Time,NO1-NO2_ratio,NO1-NO3_ratio,NO1-NO5_ratio,NO1-SE3_ratio,Activated,Activated+4,Activated-3,Activated-4,Activated-5,Activated-6,Activated-7,Activated-8,Activated-9,Activation Volume-3,Persistency,hour_sin,hour_cos,month_sin,month_cos,Working Day,Peak,wind_da_t+4,wind_id_t+4,wind_error_t+4,wind_error_t+3,wind_error_t+2,wind_error_t+1,Consumption,Wind Production,Total Production,Wind Share,Consumption minus Production,Total Imports,Net Import,Import/Consumption,Residual Load,Residual Load Delta,Net Import Ramp,DA Price,ID Price,Price Diff,ID High Price,ID Low Price,ID Open Price,ID Close Price,ID Average Price,ID Price Range,Wind Share x Price Diff,Residual Load x Price Diff,Residual Load Delta x Price Diff,Import/Consumption x Price Diff,Persistency x Price Diff,ID Open Price x Price Diff,ID Price Range x Price Diff,ID Open Price - Day Ahead Price,NO1-NO2_ratio x Price Diff,NO1-NO2_ratio x Residual Load,NO1-NO2_ratio x Wind Share,NO1-NO3_ratio x Price Diff,NO1-NO3_ratio x Residual Load,NO1-NO3_ratio x Wind Share,NO1-NO5_ratio x Price Diff,NO1-NO5_ratio x Residual Load,NO1-NO5_ratio x Wind Share,NO1-SE3_ratio x Price Diff,NO1-SE3_ratio x Residual Load,NO1-SE3_ratio x Wind Share,Activated-3 x Price Diff,Activated-3 x Residual Load,Activated-4 x Residual Load,Activation Volume-3 x Price Diff,Activation Volume-3 x Residual Load,Peak x Wind Share x Price Diff,Residual Load x Import/Consumption x Price Diff,High Import x Low Wind,Cross Border Stress,RegClass,RegClass+4
2024-09-08 18:45:00,0.9016272727272727,0.07284,0.3467230769230769,0.3115035799522673,False,False,False,False,False,False,False,False,False,0.0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,False,False,93.0,92.0,1.0,1.0,1.0,1.0,2087.0,79.0,2978.0,0.026527871054398924,-891.0,1970.1200000000001,-69.06999999999971,-0.033095352180162775,2008.0,0.0,0.0,5.13,4.81,-0.3200000000000003,3.0,-0.5,0.1,0.13,1.89,3.5,-0.008488918737407663,-642.5600000000006,-0.0,0.010590512697652097,-0.0,-0.03200000000000003,-1.120000000000001,-5.03,-0.28852072727272754,1810.4675636363636,0.023918252030038462,-0.023308800000000022,146.26272,0.0019322901276024177,-0.11095138461538472,696.2199384615384,0.009197825076199824,-0.09968114558472563,625.4991885441527,0.008263526801957393,-0.0,0.0,0.0,-0.0,0.0,-0.0,21.26574949688541,0,22.102399999999925,none,none
2024-09-08 19:00:00,0.8337045454545455,0.18552000000000002,0.2862487179487179,0.3453985680190931,False,False,False,False,False,False,False,False,False,0.0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,False,False,135.0,133.0,2.0,1.0,1.0,1.0,2087.0,102.0,2930.0,0.0348122866894198,-843.0,2004.8200000000002,-15.179999999999836,-0.007273598466698532,1985.0,-23.0,53.88999999999987,3.85,4.11,0.26000000000000023,7.95,-1.9,-1.2,7.95,2.81,9.85,0.009051194539249156,516.1000000000005,-5.980000000000006,-0.0018911356013416201,0.0,-0.3120000000000003,2.561000000000002,-5.05,0.21676318181818202,1654.903522727273,0.029023161650636058,0.04823520000000005,368.2572,0.006458375426621162,0.07442466666666672,568.2037051282051,0.009964972433709635,0.08980362768496428,685.6161575178998,0.012024113971995732,0.0,0.0,0.0,0.0,0.0,0.0,-3.753904168663116,0,-3.946799999999961,none,none
2024-09-08 19:15:00,0.8337045454545455,0.18552000000000002,0.2862487179487179,0.3453985680190931,False,False,False,False,False,False,False,False,False,0.0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,False,False,135.0,133.0,2.0,2.0,1.0,1.0,2087.0,102.0,2930.0,0.0348122866894198,-843.0,2004.8200000000002,-15.179999999999836,-0.007273598466698532,1985.0,0.0,0.0,3.85,4.11,0.26000000000000023,7.95,-1.9,-1.2,7.95,2.81,9.85,0.009051194539249156,516.1000000000005,0.0,-0.0018911356013416201,0.0,-0.3120000000000003,2.561000000000002,-5.05,0.21676318181818202,1654.903522727273,0.029023161650636058,0.04823520000000005,368.2572,0.006458375426621162,0.07442466666666672,568.2037051282051,0.009964972433709635,0.08980362768496428,685.6161575178998,0.012024113971995732,0.0,0.0,0.0,0.0,0.0,0.0,-3.753904168663116,0,-3.946799999999961,none,down
2024-09-08 19:30:00,0.8337045454545455,0.18552000000000002,0.2862487179487179,0.3453985680190931,False,False,False,False,False,False,False,False,False,0.0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,False,False,135.0,133.0,2.0,2.0,2.0,1.0,2087.0,102.0,2930.0,0.0348122866894198,-843.0,2004.8200000000002,-15.179999999999836,-0.007273598466698532,1985.0,0.0,0.0,3.85,4.11,0.26000000000000023,7.95,-1.9,-1.2,7.95,2.81,9.85,0.009051194539249156,516.1000000000005,0.0,-0.0018911356013416201,0.0,-0.3120000000000003,2.561000000000002,-5.05,0.21676318181818202,1654.903522727273,0.029023161650636058,0.04823520000000005,368.2572,0.006458375426621162,0.07442466666666672,568.2037051282051,0.009964972433709635,0.08980362768496428,685.6161575178998,0.012024113971995732,0.0,0.0,0.0,0.0,0.0,0.0,-3.753904168663116,0,-3.946799999999961,none,down
2024-09-08 19:45:00,0.8337045454545455,0.18552000000000002,0.2862487179487179,0.3453985680190931,False,False,False,False,False,False,False,False,False,0.0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,False,False,135.0,133.0,2.0,2.0,2.0,2.0,2087.0,102.0,2930.0,0.0348122866894198,-843.0,2004.8200000000002,-15.179999999999836,-0.007273598466698532,1985.0,0.0,0.0,3.85,4.11,0.26000000000000023,7.95,-1.9,-1.2,7.95,2.81,9.85,0.009051194539249156,516.1000000000005,0.0,-0.0018911356013416201,0.0,-0.3120000000000003,2.561000000000002,-5.05,0.21676318181818202,1654.903522727273,0.029023161650636058,0.04823520000000005,368.2572,0.006458375426621162,0.07442466666666672,568.2037051282051,0.009964972433709635,0.08980362768496428,685.6161575178998,0.012024113971995732,0.0,0.0,0.0,0.0,0.0,0.0,-3.753904168663116,0,-3.946799999999961,none,down
2024-09-08 20:00:00,0.8909727272727274,0.24242,0.23371025641025642,0.4612410501193317,False,False,False,False,False,False,False,False,False,0.0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,161.0,159.0,2.0,2.0,2.0,2.0,2087.0,169.0,2996.0,0.05640854472630174,-909.0,1839.98,-86.93000000000006,-0.04165309056061335,1918.0,-67.0,-71.75000000000023,3.19,3.37,0.18000000000000016,7.95,-1.9,-1.2,7.95,2.81,9.85,0.010153538050734321,345.2400000000003,-12.060000000000011,-0.00749755630091041,0.0,-0.2160000000000002,1.7730000000000015,-4.39,0.16037509090909108,1708.8856909090912,0.050258474936278684,0.04363560000000004,464.96156,0.013674559412550068,0.04206784615384619,448.2562717948718,0.013183255451713397,0.08302338902147978,884.6603341288782,0.026017936405262704,0.0,0.0,0.0,0.0,0.0,0.0,-14.380312985146167,0,-15.647400000000026,none,down
2024-09-08 20:15:00,0.8909727272727274,0.24242,0.23371025641025642,0.4612410501193317,False,False,False,False,False,False,False,False,False,0.0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,161.0,159.0,2.0,2.0,2.0,2.0,2087.0,169.0,2996.0,0.05640854472630174,-909.0,1839.98,-86.93000000000006,-0.04165309056061335,1918.0,0.0,0.0,3.19,3.37,0.18000000000000016,7.95,-1.9,-1.2,7.95,2.81,9.85,0.010153538050734321,345.2400000000003,0.0,-0.00749755630091041,0.0,-0.2160000000000002,1.7730000000000015,-4.39,0.16037509090909108,1708.8856909090912,0.050258474936278684,0.04363560000000004,464.96156,0.013674559412550068,0.04206784615384619,448.2562717948718,0.013183255451713397,0.08302338902147978,884.6603341288782,0.026017936405262704,0.0,0.0,0.0,0.0,0.0,0.0,-14.380312985146167,0,-15.647400000000026,down,down
2024-09-08 20:30:00,0.8909727272727274,0.24242,0.23371025641025642,0.4612410501193317,False,False,False,False,False,False,False,False,False,0.0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,161.0,159.0,2.0,2.0,2.0,2.0,2087.0,169.0,2996.0,0.05640854472630174,-909.0,1839.98,-86.93000000000006,-0.04165309056061335,1918.0,0.0,0.0,3.19,3.37,0.18000000000000016,7.95,-1.9,-1.2,7.95,2.81,9.85,0.010153538050734321,345.2400000000003,0.0,-0.00749755630091041,0.0,-0.2160000000000002,1.7730000000000015,-4.39,0.16037509090909108,1708.8856909090912,0.050258474936278684,0.04363560000000004,464.96156,0.013674559412550068,0.04206784615384619,448.2562717948718,0.013183255451713397,0.08302338902147978,884.6603341288782,0.026017936405262704,0.0,0.0,0.0,0.0,0.0,0.0,-14.380312985146167,0,-15.647400000000026,down,down
2024-09-08 20:45:00,0.8909727272727274,0.24242,0.23371025641025642,0.4612410501193317,False,False,False,False,False,False,False,False,False,0.0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,161.0,159.0,2.0,2.0,2.0,2.0,2087.0,169.0,2996.0,0.05640854472630174,-909.0,1839.98,-86.93000000000006,-0.04165309056061335,1918.0,0.0,0.0,3.19,3.37,0.18000000000000016,7.95,-1.9,-1.2,7.95,2.81,9.85,0.010153538050734321,345.2400000000003,0.0,-0.00749755630091041,0.0,-0.2160000000000002,1.7730000000000015,-4.39,0.16037509090909108,1708.8856909090912,0.050258474936278684,0.04363560000000004,464.96156,0.013674559412550068,0.04206784615384619,448.2562717948718,0.013183255451713397,0.08302338902147978,884.6603341288782,0.026017936405262704,0.0,0.0,0.0,0.0,0.0,0.0,-14.380312985146167,0,-15.647400000000026,down,down
2024-09-08 21:00:00,0.9331318181818181,0.22296000000000002,0.1851974358974359,0.5081336515513126,False,False,False,False,False,False,False,False,False,0.0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,172.0,169.0,3.0,2.0,2.0,2.0,2087.0,225.0,3012.0,0.07470119521912351,-925.0,1877.77,-203.57999999999993,-0.09754671777671295,1862.0,-56.0,-116.64999999999986,1.62,1.6,-0.020000000000000018,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.0014940239043824716,-37.24000000000003,1.120000000000001,0.0019509343555342608,-0.0,0.05840000000000005,-0.2878000000000002,-4.54,-0.018662636363636378,1737.4914454545453,0.06970606211517566,-0.004459200000000004,415.15152000000006,0.016655378486055777,-0.003703948717948721,344.8376256410256,0.01383446981305547,-0.010162673031026262,946.1448591885442,0.03795819110194069,-0.0,0.0,0.0,-0.0,0.0,-0.0,3.6326397700047934,0,4.071600000000002,down,down
2024-09-08 21:15:00,0.9331318181818181,0.22296000000000002,0.1851974358974359,0.5081336515513126,False,False,False,False,False,False,False,False,False,0.0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,172.0,169.0,3.0,3.0,2.0,2.0,2087.0,225.0,3012.0,0.07470119521912351,-925.0,1877.77,-203.57999999999993,-0.09754671777671295,1862.0,0.0,0.0,1.62,1.6,-0.020000000000000018,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.0014940239043824716,-37.24000000000003,-0.0,0.0019509343555342608,-0.0,0.05840000000000005,-0.2878000000000002,-4.54,-0.018662636363636378,1737.4914454545453,0.06970606211517566,-0.004459200000000004,415.15152000000006,0.016655378486055777,-0.003703948717948721,344.8376256410256,0.01383446981305547,-0.010162673031026262,946.1448591885442,0.03795819110194069,-0.0,0.0,0.0,-0.0,0.0,-0.0,3.6326397700047934,0,4.071600000000002,down,down
2024-09-08 21:30:00,0.9331318181818181,0.22296000000000002,0.1851974358974359,0.5081336515513126,False,False,False,False,False,False,False,False,False,0.0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,172.0,169.0,3.0,3.0,3.0,2.0,2087.0,225.0,3012.0,0.07470119521912351,-925.0,1877.77,-203.57999999999993,-0.09754671777671295,1862.0,0.0,0.0,1.62,1.6,-0.020000000000000018,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.0014940239043824716,-37.24000000000003,-0.0,0.0019509343555342608,-0.0,0.05840000000000005,-0.2878000000000002,-4.54,-0.018662636363636378,1737.4914454545453,0.06970606211517566,-0.004459200000000004,415.15152000000006,0.016655378486055777,-0.003703948717948721,344.8376256410256,0.01383446981305547,-0.010162673031026262,946.1448591885442,0.03795819110194069,-0.0,0.0,0.0,-0.0,0.0,-0.0,3.6326397700047934,0,4.071600000000002,down,down
2024-09-08 21:45:00,0.9331318181818181,0.22296000000000002,0.1851974358974359,0.5081336515513126,False,False,False,False,False,False,False,False,False,0.0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,172.0,169.0,3.0,3.0,3.0,3.0,2087.0,225.0,3012.0,0.07470119521912351,-925.0,1877.77,-203.57999999999993,-0.09754671777671295,1862.0,0.0,0.0,1.62,1.6,-0.020000000000000018,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.0014940239043824716,-37.24000000000003,-0.0,0.0019509343555342608,-0.0,0.05840000000000005,-0.2878000000000002,-4.54,-0.018662636363636378,1737.4914454545453,0.06970606211517566,-0.004459200000000004,415.15152000000006,0.016655378486055777,-0.003703948717948721,344.8376256410256,0.01383446981305547,-0.010162673031026262,946.1448591885442,0.03795819110194069,-0.0,0.0,0.0,-0.0,0.0,-0.0,3.6326397700047934,0,4.071600000000002,down,down
2024-09-08 22:00:00,0.840859090909091,0.3,0.21196153846153845,0.3488400954653938,False,False,False,False,False,False,False,False,False,0.0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,169.0,163.0,6.0,3.0,3.0,3.0,2087.0,246.0,2993.0,0.0821917808219178,-906.0,1786.81,-377.55999999999995,-0.18091039770004788,1841.0,-21.0,-173.98000000000002,1.52,0.3,-1.22,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.10027397260273972,-2246.02,25.62,0.2207106851940584,-0.0,3.5624,-17.555799999999998,-4.4399999999999995,-1.025848090909091,1548.0215863636365,0.06911170610211706,-0.366,552.3,0.024657534246575342,-0.2585930769230769,390.22119230769226,0.01742149631190727,-0.4255849164677804,642.21461575179,0.02867178866838853,-0.0,0.0,0.0,-0.0,0.0,-0.0,406.3283714422615,0,460.62319999999994,down,down
2024-09-08 22:15:00,0.840859090909091,0.3,0.21196153846153845,0.3488400954653938,False,False,False,False,False,False,False,False,False,0.0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,169.0,163.0,6.0,6.0,3.0,3.0,2087.0,246.0,2993.0,0.0821917808219178,-906.0,1786.81,-377.55999999999995,-0.18091039770004788,1841.0,0.0,0.0,1.52,0.3,-1.22,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.10027397260273972,-2246.02,-0.0,0.2207106851940584,-0.0,3.5624,-17.555799999999998,-4.4399999999999995,-1.025848090909091,1548.0215863636365,0.06911170610211706,-0.366,552.3,0.024657534246575342,-0.2585930769230769,390.22119230769226,0.01742149631190727,-0.4255849164677804,642.21461575179,0.02867178866838853,-0.0,0.0,0.0,-0.0,0.0,-0.0,406.3283714422615,0,460.62319999999994,down,down
2024-09-08 22:30:00,0.840859090909091,0.3,0.21196153846153845,0.3488400954653938,False,False,False,False,False,False,False,False,False,0.0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,169.0,163.0,6.0,6.0,6.0,3.0,2087.0,246.0,2993.0,0.0821917808219178,-906.0,1786.81,-377.55999999999995,-0.18091039770004788,1841.0,0.0,0.0,1.52,0.3,-1.22,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.10027397260273972,-2246.02,-0.0,0.2207106851940584,-0.0,3.5624,-17.555799999999998,-4.4399999999999995,-1.025848090909091,1548.0215863636365,0.06911170610211706,-0.366,552.3,0.024657534246575342,-0.2585930769230769,390.22119230769226,0.01742149631190727,-0.4255849164677804,642.21461575179,0.02867178866838853,-0.0,0.0,0.0,-0.0,0.0,-0.0,406.3283714422615,0,460.62319999999994,down,down
2024-09-08 22:45:00,0.840859090909091,0.3,0.21196153846153845,0.3488400954653938,False,False,False,False,False,False,False,False,False,0.0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,169.0,163.0,6.0,6.0,6.0,6.0,2087.0,246.0,2993.0,0.0821917808219178,-906.0,1786.81,-377.55999999999995,-0.18091039770004788,1841.0,0.0,0.0,1.52,0.3,-1.22,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.10027397260273972,-2246.02,-0.0,0.2207106851940584,-0.0,3.5624,-17.555799999999998,-4.4399999999999995,-1.025848090909091,1548.0215863636365,0.06911170610211706,-0.366,552.3,0.024657534246575342,-0.2585930769230769,390.22119230769226,0.01742149631190727,-0.4255849164677804,642.21461575179,0.02867178866838853,-0.0,0.0,0.0,-0.0,0.0,-0.0,406.3283714422615,0,460.62319999999994,down,down
2024-09-08 23:00:00,0.8223818181818182,0.30663999999999997,0.18645128205128203,0.3019570405727924,False,False,False,False,False,False,False,False,False,0.0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,False,False,68.0,71.0,3.0,6.0,6.0,6.0,2087.0,255.0,2965.0,0.08600337268128162,-878.0,1557.47,-442.4200000000001,-0.21198850023957838,1832.0,-9.0,-64.86000000000013,0.43,-0.16,-0.59,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.050741989881956155,-1080.8799999999999,5.31,0.12507321514135125,-0.0,1.7227999999999999,-8.490099999999998,-3.35,-0.4852052727272727,1506.603490909091,0.0707276099954009,-0.18091759999999998,561.7644799999999,0.026372074198988193,-0.1100062564102564,341.57874871794866,0.016035439097159165,-0.1781546539379475,553.1852983293556,0.02596932389411874,-0.0,0.0,0.0,-0.0,0.0,-0.0,229.13413013895547,0,261.0278,down,down
2024-09-08 23:15:00,0.8223818181818182,0.30663999999999997,0.18645128205128203,0.3019570405727924,False,False,False,False,False,False,False,False,False,0.0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,False,False,68.0,71.0,3.0,3.0,6.0,6.0,2087.0,255.0,2965.0,0.08600337268128162,-878.0,1557.47,-442.4200000000001,-0.21198850023957838,1832.0,0.0,0.0,0.43,-0.16,-0.59,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.050741989881956155,-1080.8799999999999,-0.0,0.12507321514135125,-0.0,1.7227999999999999,-8.490099999999998,-3.35,-0.4852052727272727,1506.603490909091,0.0707276099954009,-0.18091759999999998,561.7644799999999,0.026372074198988193,-0.1100062564102564,341.57874871794866,0.016035439097159165,-0.1781546539379475,553.1852983293556,0.02596932389411874,-0.0,0.0,0.0,-0.0,0.0,-0.0,229.13413013895547,0,261.0278,down,down
2024-09-08 23:30:00,0.8223818181818182,0.30663999999999997,0.18645128205128203,0.3019570405727924,False,False,False,False,False,False,False,False,False,0.0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,False,False,68.0,71.0,3.0,3.0,3.0,6.0,2087.0,255.0,2965.0,0.08600337268128162,-878.0,1557.47,-442.4200000000001,-0.21198850023957838,1832.0,0.0,0.0,0.43,-0.16,-0.59,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.050741989881956155,-1080.8799999999999,-0.0,0.12507321514135125,-0.0,1.7227999999999999,-8.490099999999998,-3.35,-0.4852052727272727,1506.603490909091,0.0707276099954009,-0.18091759999999998,561.7644799999999,0.026372074198988193,-0.1100062564102564,341.57874871794866,0.016035439097159165,-0.1781546539379475,553.1852983293556,0.02596932389411874,-0.0,0.0,0.0,-0.0,0.0,-0.0,229.13413013895547,0,261.0278,down,down
2024-09-08 23:45:00,0.8223818181818182,0.30663999999999997,0.18645128205128203,0.3019570405727924,False,False,False,False,False,False,False,False,False,0.0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,False,False,68.0,71.0,3.0,3.0,3.0,3.0,2087.0,255.0,2965.0,0.08600337268128162,-878.0,1557.47,-442.4200000000001,-0.21198850023957838,1832.0,0.0,0.0,0.43,-0.16,-0.59,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.050741989881956155,-1080.8799999999999,-0.0,0.12507321514135125,-0.0,1.7227999999999999,-8.490099999999998,-3.35,-0.4852052727272727,1506.603490909091,0.0707276099954009,-0.18091759999999998,561.7644799999999,0.026372074198988193,-0.1100062564102564,341.57874871794866,0.016035439097159165,-0.1781546539379475,553.1852983293556,0.02596932389411874,-0.0,0.0,0.0,-0.0,0.0,-0.0,229.13413013895547,0,261.0278,down,down
2024-09-09 00:00:00,0.8247363636363637,0.32039999999999996,0.16628205128205129,0.3463436754176611,False,False,False,False,False,False,False,False,False,0.0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,True,False,65.0,69.0,4.0,3.0,3.0,3.0,2087.0,247.0,2930.0,0.08430034129692833,-843.0,1359.76,-602.8,-0.2888356492573071,1840.0,8.0,-160.37999999999988,0.34,-0.17,-0.51,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.04299317406143345,-938.4,-4.08,0.14730618112122662,-0.0,1.4892,-7.3389,-3.26,-0.4206155454545455,1517.5149090909092,0.06952555693453305,-0.163404,589.536,0.027009829351535834,-0.08480384615384616,305.9589743589744,0.014017633674630263,-0.17663527446300717,637.2723627684964,0.029196890043741396,-0.0,0.0,0.0,-0.0,0.0,-0.0,271.043373263057,0,307.428,down,down
2024-09-09 00:15:00,0.8247363636363637,0.32039999999999996,0.16628205128205129,0.3463436754176611,False,False,False,False,False,False,False,False,False,0.0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,True,False,65.0,69.0,4.0,4.0,3.0,3.0,2087.0,247.0,2930.0,0.08430034129692833,-843.0,1359.76,-602.8,-0.2888356492573071,1840.0,0.0,0.0,0.34,-0.17,-0.51,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.04299317406143345,-938.4,-0.0,0.14730618112122662,-0.0,1.4892,-7.3389,-3.26,-0.4206155454545455,1517.5149090909092,0.06952555693453305,-0.163404,589.536,0.027009829351535834,-0.08480384615384616,305.9589743589744,0.014017633674630263,-0.17663527446300717,637.2723627684964,0.029196890043741396,-0.0,0.0,0.0,-0.0,0.0,-0.0,271.043373263057,0,307.428,down,down
2024-09-09 00:30:00,0.8247363636363637,0.32039999999999996,0.16628205128205129,0.3463436754176611,False,False,False,False,False,False,False,False,False,0.0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,True,False,65.0,69.0,4.0,4.0,4.0,3.0,2087.0,247.0,2930.0,0.08430034129692833,-843.0,1359.76,-602.8,-0.2888356492573071,1840.0,0.0,0.0,0.34,-0.17,-0.51,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.04299317406143345,-938.4,-0.0,0.14730618112122662,-0.0,1.4892,-7.3389,-3.26,-0.4206155454545455,1517.5149090909092,0.06952555693453305,-0.163404,589.536,0.027009829351535834,-0.08480384615384616,305.9589743589744,0.014017633674630263,-0.17663527446300717,637.2723627684964,0.029196890043741396,-0.0,0.0,0.0,-0.0,0.0,-0.0,271.043373263057,0,307.428,down,down
2024-09-09 00:45:00,0.8247363636363637,0.32039999999999996,0.16628205128205129,0.3463436754176611,False,False,False,False,False,False,False,False,False,0.0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,True,False,65.0,69.0,4.0,4.0,4.0,4.0,2087.0,247.0,2930.0,0.08430034129692833,-843.0,1359.76,-602.8,-0.2888356492573071,1840.0,0.0,0.0,0.34,-0.17,-0.51,-2.92,-17.31,-2.92,-10.2,-7.7,14.389999999999999,-0.04299317406143345,-938.4,-0.0,0.14730618112122662,-0.0,1.4892,-7.3389,-3.26,-0.4206155454545455,1517.5149090909092,0.06952555693453305,-0.163404,589.536,0.027009829351535834,-0.08480384615384616,305.9589743589744,0.014017633674630263,-0.17663527446300717,637.2723627684964,0.029196890043741396,-0.0,0.0,0.0,-0.0,0.0,-0.0,271.043373263057,0,307.428,down,down
2024-09-09 01:00:00,0.8509954545454546,0.31445999999999996,0.16453589743589744,0.344381861575179,False,False,False,False,False,False,False,False,False,0.0,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,True,False,64.0,61.0,3.0,4.0,4.0,4.0,2087.0,89.0,2811.0,0.03166133048737104,-724.0,1374.0900000000001,-600.53,-0.287747963584092,1998.0,158.0,2.269999999999982,0.04,-0.3,-0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.010764852365706153,-679.3199999999999,-53.71999999999999,0.09783430761859127,-0.0,-0.0,-0.0,-0.04,-0.28933845454545454,1700.2889181818182,0.026943648329614177,-0.10691639999999998,628.29108,0.009956221985058696,-0.05594220512820513,328.7427230769231,0.005209425425754134,-0.11708983293556086,688.0749594272077,0.01090358793318781,-0.0,0.0,0.0,-0.0,0.0,-0.0,195.47294662194534,0,204.18019999999999,down,down
2024-09-09 01:15:00,0.8509954545454546,0.31445999999999996,0.16453589743589744,0.344381861575179,False,False,False,False,False,False,False,False,False,0.0,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,True,False,64.0,61.0,3.0,3.0,4.0,4.0,2087.0,89.0,2811.0,0.03166133048737104,-724.0,1374.0900000000001,-600.53,-0.287747963584092,1998.0,0.0,0.0,0.04,-0.3,-0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.010764852365706153,-679.3199999999999,-0.0,0.09783430761859127,-0.0,-0.0,-0.0,-0.04,-0.28933845454545454,1700.2889181818182,0.026943648329614177,-0.10691639999999998,628.29108,0.009956221985058696,-0.05594220512820513,328.7427230769231,0.005209425425754134,-0.11708983293556086,688.0749594272077,0.01090358793318781,-0.0,0.0,0.0,-0.0,0.0,-0.0,195.47294662194534,0,204.18019999999999,down,down
2024-09-09 01:30:00,0.8509954545454546,0.31445999999999996,0.16453589743589744,0.344381861575179,False,False,False,False,False,False,False,False,False,0.0,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,True,False,64.0,61.0,3.0,3.0,3.0,4.0,2087.0,89.0,2811.0,0.03166133048737104,-724.0,1374.0900000000001,-600.53,-0.287747963584092,1998.0,0.0,0.0,0.04,-0.3,-0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.010764852365706153,-679.3199999999999,-0.0,0.09783430761859127,-0.0,-0.0,-0.0,-0.04,-0.28933845454545454,1700.2889181818182,0.026943648329614177,-0.10691639999999998,628.29108,0.009956221985058696,-0.05594220512820513,328.7427230769231,0.005209425425754134,-0.11708983293556086,688.0749594272077,0.01090358793318781,-0.0,0.0,0.0,-0.0,0.0,-0.0,195.47294662194534,0,204.18019999999999,down,down
