Delivery Start (CET);Delivery End (CET);NO1 Accepted Down Volume (MW);NO1 Accepted Up Volume (MW);NO1 Activated Down Volume (MW);NO1 Activated Up Volume (MW);NO1 Down Price (EUR);NO1 Imbalance Price (EUR);NO1 Up Price (EUR)
13.04.2023 19:00:00;13.04.2023 20:00:00;388;24;65;0;86;86;102.86
13.04.2023 20:00:00;13.04.2023 21:00:00;392;14;29;0;94;94;105.02
13.04.2023 21:00:00;13.04.2023 22:00:00;389;14;0;0;104.95;104.95;104.95
13.04.2023 22:00:00;13.04.2023 23:00:00;382;22;0;0;104.62;104.62;104.62
13.04.2023 23:00:00;14.04.2023 00:00:00;378;25;35;0;81.5;81.5;104.53
14.04.2023 00:00:00;14.04.2023 01:00:00;292;36;74;0;75;75;101.74
14.04.2023 01:00:00;14.04.2023 02:00:00;256;58;30;0;77;77;101.38
14.04.2023 02:00:00;14.04.2023 03:00:00;251;58;24;0;85;85;101.26
14.04.2023 03:00:00;14.04.2023 04:00:00;253;58;26;0;85;85;101.47
14.04.2023 04:00:00;14.04.2023 05:00:00;252;58;26;0;85;85;102.04
14.04.2023 05:00:00;14.04.2023 06:00:00;257;58;23;0;77;77;103.28
14.04.2023 06:00:00;14.04.2023 07:00:00;325;52;27;0;90;90;104.28
14.04.2023 07:00:00;14.04.2023 08:00:00;291;50;0;0;95;95;105.49
14.04.2023 08:00:00;14.04.2023 09:00:00;289;51;0;0;95;95;106.01
14.04.2023 09:00:00;14.04.2023 10:00:00;277;61;0;0;105.84;105.84;105.84
14.04.2023 10:00:00;14.04.2023 11:00:00;283;48;0;0;105.03;105.03;105.03
14.04.2023 11:00:00;14.04.2023 12:00:00;279;51;0;0;104.96;104.96;104.96
14.04.2023 12:00:00;14.04.2023 13:00:00;244;72;0;0;104.13;104.13;104.13
14.04.2023 13:00:00;14.04.2023 14:00:00;215;142;0;0;102.59;107;107
14.04.2023 14:00:00;14.04.2023 15:00:00;188;142;0;0;102.92;107;107
14.04.2023 15:00:00;14.04.2023 16:00:00;256;81;0;0;103.05;107;107
14.04.2023 16:00:00;14.04.2023 17:00:00;218;135;0;0;102.19;107;107
14.04.2023 17:00:00;14.04.2023 18:00:00;236;130;0;0;104.02;107;107
14.04.2023 18:00:00;14.04.2023 19:00:00;244;84;0;0;104.82;104.82;104.82
14.04.2023 19:00:00;14.04.2023 20:00:00;243;94;0;0;95;95;104.96
14.04.2023 20:00:00;14.04.2023 21:00:00;252;83;5;0;88;88;104.95
14.04.2023 21:00:00;14.04.2023 22:00:00;255;83;0;0;95;95;105.1
14.04.2023 22:00:00;14.04.2023 23:00:00;263;117;0;0;95;95;104.25
14.04.2023 23:00:00;15.04.2023 00:00:00;236;135;9;0;94;94;103.94
15.04.2023 00:00:00;15.04.2023 01:00:00;199;87;0;0;94;94;102.95
15.04.2023 01:00:00;15.04.2023 02:00:00;191;87;0;0;102.67;102.67;102.67
15.04.2023 02:00:00;15.04.2023 03:00:00;186;87;0;0;102.6;102.6;102.6
15.04.2023 03:00:00;15.04.2023 04:00:00;178;87;0;0;102.58;102.58;102.58
15.04.2023 04:00:00;15.04.2023 05:00:00;187;87;0;0;101.88;101.88;101.88
15.04.2023 05:00:00;15.04.2023 06:00:00;227;58;0;0;100.34;100.34;100.34
15.04.2023 06:00:00;15.04.2023 07:00:00;253;58;0;0;102.07;102.07;102.07
15.04.2023 07:00:00;15.04.2023 08:00:00;269;58;0;0;101.5;101.5;101.5
15.04.2023 08:00:00;15.04.2023 09:00:00;259;58;0;0;101.97;101.97;101.97
15.04.2023 09:00:00;15.04.2023 10:00:00;235;68;0;22;98.67;105;105
15.04.2023 10:00:00;15.04.2023 11:00:00;241;57;0;45;94.92;107;107
15.04.2023 11:00:00;15.04.2023 12:00:00;228;62;0;22;91.46;107;107
15.04.2023 12:00:00;15.04.2023 13:00:00;165;193;0;112;85.8;105;105
15.04.2023 13:00:00;15.04.2023 14:00:00;167;168;0;87;81.95;105;105
15.04.2023 14:00:00;15.04.2023 15:00:00;165;135;0;54;81.97;102;102
15.04.2023 15:00:00;15.04.2023 16:00:00;176;156;0;75;82.27;102;102
15.04.2023 16:00:00;15.04.2023 17:00:00;198;58;0;0;90.81;102;102
15.04.2023 17:00:00;15.04.2023 18:00:00;267;0;0;0;95.75;106;106
15.04.2023 18:00:00;15.04.2023 19:00:00;273;58;0;0;102.96;106;106
15.04.2023 19:00:00;15.04.2023 20:00:00;276;54;0;0;104.49;107;107
15.04.2023 20:00:00;15.04.2023 21:00:00;276;47;0;0;104.92;104.92;104.92
15.04.2023 21:00:00;15.04.2023 22:00:00;276;42;0;0;104.87;104.87;104.87
15.04.2023 22:00:00;15.04.2023 23:00:00;275;29;0;0;104.46;104.46;104.46
15.04.2023 23:00:00;16.04.2023 00:00:00;271;53;0;0;104.34;104.34;104.34
16.04.2023 00:00:00;16.04.2023 01:00:00;155;58;0;0;103.26;103.26;103.26
16.04.2023 01:00:00;16.04.2023 02:00:00;142;58;0;0;100.49;100.49;100.49
16.04.2023 02:00:00;16.04.2023 03:00:00;138;33;0;0;99.5;99.5;99.5
16.04.2023 03:00:00;16.04.2023 04:00:00;137;68;0;0;97.96;97.96;97.96
16.04.2023 04:00:00;16.04.2023 05:00:00;117;58;0;0;99.45;99.45;99.45
16.04.2023 05:00:00;16.04.2023 06:00:00;124;58;0;0;100.29;100.29;100.29
16.04.2023 06:00:00;16.04.2023 07:00:00;132;58;0;0;100.29;100.29;100.29
16.04.2023 07:00:00;16.04.2023 08:00:00;131;23;0;0;100.59;100.59;100.59
16.04.2023 08:00:00;16.04.2023 09:00:00;118;78;0;0;104.36;104.36;104.36
16.04.2023 09:00:00;16.04.2023 10:00:00;118;74;0;0;104.83;104.83;104.83
16.04.2023 10:00:00;16.04.2023 11:00:00;118;75;0;0;105.19;105.19;105.19
16.04.2023 11:00:00;16.04.2023 12:00:00;102;41;0;23;104.05;114.5;114.5
16.04.2023 12:00:00;16.04.2023 13:00:00;98;95;0;0;101.05;114;114
16.04.2023 13:00:00;16.04.2023 14:00:00;98;95;0;0;95.33;106;106
16.04.2023 14:00:00;16.04.2023 15:00:00;98;95;0;0;92.59;106;106
16.04.2023 15:00:00;16.04.2023 16:00:00;98;95;0;0;92.49;108;108
16.04.2023 16:00:00;16.04.2023 17:00:00;97;95;0;0;96.04;108.71;108.71
16.04.2023 17:00:00;16.04.2023 18:00:00;97;95;0;0;100.67;108.71;108.71
16.04.2023 18:00:00;16.04.2023 19:00:00;119;0;0;0;103.03;115;115
16.04.2023 19:00:00;16.04.2023 20:00:00;125;0;0;0;103.69;115;115
16.04.2023 20:00:00;16.04.2023 21:00:00;132;0;0;0;100;100;104.89
16.04.2023 21:00:00;16.04.2023 22:00:00;134;0;0;0;100;100;105.11
16.04.2023 22:00:00;16.04.2023 23:00:00;148;0;0;0;100;100;103.53
16.04.2023 23:00:00;17.04.2023 00:00:00;156;0;0;0;99;99;102.77
17.04.2023 00:00:00;17.04.2023 01:00:00;153;30;0;0;98;98;104.44
17.04.2023 01:00:00;17.04.2023 02:00:00;135;38;0;0;98;98;103.14
17.04.2023 02:00:00;17.04.2023 03:00:00;126;45;0;0;95.5;95.5;101.75
17.04.2023 03:00:00;17.04.2023 04:00:00;121;28;0;0;90;90;100.82
17.04.2023 04:00:00;17.04.2023 05:00:00;121;73;0;0;94;94;101.67
17.04.2023 05:00:00;17.04.2023 06:00:00;137;54;22;0;94;94;105.35
17.04.2023 06:00:00;17.04.2023 07:00:00;158;31;42;0;100;100;118.09
17.04.2023 07:00:00;17.04.2023 08:00:00;169;31;23;0;107.5;107.5;172.58
17.04.2023 08:00:00;17.04.2023 09:00:00;138;15;0;0;157.74;157.74;157.74
17.04.2023 09:00:00;17.04.2023 10:00:00;131;15;0;0;138.76;140.72;140.72
17.04.2023 10:00:00;17.04.2023 11:00:00;117;15;0;0;128.66;130;130
17.04.2023 11:00:00;17.04.2023 12:00:00;75;15;0;0;111.56;111.56;111.56
17.04.2023 12:00:00;17.04.2023 13:00:00;75;15;0;0;102.92;102.92;102.92
17.04.2023 13:00:00;17.04.2023 14:00:00;75;15;0;0;94;94;99.8
17.04.2023 14:00:00;17.04.2023 15:00:00;75;15;0;0;94.99;94.99;94.99
17.04.2023 15:00:00;17.04.2023 16:00:00;75;15;0;0;86;86;92.75
17.04.2023 16:00:00;17.04.2023 17:00:00;75;15;0;0;86;86;94.11
17.04.2023 17:00:00;17.04.2023 18:00:00;75;15;0;0;98.56;98.56;98.56
17.04.2023 18:00:00;17.04.2023 19:00:00;75;68;0;0;102.8;102.8;102.8
17.04.2023 19:00:00;17.04.2023 20:00:00;82;38;0;17;102.9;113.5;113.5
17.04.2023 20:00:00;17.04.2023 21:00:00;80;38;0;23;102.79;111;111
17.04.2023 21:00:00;17.04.2023 22:00:00;83;38;0;0;102.58;102.58;102.58
17.04.2023 22:00:00;17.04.2023 23:00:00;80;27;0;0;102.18;102.18;102.18
17.04.2023 23:00:00;18.04.2023 00:00:00;75;15;0;0;101.5;101.5;101.5
18.04.2023 00:00:00;18.04.2023 01:00:00;136;22;0;0;102.04;102.04;102.04
18.04.2023 01:00:00;18.04.2023 02:00:00;136;58;32;0;90;90;98.92
18.04.2023 02:00:00;18.04.2023 03:00:00;136;55;32;0;90;90;97.96
18.04.2023 03:00:00;18.04.2023 04:00:00;136;58;9;0;90;90;98.15
18.04.2023 04:00:00;18.04.2023 05:00:00;135;58;0;0;97.43;97.43;97.43
18.04.2023 05:00:00;18.04.2023 06:00:00;136;73;0;0;98.96;98.96;98.96
18.04.2023 06:00:00;18.04.2023 07:00:00;185;25;0;0;105.06;105.06;105.06
18.04.2023 07:00:00;18.04.2023 08:00:00;185;15;0;0;135.78;135.78;135.78
18.04.2023 08:00:00;18.04.2023 09:00:00;151;15;0;0;150.08;155;155
18.04.2023 09:00:00;18.04.2023 10:00:00;162;15;0;0;120.68;155;155
18.04.2023 10:00:00;18.04.2023 11:00:00;152;25;57;0;85;85;102.92
18.04.2023 11:00:00;18.04.2023 12:00:00;65;73;32;0;78;78;99.59
18.04.2023 12:00:00;18.04.2023 13:00:00;65;73;65;0;68;68;92.77
18.04.2023 13:00:00;18.04.2023 14:00:00;65;73;32;0;68;68;86.51
18.04.2023 14:00:00;18.04.2023 15:00:00;43;125;38;0;46.26;46.26;82.07
18.04.2023 15:00:00;18.04.2023 16:00:00;77;125;77;0;45;45;80.12
18.04.2023 16:00:00;18.04.2023 17:00:00;77;126;77;0;50;50;81.56
18.04.2023 17:00:00;18.04.2023 18:00:00;102;73;62;0;68;68;91.47
18.04.2023 18:00:00;18.04.2023 19:00:00;145;73;31;0;80.5;80.5;97.63
18.04.2023 19:00:00;18.04.2023 20:00:00;199;15;34;0;85;85;99.91
18.04.2023 20:00:00;18.04.2023 21:00:00;200;15;0;0;101.44;101.44;101.44
18.04.2023 21:00:00;18.04.2023 22:00:00;195;15;0;0;101.3;101.3;101.3
18.04.2023 22:00:00;18.04.2023 23:00:00;204;15;38;0;80;80;100.47
18.04.2023 23:00:00;19.04.2023 00:00:00;187;15;80;0;80;80;95.74
19.04.2023 00:00:00;19.04.2023 01:00:00;123;56;83;0;75;75;99.13
19.04.2023 01:00:00;19.04.2023 02:00:00;106;58;66;0;75;75;94.91
19.04.2023 02:00:00;19.04.2023 03:00:00;131;58;91;0;75;75;96.82
19.04.2023 03:00:00;19.04.2023 04:00:00;129;58;89;0;73;73;96.28
19.04.2023 04:00:00;19.04.2023 05:00:00;106;56;66;0;73;73;98.19
19.04.2023 05:00:00;19.04.2023 06:00:00;131;64;78;0;76;76;102.8
19.04.2023 06:00:00;19.04.2023 07:00:00;138;67;18;0;94;94;107.35
19.04.2023 07:00:00;19.04.2023 08:00:00;129;15;0;0;111.92;111.92;111.92
19.04.2023 08:00:00;19.04.2023 09:00:00;140;15;0;0;126.83;126.83;126.83
19.04.2023 09:00:00;19.04.2023 10:00:00;63;15;16;0;92;92;103.15
19.04.2023 10:00:00;19.04.2023 11:00:00;24;113;21;0;69.5;69.5;92.07
19.04.2023 11:00:00;19.04.2023 12:00:00;29;104;0;0;69.5;69.5;79.96
19.04.2023 12:00:00;19.04.2023 13:00:00;0;104;0;0;37;37;75.54
19.04.2023 13:00:00;19.04.2023 14:00:00;0;106;0;0;26.5;26.5;74.78
19.04.2023 14:00:00;19.04.2023 15:00:00;0;115;0;0;74.07;74.07;74.07
19.04.2023 15:00:00;19.04.2023 16:00:00;0;143;0;0;75.05;75.05;75.05
19.04.2023 16:00:00;19.04.2023 17:00:00;7;166;0;0;77.91;77.91;77.91
19.04.2023 17:00:00;19.04.2023 18:00:00;50;126;0;0;80.72;80.72;80.72
19.04.2023 18:00:00;19.04.2023 19:00:00;71;73;0;0;92.02;92.02;92.02
19.04.2023 19:00:00;19.04.2023 20:00:00;106;73;0;0;103.67;103.67;103.67
19.04.2023 20:00:00;19.04.2023 21:00:00;166;15;0;0;106.57;106.57;106.57
19.04.2023 21:00:00;19.04.2023 22:00:00;126;15;0;0;106.57;106.57;106.57
19.04.2023 22:00:00;19.04.2023 23:00:00;138;40;0;0;104.91;104.91;104.91
19.04.2023 23:00:00;20.04.2023 00:00:00;101;60;0;0;98.5;98.5;98.5
20.04.2023 00:00:00;20.04.2023 01:00:00;98;86;0;0;96.9;96.9;96.9
20.04.2023 01:00:00;20.04.2023 02:00:00;87;102;0;0;91.61;91.61;91.61
20.04.2023 02:00:00;20.04.2023 03:00:00;76;102;0;0;93.76;93.76;93.76
20.04.2023 03:00:00;20.04.2023 04:00:00;66;102;0;0;92.03;92.03;92.03
20.04.2023 04:00:00;20.04.2023 05:00:00;66;102;0;0;94.17;94.17;94.17
20.04.2023 05:00:00;20.04.2023 06:00:00;66;101;0;0;79;79;97.72
20.04.2023 06:00:00;20.04.2023 07:00:00;66;68;0;0;86;86;102.22
20.04.2023 07:00:00;20.04.2023 08:00:00;66;68;0;0;105.33;105.33;105.33
20.04.2023 08:00:00;20.04.2023 09:00:00;33;68;0;0;104.42;104.42;104.42
20.04.2023 09:00:00;20.04.2023 10:00:00;33;101;0;0;97.37;97.37;97.37
20.04.2023 10:00:00;20.04.2023 11:00:00;33;137;0;0;94.03;94.03;94.03
20.04.2023 11:00:00;20.04.2023 12:00:00;33;137;0;0;76;76;93.59
20.04.2023 12:00:00;20.04.2023 13:00:00;33;15;0;0;83;83;91.31
20.04.2023 13:00:00;20.04.2023 14:00:00;33;15;0;0;86.83;86.83;86.83
20.04.2023 14:00:00;20.04.2023 15:00:00;24;42;0;0;85.96;85.96;85.96
20.04.2023 15:00:00;20.04.2023 16:00:00;66;48;0;0;84;84;84
20.04.2023 16:00:00;20.04.2023 17:00:00;89;47;0;0;89.23;89.23;89.23
20.04.2023 17:00:00;20.04.2023 18:00:00;20;101;0;0;81;81;96.92
20.04.2023 18:00:00;20.04.2023 19:00:00;72;101;0;0;88;88;98.32
20.04.2023 19:00:00;20.04.2023 20:00:00;66;101;0;0;100.99;100.99;100.99
20.04.2023 20:00:00;20.04.2023 21:00:00;88;101;0;0;105.15;105.15;105.15
20.04.2023 21:00:00;20.04.2023 22:00:00;101;101;0;0;104.79;104.79;104.79
20.04.2023 22:00:00;20.04.2023 23:00:00;100;101;0;0;102.6;102.6;102.6
20.04.2023 23:00:00;21.04.2023 00:00:00;103;102;0;0;100.21;100.21;100.21
21.04.2023 00:00:00;21.04.2023 01:00:00;43;53;0;0;95.8;95.8;95.8
21.04.2023 01:00:00;21.04.2023 02:00:00;13;111;0;0;72.5;72.5;91.88
21.04.2023 02:00:00;21.04.2023 03:00:00;10;111;0;0;69.5;69.5;91.01
21.04.2023 03:00:00;21.04.2023 04:00:00;78;111;0;0;72;72;92.98
21.04.2023 04:00:00;21.04.2023 05:00:00;83;53;0;0;72.5;72.5;91.52
21.04.2023 05:00:00;21.04.2023 06:00:00;82;15;0;0;80;80;95.23
21.04.2023 06:00:00;21.04.2023 07:00:00;91;60;0;0;106.68;106.68;106.68
21.04.2023 07:00:00;21.04.2023 08:00:00;71;70;0;0;112.82;112.82;112.82
21.04.2023 08:00:00;21.04.2023 09:00:00;66;76;0;0;117.98;117.98;117.98
21.04.2023 09:00:00;21.04.2023 10:00:00;95;15;0;0;103.7;103.7;103.7
21.04.2023 10:00:00;21.04.2023 11:00:00;66;15;0;0;91.92;91.92;91.92
21.04.2023 11:00:00;21.04.2023 12:00:00;66;15;0;0;80.87;80.87;80.87
21.04.2023 12:00:00;21.04.2023 13:00:00;0;211;0;0;73.56;73.56;73.56
21.04.2023 13:00:00;21.04.2023 14:00:00;0;203;0;0;30;70.25;70.25
21.04.2023 14:00:00;21.04.2023 15:00:00;0;231;0;0;30;30;68.89
21.04.2023 15:00:00;21.04.2023 16:00:00;0;231;0;0;55;55;69.71
21.04.2023 16:00:00;21.04.2023 17:00:00;0;182;0;0;60;60;81.7
21.04.2023 17:00:00;21.04.2023 18:00:00;105;77;0;0;91.05;91.05;91.05
21.04.2023 18:00:00;21.04.2023 19:00:00;137;29;0;0;97.21;97.21;97.21
21.04.2023 19:00:00;21.04.2023 20:00:00;133;42;0;0;102.03;102.03;102.03
21.04.2023 20:00:00;21.04.2023 21:00:00;128;48;0;0;103.39;103.39;103.39
21.04.2023 21:00:00;21.04.2023 22:00:00;131;44;0;0;103.62;103.62;103.62
21.04.2023 22:00:00;21.04.2023 23:00:00;115;48;0;0;102.55;102.55;102.55
21.04.2023 23:00:00;22.04.2023 00:00:00;112;64;0;0;96.19;96.19;96.19
22.04.2023 00:00:00;22.04.2023 01:00:00;40;148;0;0;96.17;96.17;96.17
22.04.2023 01:00:00;22.04.2023 02:00:00;40;172;0;0;92.43;92.43;92.43
22.04.2023 02:00:00;22.04.2023 03:00:00;40;172;0;0;89.43;89.43;89.43
22.04.2023 03:00:00;22.04.2023 04:00:00;40;173;0;0;90.44;90.44;90.44
22.04.2023 04:00:00;22.04.2023 05:00:00;40;172;0;0;88.46;88.46;88.46
22.04.2023 05:00:00;22.04.2023 06:00:00;46;148;0;0;93.01;93.01;93.01
22.04.2023 06:00:00;22.04.2023 07:00:00;49;148;0;0;96.73;96.73;96.73
22.04.2023 07:00:00;22.04.2023 08:00:00;52;137;0;0;99.4;99.4;99.4
22.04.2023 08:00:00;22.04.2023 09:00:00;58;143;0;0;96.03;96.03;96.03
22.04.2023 09:00:00;22.04.2023 10:00:00;53;106;0;0;86.56;86.56;86.56
22.04.2023 10:00:00;22.04.2023 11:00:00;112;53;0;0;76.9;76.9;76.9
22.04.2023 11:00:00;22.04.2023 12:00:00;33;97;0;0;49.91;49.91;49.91
22.04.2023 12:00:00;22.04.2023 13:00:00;21;53;0;0;36.86;36.86;36.86
22.04.2023 13:00:00;22.04.2023 14:00:00;21;53;0;0;44.92;44.92;44.92
22.04.2023 14:00:00;22.04.2023 15:00:00;21;53;11;0;30;30;56.9
22.04.2023 15:00:00;22.04.2023 16:00:00;80;63;0;0;56;56;59.98
22.04.2023 16:00:00;22.04.2023 17:00:00;37;110;0;0;75.09;75.09;75.09
22.04.2023 17:00:00;22.04.2023 18:00:00;56;100;0;0;86.91;86.91;86.91
22.04.2023 18:00:00;22.04.2023 19:00:00;69;110;0;0;96;96;96
22.04.2023 19:00:00;22.04.2023 20:00:00;156;14;0;0;103.02;103.02;103.02
22.04.2023 20:00:00;22.04.2023 21:00:00;81;87;0;0;104.13;104.13;104.13
22.04.2023 21:00:00;22.04.2023 22:00:00;196;0;0;0;101.56;101.56;101.56
22.04.2023 22:00:00;22.04.2023 23:00:00;211;0;0;0;98.68;98.68;98.68
22.04.2023 23:00:00;23.04.2023 00:00:00;170;0;0;0;97.63;97.63;97.63
23.04.2023 00:00:00;23.04.2023 01:00:00;272;0;0;0;101.84;101.84;101.84
23.04.2023 01:00:00;23.04.2023 02:00:00;234;22;0;0;94.45;94.45;94.45
23.04.2023 02:00:00;23.04.2023 03:00:00;242;22;0;0;92.03;92.03;92.03
23.04.2023 03:00:00;23.04.2023 04:00:00;255;48;0;0;86.98;86.98;86.98
23.04.2023 04:00:00;23.04.2023 05:00:00;271;22;0;0;86.63;100;100
23.04.2023 05:00:00;23.04.2023 06:00:00;285;0;0;0;87.71;102.5;102.5
23.04.2023 06:00:00;23.04.2023 07:00:00;296;16;0;0;87.27;100;100
23.04.2023 07:00:00;23.04.2023 08:00:00;310;14;0;0;91.06;91.06;91.06
23.04.2023 08:00:00;23.04.2023 09:00:00;304;0;0;0;90.72;90.72;90.72
23.04.2023 09:00:00;23.04.2023 10:00:00;281;53;17;0;68;68;90
23.04.2023 10:00:00;23.04.2023 11:00:00;283;53;0;0;68;68;81.7
23.04.2023 11:00:00;23.04.2023 12:00:00;177;63;0;0;47;47;49.95
23.04.2023 12:00:00;23.04.2023 13:00:00;153;63;0;0;36.65;36.65;36.65
23.04.2023 13:00:00;23.04.2023 14:00:00;89;122;0;0;34.06;34.33;34.33
23.04.2023 14:00:00;23.04.2023 15:00:00;81;122;0;0;33.71;33.71;33.71
23.04.2023 15:00:00;23.04.2023 16:00:00;63;129;0;0;49.91;49.91;49.91
23.04.2023 16:00:00;23.04.2023 17:00:00;130;65;0;0;82.52;82.52;82.52
23.04.2023 17:00:00;23.04.2023 18:00:00;155;63;0;16;93.27;99;99
23.04.2023 18:00:00;23.04.2023 19:00:00;124;80;0;80;101.44;110.26;110.26
23.04.2023 19:00:00;23.04.2023 20:00:00;183;0;0;0;109.71;117.15;117.15
23.04.2023 20:00:00;23.04.2023 21:00:00;175;0;0;0;109.94;117.06;117.06
23.04.2023 21:00:00;23.04.2023 22:00:00;218;0;0;0;109.93;112.5;112.5
23.04.2023 22:00:00;23.04.2023 23:00:00;213;33;0;0;109.91;109.91;109.91
23.04.2023 23:00:00;24.04.2023 00:00:00;189;62;0;0;106.2;106.2;106.2
24.04.2023 00:00:00;24.04.2023 01:00:00;110;72;0;0;95.63;95.63;95.63
24.04.2023 01:00:00;24.04.2023 02:00:00;110;100;0;0;83.58;83.58;83.58
24.04.2023 02:00:00;24.04.2023 03:00:00;110;99;0;0;82.09;82.09;82.09
24.04.2023 03:00:00;24.04.2023 04:00:00;113;101;0;0;76.75;76.75;76.75
24.04.2023 04:00:00;24.04.2023 05:00:00;126;106;0;0;75.16;75.16;75.16
24.04.2023 05:00:00;24.04.2023 06:00:00;132;68;0;0;86.56;86.56;86.56
24.04.2023 06:00:00;24.04.2023 07:00:00;180;15;0;0;108.36;108.36;108.36
24.04.2023 07:00:00;24.04.2023 08:00:00;187;15;0;0;120.46;120.46;120.46
24.04.2023 08:00:00;24.04.2023 09:00:00;145;15;0;0;130.68;130.68;130.68
24.04.2023 09:00:00;24.04.2023 10:00:00;159;15;0;0;118.77;129.46;129.46
24.04.2023 10:00:00;24.04.2023 11:00:00;97;29;0;14;109.84;111;111
24.04.2023 11:00:00;24.04.2023 12:00:00;107;32;0;0;107.1;107.1;107.1
24.04.2023 12:00:00;24.04.2023 13:00:00;115;72;0;9;98.98;100;100
24.04.2023 13:00:00;24.04.2023 14:00:00;153;15;0;0;95.14;110;110
24.04.2023 14:00:00;24.04.2023 15:00:00;136;68;0;53;89.78;118.5;118.5
24.04.2023 15:00:00;24.04.2023 16:00:00;178;68;0;53;87.62;118.5;118.5
24.04.2023 16:00:00;24.04.2023 17:00:00;196;15;0;0;88.64;120.63;120.63
24.04.2023 17:00:00;24.04.2023 18:00:00;283;15;0;0;99;120;120
24.04.2023 18:00:00;24.04.2023 19:00:00;286;15;0;0;109.32;112;112
24.04.2023 19:00:00;24.04.2023 20:00:00;244;15;0;0;109.9;112;112
24.04.2023 20:00:00;24.04.2023 21:00:00;248;15;0;0;109.8;110;110
24.04.2023 21:00:00;24.04.2023 22:00:00;246;15;0;0;109.42;110;110
24.04.2023 22:00:00;24.04.2023 23:00:00;241;15;0;0;107.06;109;109
24.04.2023 23:00:00;25.04.2023 00:00:00;177;68;0;0;97.87;97.87;97.87
25.04.2023 00:00:00;25.04.2023 01:00:00;90;99;0;0;93.62;93.62;93.62
25.04.2023 01:00:00;25.04.2023 02:00:00;87;123;0;0;92.32;92.32;92.32
25.04.2023 02:00:00;25.04.2023 03:00:00;84;124;0;0;90.92;90.92;90.92
25.04.2023 03:00:00;25.04.2023 04:00:00;81;124;0;0;89.17;89.17;89.17
25.04.2023 04:00:00;25.04.2023 05:00:00;81;127;0;0;88.97;88.97;88.97
25.04.2023 05:00:00;25.04.2023 06:00:00;92;79;0;0;93.69;93.69;93.69
25.04.2023 06:00:00;25.04.2023 07:00:00;98;68;0;0;100.5;100.5;100.5
25.04.2023 07:00:00;25.04.2023 08:00:00;135;15;0;0;101.92;114.5;114.5
25.04.2023 08:00:00;25.04.2023 09:00:00;105;15;0;0;101.95;114.5;114.5
25.04.2023 09:00:00;25.04.2023 10:00:00;177;15;0;0;99.99;109.5;109.5
25.04.2023 10:00:00;25.04.2023 11:00:00;139;15;0;0;93.25;109;109
25.04.2023 11:00:00;25.04.2023 12:00:00;122;39;0;8;86.75;108.5;108.5
25.04.2023 12:00:00;25.04.2023 13:00:00;105;78;0;0;81.07;91;91
25.04.2023 13:00:00;25.04.2023 14:00:00;70;78;0;10;75.45;91.5;91.5
25.04.2023 14:00:00;25.04.2023 15:00:00;57;84;0;12;66.54;96.61;96.61
25.04.2023 15:00:00;25.04.2023 16:00:00;51;160;0;36;67.53;96.6;96.6
25.04.2023 16:00:00;25.04.2023 17:00:00;88;68;0;0;79.65;81;81
25.04.2023 17:00:00;25.04.2023 18:00:00;100;68;0;0;83.75;83.75;83.75
25.04.2023 18:00:00;25.04.2023 19:00:00;103;15;0;0;89.1;89.1;89.1
25.04.2023 19:00:00;25.04.2023 20:00:00;105;15;0;0;93.63;93.63;93.63
25.04.2023 20:00:00;25.04.2023 21:00:00;105;15;0;0;99.44;99.44;99.44
25.04.2023 21:00:00;25.04.2023 22:00:00;105;15;0;0;99.67;99.67;99.67
25.04.2023 22:00:00;25.04.2023 23:00:00;89;15;0;0;94.61;94.61;94.61
25.04.2023 23:00:00;26.04.2023 00:00:00;93;68;0;0;90;90;90
26.04.2023 00:00:00;26.04.2023 01:00:00;170;63;0;0;92.52;92.52;92.52
26.04.2023 01:00:00;26.04.2023 02:00:00;177;121;0;0;90.36;90.36;90.36
26.04.2023 02:00:00;26.04.2023 03:00:00;172;121;0;0;91.28;91.28;91.28
26.04.2023 03:00:00;26.04.2023 04:00:00;182;121;0;0;89.44;89.44;89.44
26.04.2023 04:00:00;26.04.2023 05:00:00;180;121;0;0;90.43;90.43;90.43
26.04.2023 05:00:00;26.04.2023 06:00:00;201;25;0;0;97.48;97.48;97.48
26.04.2023 06:00:00;26.04.2023 07:00:00;222;15;0;0;102.93;130;130
26.04.2023 07:00:00;26.04.2023 08:00:00;227;15;0;2;108.97;251;251
26.04.2023 08:00:00;26.04.2023 09:00:00;180;15;0;3;108.84;251;251
26.04.2023 09:00:00;26.04.2023 10:00:00;196;35;35;0;75.5;118.5;118.5
26.04.2023 10:00:00;26.04.2023 11:00:00;207;35;85;0;71;71;94.99
26.04.2023 11:00:00;26.04.2023 12:00:00;143;56;53;0;70;70;97.8
26.04.2023 12:00:00;26.04.2023 13:00:00;140;35;53;0;59;59;93.01
26.04.2023 13:00:00;26.04.2023 14:00:00;51;45;51;0;59;59;93.29
26.04.2023 14:00:00;26.04.2023 15:00:00;51;45;51;0;59;59;91.81
26.04.2023 15:00:00;26.04.2023 16:00:00;84;99;84;0;68;68;91.78
26.04.2023 16:00:00;26.04.2023 17:00:00;31;152;31;0;69.5;69.5;95.16
26.04.2023 17:00:00;26.04.2023 18:00:00;83;161;14;0;73;73;98.5
26.04.2023 18:00:00;26.04.2023 19:00:00;200;45;0;0;97.89;104.89;104.89
