Delivery Start (CET);Delivery End (CET);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR)
14.07.2025 05:15:00;14.07.2025 05:30:00;2915;1200;366;0;60.04;60.04;78.93
14.07.2025 05:30:00;14.07.2025 05:45:00;3426;1200;380;0;60.04;60.04;78.93
14.07.2025 05:45:00;14.07.2025 06:00:00;3415;1150;474;0;56.66;56.66;78.93
14.07.2025 06:00:00;14.07.2025 06:15:00;3693;867;579;0;56.66;56.66;82.04
14.07.2025 06:15:00;14.07.2025 06:30:00;3539;867;634;0;56.66;56.66;82.04
14.07.2025 06:30:00;14.07.2025 06:45:00;3705;867;478;0;59;59;82.04
14.07.2025 06:45:00;14.07.2025 07:00:00;3694;917;473;0;59;59;82.04
14.07.2025 07:00:00;14.07.2025 07:15:00;3834;708;553;0;56.66;56.66;84.99
14.07.2025 07:15:00;14.07.2025 07:30:00;3834;708;452;0;59.97;59.97;84.99
14.07.2025 07:30:00;14.07.2025 07:45:00;3835;708;303;0;61;61;84.99
14.07.2025 07:45:00;14.07.2025 08:00:00;3824;708;222;0;61.02;61.02;84.99
14.07.2025 08:00:00;14.07.2025 08:15:00;3816;717;228;0;61.08;61.08;84.99
14.07.2025 08:15:00;14.07.2025 08:30:00;3811;717;226;0;61.15;61.15;84.99
14.07.2025 08:30:00;14.07.2025 08:45:00;3809;717;159;0;65;65;84.99
14.07.2025 08:45:00;14.07.2025 09:00:00;3780;717;214;0;61.08;61.08;84.99
14.07.2025 09:00:00;14.07.2025 09:15:00;3613;949;289;0;60.82;60.82;81
14.07.2025 09:15:00;14.07.2025 09:30:00;3458;949;195;0;60.93;60.93;81
14.07.2025 09:30:00;14.07.2025 09:45:00;3603;949;194;0;60.82;60.82;81
14.07.2025 09:45:00;14.07.2025 10:00:00;3616;949;126;0;62.44;81;81
14.07.2025 10:00:00;14.07.2025 10:15:00;3585;1164;138;0;60.82;60.82;78.95
14.07.2025 10:15:00;14.07.2025 10:30:00;3403;1351;167;0;62.31;62.31;78.95
14.07.2025 10:30:00;14.07.2025 10:45:00;3401;1351;190;0;62.19;62.19;78.95
14.07.2025 10:45:00;14.07.2025 11:00:00;3346;1351;256;0;62.31;62.31;78.95
14.07.2025 11:00:00;14.07.2025 11:15:00;2983;1687;183;0;62.26;62.26;75.55
14.07.2025 11:15:00;14.07.2025 11:30:00;2980;1710;391;0;56.65;56.65;75.55
14.07.2025 11:30:00;14.07.2025 11:45:00;2933;1654;476;0;56.65;56.65;75.55
14.07.2025 11:45:00;14.07.2025 12:00:00;2899;1771;343;0;60.27;60.27;75.55
14.07.2025 12:00:00;14.07.2025 12:15:00;2931;1741;381;0;60.25;60.25;75.76
14.07.2025 12:15:00;14.07.2025 12:30:00;2741;1761;416;0;56.65;56.65;75.76
14.07.2025 12:30:00;14.07.2025 12:45:00;2819;1636;303;0;60.25;60.25;75.76
14.07.2025 12:45:00;14.07.2025 13:00:00;2700;1843;334;0;57.28;57.28;75.76
14.07.2025 13:00:00;14.07.2025 13:15:00;2159;2425;34;0;67.31;67.31;67.31
14.07.2025 13:15:00;14.07.2025 13:30:00;1717;2609;141;0;60.45;60.45;67.31
14.07.2025 13:30:00;14.07.2025 13:45:00;1764;2661;389;0;56.65;56.65;67.31
14.07.2025 13:45:00;14.07.2025 14:00:00;1609;2547;541;0;53.11;53.11;67.31
14.07.2025 14:00:00;14.07.2025 14:15:00;1258;2929;348;0;55;55;64.28
14.07.2025 14:15:00;14.07.2025 14:30:00;1276;2831;249;0;56.65;56.65;64.28
14.07.2025 14:30:00;14.07.2025 14:45:00;1324;3017;316;0;56.65;56.65;64.28
14.07.2025 14:45:00;14.07.2025 15:00:00;1374;2960;94;0;60.27;60.27;64.28
14.07.2025 15:00:00;14.07.2025 15:15:00;1160;2975;297;0;56.65;56.65;65.64
14.07.2025 15:15:00;14.07.2025 15:30:00;1439;2672;233;0;56.65;56.65;65.64
14.07.2025 15:30:00;14.07.2025 15:45:00;1696;2754;65;0;61.49;61.49;65.64
14.07.2025 15:45:00;14.07.2025 16:00:00;1329;2735;0;49;65.64;78;78
14.07.2025 16:00:00;14.07.2025 16:15:00;1854;2766;0;37;67.87;67.87;67.87
14.07.2025 16:15:00;14.07.2025 16:30:00;2086;2456;0;123;67.87;79.52;79.52
14.07.2025 16:30:00;14.07.2025 16:45:00;1739;2386;0;18;67.87;69;69
14.07.2025 16:45:00;14.07.2025 17:00:00;1739;2636;0;38;67.87;78;78
14.07.2025 17:00:00;14.07.2025 17:15:00;3063;1581;215;0;72;72;74.43
14.07.2025 17:15:00;14.07.2025 17:30:00;2728;1505;208;0;60.41;60.41;74.43
14.07.2025 17:30:00;14.07.2025 17:45:00;2725;1519;178;0;60.41;60.41;74.43
14.07.2025 17:45:00;14.07.2025 18:00:00;3042;1442;160;0;60.42;60.42;74.43
14.07.2025 18:00:00;14.07.2025 18:15:00;3240;1244;410;0;56.65;56.65;78.58
14.07.2025 18:15:00;14.07.2025 18:30:00;3449;1227;453;0;56.65;56.65;78.58
14.07.2025 18:30:00;14.07.2025 18:45:00;3458;1227;460;0;56.65;56.65;78.58
14.07.2025 18:45:00;14.07.2025 19:00:00;3436;1176;459;0;56.65;56.65;78.58
14.07.2025 19:00:00;14.07.2025 19:15:00;3743;769;616;0;56.65;56.65;82.56
14.07.2025 19:15:00;14.07.2025 19:30:00;3533;769;508;0;56.65;56.65;82.56
14.07.2025 19:30:00;14.07.2025 19:45:00;3728;769;610;0;56.65;56.65;82.56
14.07.2025 19:45:00;14.07.2025 20:00:00;3725;804;490;0;59;59;82.56
14.07.2025 20:00:00;14.07.2025 20:15:00;3787;731;201;0;63;84.05;84.05
14.07.2025 20:15:00;14.07.2025 20:30:00;3574;731;314;0;60.36;60.36;84.05
14.07.2025 20:30:00;14.07.2025 20:45:00;3787;731;315;0;60.36;60.36;84.05
14.07.2025 20:45:00;14.07.2025 21:00:00;3844;645;298;0;60.36;60.36;84.05
14.07.2025 21:00:00;14.07.2025 21:15:00;3994;539;338;0;60.33;60.33;84.15
14.07.2025 21:15:00;14.07.2025 21:30:00;3993;539;370;0;60.34;60.34;84.15
14.07.2025 21:30:00;14.07.2025 21:45:00;3993;539;452;0;60.31;60.31;84.15
14.07.2025 21:45:00;14.07.2025 22:00:00;3994;539;486;0;60.31;60.31;84.15
14.07.2025 22:00:00;14.07.2025 22:15:00;3993;519;215;0;65;65;84.13
14.07.2025 22:15:00;14.07.2025 22:30:00;3993;519;160;0;68;68;84.13
14.07.2025 22:30:00;14.07.2025 22:45:00;3993;519;156;0;68;68;84.13
14.07.2025 22:45:00;14.07.2025 23:00:00;3970;519;166;0;65;65;84.13
14.07.2025 23:00:00;14.07.2025 23:15:00;3925;551;154;0;67;67;82.7
14.07.2025 23:15:00;14.07.2025 23:30:00;3755;705;378;0;60.3;60.3;82.7
14.07.2025 23:30:00;14.07.2025 23:45:00;3755;720;457;0;60.3;60.3;82.7
14.07.2025 23:45:00;15.07.2025 00:00:00;3749;720;532;0;56.65;56.65;82.7
15.07.2025 00:00:00;15.07.2025 00:15:00;3304;1405;493;0;50;50;75.15
15.07.2025 00:15:00;15.07.2025 00:30:00;3096;1381;489;0;56.65;56.65;75.15
15.07.2025 00:30:00;15.07.2025 00:45:00;3336;1339;373;0;60.25;60.25;75.15
15.07.2025 00:45:00;15.07.2025 01:00:00;3255;1337;342;0;60.25;60.25;75.15
15.07.2025 01:00:00;15.07.2025 01:15:00;3212;1557;290;0;60.37;60.37;73.83
15.07.2025 01:15:00;15.07.2025 01:30:00;3213;1416;278;0;60.37;60.37;73.83
15.07.2025 01:30:00;15.07.2025 01:45:00;3137;1457;232;0;60.38;60.38;73.83
15.07.2025 01:45:00;15.07.2025 02:00:00;3222;1445;362;0;56.65;56.65;73.83
15.07.2025 02:00:00;15.07.2025 02:15:00;3144;1542;390;0;56.65;56.65;73.48
15.07.2025 02:15:00;15.07.2025 02:30:00;2848;1442;468;0;56.65;56.65;73.48
15.07.2025 02:30:00;15.07.2025 02:45:00;3164;1442;437;0;56.65;56.65;73.48
15.07.2025 02:45:00;15.07.2025 03:00:00;3112;1442;524;0;56.65;56.65;73.48
15.07.2025 03:00:00;15.07.2025 03:15:00;3046;1518;438;0;56.65;56.65;72.87
15.07.2025 03:15:00;15.07.2025 03:30:00;3046;1461;453;0;56.65;56.65;72.87
15.07.2025 03:30:00;15.07.2025 03:45:00;3046;1518;399;0;56.65;56.65;72.87
15.07.2025 03:45:00;15.07.2025 04:00:00;2988;1518;451;0;56.65;56.65;72.87
15.07.2025 04:00:00;15.07.2025 04:15:00;2945;1610;414;0;56.65;56.65;72.37
15.07.2025 04:15:00;15.07.2025 04:30:00;2945;1563;446;0;56.65;56.65;72.37
15.07.2025 04:30:00;15.07.2025 04:45:00;2945;1614;384;0;56.65;56.65;72.37
15.07.2025 04:45:00;15.07.2025 05:00:00;2693;1614;407;0;56.65;56.65;72.37
15.07.2025 05:00:00;15.07.2025 05:15:00;1091;1662;405;0;56.65;56.65;72.3
15.07.2025 05:15:00;15.07.2025 05:30:00;1131;1662;429;0;56.65;56.65;72.3
15.07.2025 05:30:00;15.07.2025 05:45:00;2717;1662;456;0;56.65;56.65;72.3
15.07.2025 05:45:00;15.07.2025 06:00:00;2687;1622;623;0;55.72;55.72;72.3
15.07.2025 06:00:00;15.07.2025 06:15:00;3130;1412;735;0;55.86;55.86;74.1
15.07.2025 06:15:00;15.07.2025 06:30:00;2546;1412;821;0;55.84;55.84;74.1
15.07.2025 06:30:00;15.07.2025 06:45:00;3002;1412;773;0;56.01;56.01;74.1
15.07.2025 06:45:00;15.07.2025 07:00:00;3153;1390;690;0;55.86;55.86;74.1
15.07.2025 07:00:00;15.07.2025 07:15:00;3506;1279;624;0;56.65;56.65;78.19
15.07.2025 07:15:00;15.07.2025 07:30:00;3089;1229;576;0;56.65;56.65;78.19
15.07.2025 07:30:00;15.07.2025 07:45:00;3238;1229;579;0;56.65;56.65;78.19
15.07.2025 07:45:00;15.07.2025 08:00:00;3442;1229;442;0;56.65;56.65;78.19
15.07.2025 08:00:00;15.07.2025 08:15:00;3511;1195;489;0;56.65;56.65;79.17
15.07.2025 08:15:00;15.07.2025 08:30:00;3511;1195;412;0;60.12;60.12;79.17
15.07.2025 08:30:00;15.07.2025 08:45:00;3511;1195;409;0;60.13;60.13;79.17
15.07.2025 08:45:00;15.07.2025 09:00:00;3399;1195;550;0;56.65;56.65;79.17
15.07.2025 09:00:00;15.07.2025 09:15:00;3554;1173;650;0;56.65;56.65;72.92
15.07.2025 09:15:00;15.07.2025 09:30:00;3051;1424;825;0;55.78;55.78;72.92
15.07.2025 09:30:00;15.07.2025 09:45:00;3163;1555;852;0;5.5;5.5;72.92
15.07.2025 09:45:00;15.07.2025 10:00:00;3209;1612;576;0;56.65;56.65;72.92
15.07.2025 10:00:00;15.07.2025 10:15:00;2817;1881;677;0;56.65;56.65;71.4
15.07.2025 10:15:00;15.07.2025 10:30:00;2658;1801;498;0;56.65;56.65;71.4
15.07.2025 10:30:00;15.07.2025 10:45:00;2630;1827;466;0;56.65;56.65;71.4
15.07.2025 10:45:00;15.07.2025 11:00:00;2584;1711;580;0;55.86;55.86;71.4
15.07.2025 11:00:00;15.07.2025 11:15:00;2126;2425;460;0;56.64;56.64;67.66
15.07.2025 11:15:00;15.07.2025 11:30:00;1336;2513;440;0;56.65;56.65;67.66
15.07.2025 11:30:00;15.07.2025 11:45:00;1690;2269;611;0;50.52;50.52;67.66
15.07.2025 11:45:00;15.07.2025 12:00:00;1582;2571;690;0;40;40;67.66
15.07.2025 12:00:00;15.07.2025 12:15:00;1521;2855;240;0;59.05;59.05;63.8
15.07.2025 12:15:00;15.07.2025 12:30:00;1101;3066;328;0;57.58;57.58;63.8
15.07.2025 12:30:00;15.07.2025 12:45:00;1176;3128;389;0;51.01;51.01;63.8
15.07.2025 12:45:00;15.07.2025 13:00:00;955;2959;467;0;50.13;50.13;63.8
15.07.2025 13:00:00;15.07.2025 13:15:00;1389;3116;474;0;46.85;46.85;61.91
15.07.2025 13:15:00;15.07.2025 13:30:00;1465;2811;646;0;26;26;61.91
15.07.2025 13:30:00;15.07.2025 13:45:00;1327;2922;528;0;16;16;61.91
15.07.2025 13:45:00;15.07.2025 14:00:00;1327;2538;205;0;50.52;50.52;61.91
15.07.2025 14:00:00;15.07.2025 14:15:00;1417;2642;455;0;39;39;57.32
15.07.2025 14:15:00;15.07.2025 14:30:00;1344;2482;445;0;26;26;57.32
15.07.2025 14:30:00;15.07.2025 14:45:00;1437;2482;316;0;31;31;57.32
15.07.2025 14:45:00;15.07.2025 15:00:00;1437;2446;248;0;56;56;57.32
15.07.2025 15:00:00;15.07.2025 15:15:00;1541;2482;280;0;57.49;57.49;62.88
15.07.2025 15:15:00;15.07.2025 15:30:00;1304;2422;294;0;57.48;57.48;62.88
15.07.2025 15:30:00;15.07.2025 15:45:00;1649;2534;117;0;59.86;59.86;62.88
15.07.2025 15:45:00;15.07.2025 16:00:00;1738;2443;99;0;59.86;59.86;62.88
15.07.2025 16:00:00;15.07.2025 16:15:00;1637;2274;196;0;57.94;57.94;69.59
15.07.2025 16:15:00;15.07.2025 16:30:00;2278;2213;230;0;58.26;58.26;69.59
15.07.2025 16:30:00;15.07.2025 16:45:00;2044;2166;346;0;57.53;57.53;69.59
15.07.2025 16:45:00;15.07.2025 17:00:00;1956;2426;188;0;59.87;59.87;69.59
15.07.2025 17:00:00;15.07.2025 17:15:00;2412;2123;257;0;59.87;59.87;71.24
15.07.2025 17:15:00;15.07.2025 17:30:00;2653;1795;443;0;57.53;57.53;71.24
15.07.2025 17:30:00;15.07.2025 17:45:00;2113;1804;319;0;57.54;57.54;71.24
15.07.2025 17:45:00;15.07.2025 18:00:00;2937;1459;284;0;59.87;71.24;71.24
15.07.2025 18:00:00;15.07.2025 18:15:00;3353;1257;563;0;57.54;57.54;77.14
15.07.2025 18:15:00;15.07.2025 18:30:00;3412;1191;702;0;57.54;57.54;77.14
15.07.2025 18:30:00;15.07.2025 18:45:00;3456;1008;624;0;57.55;57.55;77.14
15.07.2025 18:45:00;15.07.2025 19:00:00;3874;806;632;0;57.55;57.55;77.14
15.07.2025 19:00:00;15.07.2025 19:15:00;3881;605;622;0;59.84;59.84;84.16
15.07.2025 19:15:00;15.07.2025 19:30:00;3390;538;627;0;57.55;57.55;84.16
15.07.2025 19:30:00;15.07.2025 19:45:00;3918;525;477;0;62.08;62.08;84.16
15.07.2025 19:45:00;15.07.2025 20:00:00;3952;521;620;0;59.85;59.85;84.16
15.07.2025 20:00:00;15.07.2025 20:15:00;3939;552;618;0;59.85;59.85;85.13
15.07.2025 20:15:00;15.07.2025 20:30:00;3739;508;677;0;57.56;57.56;85.13
15.07.2025 20:30:00;15.07.2025 20:45:00;3939;518;666;0;59.86;59.86;85.13
15.07.2025 20:45:00;15.07.2025 21:00:00;3971;518;622;0;59.89;59.89;85.13
15.07.2025 21:00:00;15.07.2025 21:15:00;3890;594;515;0;59.84;59.84;84.16
15.07.2025 21:15:00;15.07.2025 21:30:00;3890;594;323;0;63.08;63.08;84.16
15.07.2025 21:30:00;15.07.2025 21:45:00;3890;594;309;0;63.09;63.09;84.16
15.07.2025 21:45:00;15.07.2025 22:00:00;3863;594;304;0;61.1;61.1;84.16
15.07.2025 22:00:00;15.07.2025 22:15:00;3911;680;263;0;61.09;61.09;82.99
15.07.2025 22:15:00;15.07.2025 22:30:00;3911;680;282;0;61.1;61.1;82.99
15.07.2025 22:30:00;15.07.2025 22:45:00;3911;680;281;0;61.11;61.11;82.99
15.07.2025 22:45:00;15.07.2025 23:00:00;3872;680;339;0;61.12;61.12;82.99
15.07.2025 23:00:00;15.07.2025 23:15:00;3662;940;559;0;50;50;80.06
15.07.2025 23:15:00;15.07.2025 23:30:00;3662;802;636;0;57.57;57.57;80.06
15.07.2025 23:30:00;15.07.2025 23:45:00;3662;837;707;0;57.57;57.57;80.06
15.07.2025 23:45:00;16.07.2025 00:00:00;3658;940;714;0;57.57;57.57;80.06
16.07.2025 00:00:00;16.07.2025 00:15:00;3460;1115;521;0;57.57;57.57;81.94
16.07.2025 00:15:00;16.07.2025 00:30:00;3244;1098;576;0;57.57;57.57;81.94
16.07.2025 00:30:00;16.07.2025 00:45:00;3460;1098;409;0;57.57;57.57;81.94
16.07.2025 00:45:00;16.07.2025 01:00:00;3435;1098;379;0;57.57;57.57;81.94
16.07.2025 01:00:00;16.07.2025 01:15:00;3202;1305;388;0;57.57;57.57;76.59
16.07.2025 01:15:00;16.07.2025 01:30:00;3202;1305;373;0;57.57;57.57;76.59
16.07.2025 01:30:00;16.07.2025 01:45:00;3202;1305;229;0;59.89;59.89;76.59
16.07.2025 01:45:00;16.07.2025 02:00:00;3174;1305;276;0;60.08;60.08;76.59
16.07.2025 02:00:00;16.07.2025 02:15:00;3119;1449;271;0;57.57;57.57;74.99
16.07.2025 02:15:00;16.07.2025 02:30:00;2869;1449;294;0;57.57;57.57;74.99
16.07.2025 02:30:00;16.07.2025 02:45:00;2852;1449;233;0;59.93;59.93;74.99
16.07.2025 02:45:00;16.07.2025 03:00:00;3096;1446;236;0;59.98;59.98;74.99
16.07.2025 03:00:00;16.07.2025 03:15:00;3048;1472;242;0;59.91;59.91;73.96
16.07.2025 03:15:00;16.07.2025 03:30:00;2861;1472;238;0;59.92;59.92;73.96
16.07.2025 03:30:00;16.07.2025 03:45:00;2814;1472;215;0;59.92;59.92;73.96
16.07.2025 03:45:00;16.07.2025 04:00:00;2635;1472;207;0;59.92;59.92;73.96
16.07.2025 04:00:00;16.07.2025 04:15:00;2686;1814;303;0;57.58;57.58;72.13
16.07.2025 04:15:00;16.07.2025 04:30:00;2436;1663;358;0;57.58;57.58;72.13
16.07.2025 04:30:00;16.07.2025 04:45:00;2686;1850;321;0;57.58;57.58;72.13
16.07.2025 04:45:00;16.07.2025 05:00:00;2436;1733;253;0;57.58;57.58;72.13
16.07.2025 05:00:00;16.07.2025 05:15:00;2783;1496;196;0;59.94;59.94;72.7
16.07.2025 05:15:00;16.07.2025 05:30:00;1819;1496;153;0;59.94;59.94;72.7
16.07.2025 05:30:00;16.07.2025 05:45:00;687;1496;150;0;59.94;59.94;72.7
16.07.2025 05:45:00;16.07.2025 06:00:00;702;1443;202;0;59.94;59.94;72.7
16.07.2025 06:00:00;16.07.2025 06:15:00;2890;1356;407;0;57.58;57.58;76.86
16.07.2025 06:15:00;16.07.2025 06:30:00;2537;1356;434;0;57.58;57.58;76.86
16.07.2025 06:30:00;16.07.2025 06:45:00;3133;1356;448;0;57.58;57.58;76.86
16.07.2025 06:45:00;16.07.2025 07:00:00;3164;1354;393;0;57.58;57.58;76.86
16.07.2025 07:00:00;16.07.2025 07:15:00;3486;1006;545;0;57.58;57.58;83.36
16.07.2025 07:15:00;16.07.2025 07:30:00;3281;956;491;0;57.58;57.58;83.36
16.07.2025 07:30:00;16.07.2025 07:45:00;3500;956;463;0;57.58;57.58;83.36
16.07.2025 07:45:00;16.07.2025 08:00:00;3500;941;452;0;57.58;57.58;83.36
16.07.2025 08:00:00;16.07.2025 08:15:00;3835;626;498;0;57.58;57.58;84.99
16.07.2025 08:15:00;16.07.2025 08:30:00;3618;626;367;0;59.9;59.9;84.99
16.07.2025 08:30:00;16.07.2025 08:45:00;3835;626;422;0;57.58;57.58;84.99
16.07.2025 08:45:00;16.07.2025 09:00:00;3817;626;405;0;59.9;59.9;84.99
16.07.2025 09:00:00;16.07.2025 09:15:00;3812;621;433;0;60.39;60.39;84.99
16.07.2025 09:15:00;16.07.2025 09:30:00;3811;608;413;0;60.39;60.39;84.99
16.07.2025 09:30:00;16.07.2025 09:45:00;3761;623;392;0;60.39;60.39;84.99
16.07.2025 09:45:00;16.07.2025 10:00:00;3746;673;402;0;60.39;60.39;84.99
16.07.2025 10:00:00;16.07.2025 10:15:00;3671;815;529;0;58.07;58.07;83.39
16.07.2025 10:15:00;16.07.2025 10:30:00;3401;815;578;0;56.65;56.65;83.39
16.07.2025 10:30:00;16.07.2025 10:45:00;3671;816;569;0;56.65;56.65;83.39
16.07.2025 10:45:00;16.07.2025 11:00:00;3654;807;570;0;56.65;56.65;83.39
16.07.2025 11:00:00;16.07.2025 11:15:00;3536;981;503;0;59.96;59.96;82.03
16.07.2025 11:15:00;16.07.2025 11:30:00;3538;979;445;0;59.96;59.96;82.03
16.07.2025 11:30:00;16.07.2025 11:45:00;3535;982;368;0;59.96;59.96;82.03
16.07.2025 11:45:00;16.07.2025 12:00:00;3522;1036;375;0;59.97;59.97;82.03
16.07.2025 12:00:00;16.07.2025 12:15:00;3378;1142;299;0;58.38;58.38;77.73
16.07.2025 12:15:00;16.07.2025 12:30:00;3171;1212;592;0;56.78;56.78;77.73
16.07.2025 12:30:00;16.07.2025 12:45:00;3158;1395;596;0;56.78;56.78;77.73
16.07.2025 12:45:00;16.07.2025 13:00:00;3289;1357;600;0;56.77;56.77;77.73
16.07.2025 13:00:00;16.07.2025 13:15:00;2883;1844;509;0;56.77;56.77;72.9
16.07.2025 13:15:00;16.07.2025 13:30:00;2850;1548;616;0;52.05;52.05;72.9
16.07.2025 13:30:00;16.07.2025 13:45:00;2790;1590;664;0;55.22;55.22;72.9
16.07.2025 13:45:00;16.07.2025 14:00:00;2693;1587;515;0;56.75;56.75;72.9
16.07.2025 14:00:00;16.07.2025 14:15:00;2117;2263;409;0;56.75;56.75;69.8
16.07.2025 14:15:00;16.07.2025 14:30:00;2157;2033;445;0;56.74;56.74;69.8
16.07.2025 14:30:00;16.07.2025 14:45:00;2026;2302;286;0;56.74;56.74;69.8
16.07.2025 14:45:00;16.07.2025 15:00:00;2116;2235;428;0;53.6;53.6;69.8
16.07.2025 15:00:00;16.07.2025 15:15:00;2309;2098;265;0;56.73;56.73;70.98
16.07.2025 15:15:00;16.07.2025 15:30:00;2202;2153;116;0;62.2;62.2;70.98
16.07.2025 15:30:00;16.07.2025 15:45:00;2202;2142;107;0;62.2;62.2;70.98
16.07.2025 15:45:00;16.07.2025 16:00:00;2213;2132;55;0;62.2;62.2;70.98
16.07.2025 16:00:00;16.07.2025 16:15:00;2452;1506;416;0;56.66;56.66;77.34
16.07.2025 16:15:00;16.07.2025 16:30:00;2731;1403;315;0;56.66;56.66;77.34
16.07.2025 16:30:00;16.07.2025 16:45:00;2927;1244;506;0;56.66;56.66;77.34
16.07.2025 16:45:00;16.07.2025 17:00:00;2927;1582;376;0;56.66;56.66;77.34
16.07.2025 17:00:00;16.07.2025 17:15:00;3245;1350;499;0;61.95;61.95;82.05
16.07.2025 17:15:00;16.07.2025 17:30:00;3109;888;529;0;56.66;56.66;82.05
16.07.2025 17:30:00;16.07.2025 17:45:00;3404;961;293;0;62.17;62.17;82.05
16.07.2025 17:45:00;16.07.2025 18:00:00;3263;880;297;0;62.17;62.17;82.05
16.07.2025 18:00:00;16.07.2025 18:15:00;3356;992;520;0;53.6;53.6;84.56
16.07.2025 18:15:00;16.07.2025 18:30:00;3353;659;505;0;53.6;53.6;84.56
16.07.2025 18:30:00;16.07.2025 18:45:00;3433;743;516;0;56.66;56.66;84.56
16.07.2025 18:45:00;16.07.2025 19:00:00;3438;683;611;0;56.66;56.66;84.56
16.07.2025 19:00:00;16.07.2025 19:15:00;3574;809;494;0;61.15;61.15;86.2
16.07.2025 19:15:00;16.07.2025 19:30:00;3675;684;372;0;62.24;62.24;86.2
16.07.2025 19:30:00;16.07.2025 19:45:00;3541;688;296;0;62.25;62.25;86.2
16.07.2025 19:45:00;16.07.2025 20:00:00;3644;678;316;0;62.36;62.36;86.2
16.07.2025 20:00:00;16.07.2025 20:15:00;3577;804;342;0;62.19;62.19;83.39
16.07.2025 20:15:00;16.07.2025 20:30:00;3577;690;335;0;62.19;62.19;83.39
16.07.2025 20:30:00;16.07.2025 20:45:00;3577;804;339;0;62.19;62.19;83.39
16.07.2025 20:45:00;16.07.2025 21:00:00;3562;784;336;0;62.19;62.19;83.39
16.07.2025 21:00:00;16.07.2025 21:15:00;3393;965;244;0;62.2;62.2;83.34
16.07.2025 21:15:00;16.07.2025 21:30:00;3274;965;221;0;62.2;62.2;83.34
16.07.2025 21:30:00;16.07.2025 21:45:00;3413;965;229;0;62.2;62.2;83.34
16.07.2025 21:45:00;16.07.2025 22:00:00;3384;965;377;0;61.97;61.97;83.34
16.07.2025 22:00:00;16.07.2025 22:15:00;2799;1430;263;0;62.24;62.24;75.92
16.07.2025 22:15:00;16.07.2025 22:30:00;2716;1420;407;0;56.66;56.66;75.92
16.07.2025 22:30:00;16.07.2025 22:45:00;3094;1430;404;0;56.66;56.66;75.92
16.07.2025 22:45:00;16.07.2025 23:00:00;3054;1430;468;0;56.66;56.66;75.92
16.07.2025 23:00:00;16.07.2025 23:15:00;2908;1642;339;0;56.66;56.66;73.96
16.07.2025 23:15:00;16.07.2025 23:30:00;2658;1593;330;0;56.66;56.66;73.96
16.07.2025 23:30:00;16.07.2025 23:45:00;2908;1643;240;0;62.14;62.14;73.96
16.07.2025 23:45:00;17.07.2025 00:00:00;2938;1611;285;0;61.78;61.78;73.96
17.07.2025 00:00:00;17.07.2025 00:15:00;3179;1428;206;0;62.25;62.25;76.99
17.07.2025 00:15:00;17.07.2025 00:30:00;3152;1378;315;0;58.45;58.45;76.99
17.07.2025 00:30:00;17.07.2025 00:45:00;2326;1481;254;0;61.61;61.61;76.99
17.07.2025 00:45:00;17.07.2025 01:00:00;1054;1481;229;0;62.26;62.26;76.99
17.07.2025 01:00:00;17.07.2025 01:15:00;677;1714;251;0;56.75;56.75;73.74
17.07.2025 01:15:00;17.07.2025 01:30:00;627;1690;280;0;56.75;56.75;73.74
17.07.2025 01:30:00;17.07.2025 01:45:00;640;1733;253;0;58.17;58.17;73.74
17.07.2025 01:45:00;17.07.2025 02:00:00;666;1733;273;0;56.75;56.75;73.74
17.07.2025 02:00:00;17.07.2025 02:15:00;618;2026;231;0;58.17;58.17;72.15
17.07.2025 02:15:00;17.07.2025 02:30:00;618;2026;253;0;58.17;58.17;72.15
17.07.2025 02:30:00;17.07.2025 02:45:00;2303;2026;264;0;56.69;56.69;72.15
17.07.2025 02:45:00;17.07.2025 03:00:00;520;2024;273;0;56.69;56.69;72.15
17.07.2025 03:00:00;17.07.2025 03:15:00;821;2217;348;0;56.75;56.75;71.24
17.07.2025 03:15:00;17.07.2025 03:30:00;2086;2041;477;0;56.66;56.66;71.24
17.07.2025 03:30:00;17.07.2025 03:45:00;1295;2251;402;0;56.75;56.75;71.24
17.07.2025 03:45:00;17.07.2025 04:00:00;719;2251;452;0;56.66;56.66;71.24
17.07.2025 04:00:00;17.07.2025 04:15:00;991;2301;347;0;56.72;56.72;71.12
17.07.2025 04:15:00;17.07.2025 04:30:00;2230;2173;343;0;56.72;56.72;71.12
17.07.2025 04:30:00;17.07.2025 04:45:00;1071;2302;373;0;56.72;56.72;71.12
17.07.2025 04:45:00;17.07.2025 05:00:00;915;2160;370;0;56.72;56.72;71.12
17.07.2025 05:00:00;17.07.2025 05:15:00;919;1986;386;0;56.7;56.7;72.18
17.07.2025 05:15:00;17.07.2025 05:30:00;635;1986;321;0;56.7;56.7;72.18
17.07.2025 05:30:00;17.07.2025 05:45:00;998;1986;312;0;56.69;56.69;72.18
17.07.2025 05:45:00;17.07.2025 06:00:00;755;1969;304;0;56.69;56.69;72.18
17.07.2025 06:00:00;17.07.2025 06:15:00;1061;1698;628;0;56.66;56.66;74.68
17.07.2025 06:15:00;17.07.2025 06:30:00;1024;1582;625;0;56.66;56.66;74.68
