Delivery Start (CET);Delivery End (CET);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR)
15.03.2024 01:45:00;15.03.2024 02:00:00;1558;4983;0;0;47.97;47.97;47.97
15.03.2024 02:00:00;15.03.2024 02:15:00;1267;5293;0;0;46.94;46.94;46.94
15.03.2024 02:15:00;15.03.2024 02:30:00;1267;5293;0;0;46.94;46.94;46.94
15.03.2024 02:30:00;15.03.2024 02:45:00;1267;5293;0;0;46.94;46.94;46.94
15.03.2024 02:45:00;15.03.2024 03:00:00;1267;5293;0;0;46.94;46.94;46.94
15.03.2024 03:00:00;15.03.2024 03:15:00;1030;5530;0;0;45.26;45.26;45.26
15.03.2024 03:15:00;15.03.2024 03:30:00;1030;5530;0;0;45.26;45.26;45.26
15.03.2024 03:30:00;15.03.2024 03:45:00;1030;5530;0;0;45.26;45.26;45.26
15.03.2024 03:45:00;15.03.2024 04:00:00;1030;5530;0;0;45.26;45.26;45.26
15.03.2024 04:00:00;15.03.2024 04:15:00;1038;5523;0;0;45.51;45.51;45.51
15.03.2024 04:15:00;15.03.2024 04:30:00;1038;5523;0;0;45.51;45.51;45.51
15.03.2024 04:30:00;15.03.2024 04:45:00;1038;5523;0;0;45.51;45.51;45.51
15.03.2024 04:45:00;15.03.2024 05:00:00;1038;5523;0;0;45.51;45.51;45.51
15.03.2024 05:00:00;15.03.2024 05:15:00;1291;5148;94;0;41;41;47.82
15.03.2024 05:15:00;15.03.2024 05:30:00;1291;5148;94;0;41;41;47.82
15.03.2024 05:30:00;15.03.2024 05:45:00;1291;5032;94;0;41;41;47.82
15.03.2024 05:45:00;15.03.2024 06:00:00;1291;4916;94;0;41;41;47.82
15.03.2024 06:00:00;15.03.2024 06:15:00;2227;3689;225;0;42;42;51.73
15.03.2024 06:15:00;15.03.2024 06:30:00;2299;3594;240;0;42;42;51.73
15.03.2024 06:30:00;15.03.2024 06:45:00;2415;3589;151;0;42;42;51.73
15.03.2024 06:45:00;15.03.2024 07:00:00;2996;3008;0;0;42;42;51.73
15.03.2024 07:00:00;15.03.2024 07:15:00;3088;2714;0;0;54.32;58;58
15.03.2024 07:15:00;15.03.2024 07:30:00;3522;2279;0;0;54.32;58;58
15.03.2024 07:30:00;15.03.2024 07:45:00;3623;2178;0;0;54.32;58;58
15.03.2024 07:45:00;15.03.2024 08:00:00;3623;2178;0;0;54.32;58;58
15.03.2024 08:00:00;15.03.2024 08:15:00;3799;2206;0;0;54.71;61;61
15.03.2024 08:15:00;15.03.2024 08:30:00;3799;2206;0;0;54.71;61;61
15.03.2024 08:30:00;15.03.2024 08:45:00;3799;2206;0;10;54.71;61;61
15.03.2024 08:45:00;15.03.2024 09:00:00;3799;2206;0;10;54.71;61;61
15.03.2024 09:00:00;15.03.2024 09:15:00;3175;2949;0;46;53.23;61;61
15.03.2024 09:15:00;15.03.2024 09:30:00;3175;2949;0;46;53.23;61;61
15.03.2024 09:30:00;15.03.2024 09:45:00;3175;2949;0;0;53.23;61;61
15.03.2024 09:45:00;15.03.2024 10:00:00;3175;2949;0;0;53.23;61;61
15.03.2024 10:00:00;15.03.2024 10:15:00;2443;3769;0;0;50.84;57;57
15.03.2024 10:15:00;15.03.2024 10:30:00;2256;3956;0;0;50.84;57;57
15.03.2024 10:30:00;15.03.2024 10:45:00;2103;4109;0;0;50.84;57;57
15.03.2024 10:45:00;15.03.2024 11:00:00;2103;4109;0;0;50.84;57;57
15.03.2024 11:00:00;15.03.2024 11:15:00;1490;4946;282;0;30;30;48.54
15.03.2024 11:15:00;15.03.2024 11:30:00;1490;4946;322;0;30;30;48.54
15.03.2024 11:30:00;15.03.2024 11:45:00;1490;4946;322;0;30;30;48.54
15.03.2024 11:45:00;15.03.2024 12:00:00;1490;4946;322;0;30;30;48.54
15.03.2024 12:00:00;15.03.2024 12:15:00;1233;5460;101;0;25;25;47.4
15.03.2024 12:15:00;15.03.2024 12:30:00;1233;5460;222;0;25;25;47.4
15.03.2024 12:30:00;15.03.2024 12:45:00;1233;5460;30;0;25;25;47.4
15.03.2024 12:45:00;15.03.2024 13:00:00;1233;5460;30;0;25;25;47.4
15.03.2024 13:00:00;15.03.2024 13:15:00;1322;5387;10;0;38;38;47.54
15.03.2024 13:15:00;15.03.2024 13:30:00;1322;5387;45;0;38;38;47.54
15.03.2024 13:30:00;15.03.2024 13:45:00;1322;5387;45;0;38;38;47.54
15.03.2024 13:45:00;15.03.2024 14:00:00;1322;5387;45;0;38;38;47.54
15.03.2024 14:00:00;15.03.2024 14:15:00;1786;4868;140;0;42;42;49.33
15.03.2024 14:15:00;15.03.2024 14:30:00;1786;4868;140;0;42;42;49.33
15.03.2024 14:30:00;15.03.2024 14:45:00;1786;4868;140;0;42;42;49.33
15.03.2024 14:45:00;15.03.2024 15:00:00;1786;4868;140;0;42;42;49.33
15.03.2024 15:00:00;15.03.2024 15:15:00;2259;4368;0;0;51.53;51.53;51.53
15.03.2024 15:15:00;15.03.2024 15:30:00;2289;4369;0;0;51.53;51.53;51.53
15.03.2024 15:30:00;15.03.2024 15:45:00;2289;4369;0;0;51.53;51.53;51.53
15.03.2024 15:45:00;15.03.2024 16:00:00;2617;4041;0;0;51.53;51.53;51.53
15.03.2024 16:00:00;15.03.2024 16:15:00;2931;3189;0;0;45;45;53.31
15.03.2024 16:15:00;15.03.2024 16:30:00;3196;2924;191;0;45;45;53.31
15.03.2024 16:30:00;15.03.2024 16:45:00;3196;2924;191;0;45;45;53.31
15.03.2024 16:45:00;15.03.2024 17:00:00;3570;2550;316;0;45;45;53.31
15.03.2024 17:00:00;15.03.2024 17:15:00;4169;1938;246;0;48.5;48.5;55.61
15.03.2024 17:15:00;15.03.2024 17:30:00;4169;1938;246;0;48.5;48.5;55.61
15.03.2024 17:30:00;15.03.2024 17:45:00;4214;1793;277;0;48.5;48.5;55.61
15.03.2024 17:45:00;15.03.2024 18:00:00;4214;1793;277;0;48.5;48.5;55.61
15.03.2024 18:00:00;15.03.2024 18:15:00;4391;1734;20;0;52;52;56.79
15.03.2024 18:15:00;15.03.2024 18:30:00;4391;1734;20;0;52;52;56.79
15.03.2024 18:30:00;15.03.2024 18:45:00;4391;1734;20;0;52;52;56.79
15.03.2024 18:45:00;15.03.2024 19:00:00;4391;1734;20;0;52;52;56.79
15.03.2024 19:00:00;15.03.2024 19:15:00;4257;1835;0;0;53.5;53.5;55.54
15.03.2024 19:15:00;15.03.2024 19:30:00;4257;1835;0;0;53.5;53.5;55.54
15.03.2024 19:30:00;15.03.2024 19:45:00;4257;1835;0;0;53.5;53.5;55.54
15.03.2024 19:45:00;15.03.2024 20:00:00;4257;1835;0;0;53.5;53.5;55.54
15.03.2024 20:00:00;15.03.2024 20:15:00;3555;2029;280;0;45.5;45.5;54.27
15.03.2024 20:15:00;15.03.2024 20:30:00;3555;2029;314;0;45.5;45.5;54.27
15.03.2024 20:30:00;15.03.2024 20:45:00;3555;2029;368;0;45.5;45.5;54.27
15.03.2024 20:45:00;15.03.2024 21:00:00;3266;2319;279;0;45.5;45.5;54.27
15.03.2024 21:00:00;15.03.2024 21:15:00;3135;2844;166;0;45;45;53.25
15.03.2024 21:15:00;15.03.2024 21:30:00;3050;2929;125;0;45;45;53.25
15.03.2024 21:30:00;15.03.2024 21:45:00;3045;2934;320;0;45;45;53.25
15.03.2024 21:45:00;15.03.2024 22:00:00;2795;3184;70;0;45;45;53.25
15.03.2024 22:00:00;15.03.2024 22:15:00;2406;3736;32;0;44.5;44.5;51.66
15.03.2024 22:15:00;15.03.2024 22:30:00;2406;3736;73;0;44.5;44.5;51.66
15.03.2024 22:30:00;15.03.2024 22:45:00;2406;3736;73;0;44.5;44.5;51.66
15.03.2024 22:45:00;15.03.2024 23:00:00;2406;3736;73;0;44.5;44.5;51.66
15.03.2024 23:00:00;15.03.2024 23:15:00;1809;4342;37;0;38;38;50.75
15.03.2024 23:15:00;15.03.2024 23:30:00;1809;4342;302;0;38;38;50.75
15.03.2024 23:30:00;15.03.2024 23:45:00;1809;4342;410;0;38;38;50.75
15.03.2024 23:45:00;16.03.2024 00:00:00;1809;4342;410;0;38;38;50.75
16.03.2024 00:00:00;16.03.2024 00:15:00;1430;5070;65;0;43;43;48.04
16.03.2024 00:15:00;16.03.2024 00:30:00;1430;5070;65;0;43;43;48.04
16.03.2024 00:30:00;16.03.2024 00:45:00;1430;5070;65;0;43;43;48.04
16.03.2024 00:45:00;16.03.2024 01:00:00;1430;5070;65;0;43;43;48.04
16.03.2024 01:00:00;16.03.2024 01:15:00;987;5835;13;0;43;43;45.49
16.03.2024 01:15:00;16.03.2024 01:30:00;987;5835;13;0;43;43;45.49
16.03.2024 01:30:00;16.03.2024 01:45:00;987;5835;13;0;43;43;45.49
16.03.2024 01:45:00;16.03.2024 02:00:00;987;5835;13;0;43;43;45.49
16.03.2024 02:00:00;16.03.2024 02:15:00;806;6103;0;0;41.99;41.99;41.99
16.03.2024 02:15:00;16.03.2024 02:30:00;806;6103;0;0;41.99;41.99;41.99
16.03.2024 02:30:00;16.03.2024 02:45:00;806;6103;0;0;41.99;41.99;41.99
16.03.2024 02:45:00;16.03.2024 03:00:00;806;6103;0;0;41.99;41.99;41.99
16.03.2024 03:00:00;16.03.2024 03:15:00;807;6173;0;0;40.13;40.13;40.13
16.03.2024 03:15:00;16.03.2024 03:30:00;807;6173;0;0;40.13;40.13;40.13
16.03.2024 03:30:00;16.03.2024 03:45:00;807;6173;0;0;40.13;40.13;40.13
16.03.2024 03:45:00;16.03.2024 04:00:00;807;6173;0;0;40.13;40.13;40.13
16.03.2024 04:00:00;16.03.2024 04:15:00;808;6217;0;0;39.91;39.91;39.91
16.03.2024 04:15:00;16.03.2024 04:30:00;808;6217;0;0;39.91;39.91;39.91
16.03.2024 04:30:00;16.03.2024 04:45:00;808;6217;0;0;39.91;39.91;39.91
16.03.2024 04:45:00;16.03.2024 05:00:00;808;6217;0;0;39.91;39.91;39.91
16.03.2024 05:00:00;16.03.2024 05:15:00;942;5947;0;0;43.14;46;46
16.03.2024 05:15:00;16.03.2024 05:30:00;942;5947;0;0;43.14;46;46
16.03.2024 05:30:00;16.03.2024 05:45:00;942;5947;0;0;43.14;46;46
16.03.2024 05:45:00;16.03.2024 06:00:00;942;5947;0;0;43.14;46;46
16.03.2024 06:00:00;16.03.2024 06:15:00;1400;5246;0;0;47.26;47.26;47.26
16.03.2024 06:15:00;16.03.2024 06:30:00;1400;5246;0;0;47.26;47.26;47.26
16.03.2024 06:30:00;16.03.2024 06:45:00;1400;5246;0;0;47.26;47.26;47.26
16.03.2024 06:45:00;16.03.2024 07:00:00;1400;5246;0;0;47.26;47.26;47.26
16.03.2024 07:00:00;16.03.2024 07:15:00;1763;4701;0;0;49.72;54;54
16.03.2024 07:15:00;16.03.2024 07:30:00;1763;4701;0;0;49.72;54;54
16.03.2024 07:30:00;16.03.2024 07:45:00;1763;4701;0;26;49.72;54;54
16.03.2024 07:45:00;16.03.2024 08:00:00;1763;4701;0;26;49.72;54;54
16.03.2024 08:00:00;16.03.2024 08:15:00;1808;4721;0;0;49.61;54;54
16.03.2024 08:15:00;16.03.2024 08:30:00;1808;4721;0;0;49.61;54;54
16.03.2024 08:30:00;16.03.2024 08:45:00;1808;4721;0;0;49.61;54;54
16.03.2024 08:45:00;16.03.2024 09:00:00;1808;4721;0;0;49.61;54;54
16.03.2024 09:00:00;16.03.2024 09:15:00;1509;5077;0;46;48.15;50;50
16.03.2024 09:15:00;16.03.2024 09:30:00;1509;5077;0;46;48.15;50;50
16.03.2024 09:30:00;16.03.2024 09:45:00;1509;5077;0;46;48.15;50;50
16.03.2024 09:45:00;16.03.2024 10:00:00;1509;5077;0;46;48.15;50;50
16.03.2024 10:00:00;16.03.2024 10:15:00;1073;5586;0;174;46.69;51.5;51.5
16.03.2024 10:15:00;16.03.2024 10:30:00;1073;5586;0;174;46.69;51.5;51.5
16.03.2024 10:30:00;16.03.2024 10:45:00;1073;5586;0;174;46.69;51.5;51.5
16.03.2024 10:45:00;16.03.2024 11:00:00;1073;5586;0;174;46.69;51.5;51.5
16.03.2024 11:00:00;16.03.2024 11:15:00;763;5829;0;244;43.95;52;52
16.03.2024 11:15:00;16.03.2024 11:30:00;763;5829;0;244;43.95;52;52
16.03.2024 11:30:00;16.03.2024 11:45:00;763;5829;0;244;43.95;52;52
16.03.2024 11:45:00;16.03.2024 12:00:00;763;5829;0;244;43.95;52;52
16.03.2024 12:00:00;16.03.2024 12:15:00;595;5920;0;242;40.02;52;52
16.03.2024 12:15:00;16.03.2024 12:30:00;595;5920;0;242;40.02;52;52
16.03.2024 12:30:00;16.03.2024 12:45:00;595;5920;0;242;40.02;52;52
16.03.2024 12:45:00;16.03.2024 13:00:00;595;5920;0;242;40.02;52;52
16.03.2024 13:00:00;16.03.2024 13:15:00;818;5820;0;389;43.16;54;54
16.03.2024 13:15:00;16.03.2024 13:30:00;818;5820;0;389;43.16;54;54
16.03.2024 13:30:00;16.03.2024 13:45:00;818;5820;0;389;43.16;54;54
16.03.2024 13:45:00;16.03.2024 14:00:00;818;5820;0;389;43.16;54;54
16.03.2024 14:00:00;16.03.2024 14:15:00;783;5665;0;587;44.69;54;54
16.03.2024 14:15:00;16.03.2024 14:30:00;783;5665;0;587;44.69;54;54
16.03.2024 14:30:00;16.03.2024 14:45:00;783;5665;0;587;44.69;54;54
16.03.2024 14:45:00;16.03.2024 15:00:00;783;5665;0;442;44.69;54;54
16.03.2024 15:00:00;16.03.2024 15:15:00;1209;5159;0;563;47.2;54;54
16.03.2024 15:15:00;16.03.2024 15:30:00;1209;5159;0;479;47.2;54;54
16.03.2024 15:30:00;16.03.2024 15:45:00;1209;5159;0;479;47.2;54;54
16.03.2024 15:45:00;16.03.2024 16:00:00;1209;5159;0;479;47.2;54;54
16.03.2024 16:00:00;16.03.2024 16:15:00;1612;4631;0;10;49.71;50;50
16.03.2024 16:15:00;16.03.2024 16:30:00;1612;4630;0;0;49.71;50;50
16.03.2024 16:30:00;16.03.2024 16:45:00;1612;4631;0;0;49.71;50;50
16.03.2024 16:45:00;16.03.2024 17:00:00;1612;4481;0;0;49.71;50;50
16.03.2024 17:00:00;16.03.2024 17:15:00;2066;3861;0;0;51.56;54;54
16.03.2024 17:15:00;16.03.2024 17:30:00;2167;3855;0;305;51.56;54;54
16.03.2024 17:30:00;16.03.2024 17:45:00;2167;3855;0;305;51.56;54;54
16.03.2024 17:45:00;16.03.2024 18:00:00;2466;3556;0;0;51.56;54;54
16.03.2024 18:00:00;16.03.2024 18:15:00;2816;3034;0;320;53.56;55;55
16.03.2024 18:15:00;16.03.2024 18:30:00;3122;2728;0;316;53.56;55;55
16.03.2024 18:30:00;16.03.2024 18:45:00;3122;2728;0;316;53.56;55;55
16.03.2024 18:45:00;16.03.2024 19:00:00;3122;2728;0;316;53.56;55;55
16.03.2024 19:00:00;16.03.2024 19:15:00;3174;2575;0;310;53.77;55;55
16.03.2024 19:15:00;16.03.2024 19:30:00;3174;2575;0;310;53.77;55;55
16.03.2024 19:30:00;16.03.2024 19:45:00;3174;2575;0;310;53.77;55;55
16.03.2024 19:45:00;16.03.2024 20:00:00;3174;2575;0;310;53.77;55;55
16.03.2024 20:00:00;16.03.2024 20:15:00;3296;2549;0;0;53.77;54;54
16.03.2024 20:15:00;16.03.2024 20:30:00;3296;2549;0;0;53.77;54;54
16.03.2024 20:30:00;16.03.2024 20:45:00;3296;2549;0;0;53.77;54;54
16.03.2024 20:45:00;16.03.2024 21:00:00;3296;2549;0;300;53.77;54;54
16.03.2024 21:00:00;16.03.2024 21:15:00;3312;2541;0;334;53.74;59;59
16.03.2024 21:15:00;16.03.2024 21:30:00;3312;2541;0;334;53.74;59;59
16.03.2024 21:30:00;16.03.2024 21:45:00;3312;2541;0;334;53.74;59;59
16.03.2024 21:45:00;16.03.2024 22:00:00;3312;2541;0;334;53.74;59;59
16.03.2024 22:00:00;16.03.2024 22:15:00;3378;2452;0;310;53.85;59;59
16.03.2024 22:15:00;16.03.2024 22:30:00;3378;2452;0;310;53.85;59;59
16.03.2024 22:30:00;16.03.2024 22:45:00;3378;2452;0;310;53.85;59;59
16.03.2024 22:45:00;16.03.2024 23:00:00;3378;2452;0;310;53.85;59;59
16.03.2024 23:00:00;16.03.2024 23:15:00;3653;2205;0;10;54.98;59;59
16.03.2024 23:15:00;16.03.2024 23:30:00;3653;2205;0;10;54.98;59;59
16.03.2024 23:30:00;16.03.2024 23:45:00;3653;2205;0;10;54.98;59;59
16.03.2024 23:45:00;17.03.2024 00:00:00;3653;2205;0;10;54.98;59;59
17.03.2024 00:00:00;17.03.2024 00:15:00;3394;2469;0;171;54.72;58;58
17.03.2024 00:15:00;17.03.2024 00:30:00;3394;2469;0;171;54.72;58;58
17.03.2024 00:30:00;17.03.2024 00:45:00;3394;2469;0;171;54.72;58;58
17.03.2024 00:45:00;17.03.2024 01:00:00;3394;2470;0;171;54.72;58;58
17.03.2024 01:00:00;17.03.2024 01:15:00;3466;2655;0;56;54.97;60;60
17.03.2024 01:15:00;17.03.2024 01:30:00;3466;2655;0;56;54.97;60;60
17.03.2024 01:30:00;17.03.2024 01:45:00;3466;2655;0;56;54.97;60;60
17.03.2024 01:45:00;17.03.2024 02:00:00;3466;2655;0;56;54.97;60;60
17.03.2024 02:00:00;17.03.2024 02:15:00;3069;3111;0;44;54.22;55;55
17.03.2024 02:15:00;17.03.2024 02:30:00;3069;3111;0;44;54.22;55;55
17.03.2024 02:30:00;17.03.2024 02:45:00;3069;3111;0;0;54.22;55;55
17.03.2024 02:45:00;17.03.2024 03:00:00;3069;3111;0;0;54.22;55;55
17.03.2024 03:00:00;17.03.2024 03:15:00;3278;2879;0;0;54.75;54.75;54.75
17.03.2024 03:15:00;17.03.2024 03:30:00;3278;2879;0;0;54.75;54.75;54.75
17.03.2024 03:30:00;17.03.2024 03:45:00;3278;2880;0;0;54.75;54.75;54.75
17.03.2024 03:45:00;17.03.2024 04:00:00;3278;2879;0;0;54.75;54.75;54.75
17.03.2024 04:00:00;17.03.2024 04:15:00;3145;2777;0;0;54.79;54.79;54.79
17.03.2024 04:15:00;17.03.2024 04:30:00;3145;2777;0;0;54.79;54.79;54.79
17.03.2024 04:30:00;17.03.2024 04:45:00;3145;2777;0;0;54.79;54.79;54.79
17.03.2024 04:45:00;17.03.2024 05:00:00;3145;2777;0;0;54.79;54.79;54.79
17.03.2024 05:00:00;17.03.2024 05:15:00;3116;2469;0;0;55.06;55.06;55.06
17.03.2024 05:15:00;17.03.2024 05:30:00;3116;2469;0;0;55.06;55.06;55.06
17.03.2024 05:30:00;17.03.2024 05:45:00;3116;2469;0;0;55.06;55.06;55.06
17.03.2024 05:45:00;17.03.2024 06:00:00;3116;2469;0;0;55.06;55.06;55.06
17.03.2024 06:00:00;17.03.2024 06:15:00;3125;2547;0;0;47.5;47.5;54.93
17.03.2024 06:15:00;17.03.2024 06:30:00;3125;2547;0;0;47.5;47.5;54.93
17.03.2024 06:30:00;17.03.2024 06:45:00;3125;2547;59;0;47.5;47.5;54.93
17.03.2024 06:45:00;17.03.2024 07:00:00;3125;2547;199;0;47.5;47.5;54.93
17.03.2024 07:00:00;17.03.2024 07:15:00;3092;2857;116;0;47.5;47.5;54.25
17.03.2024 07:15:00;17.03.2024 07:30:00;2816;3133;40;0;47.5;47.5;54.25
17.03.2024 07:30:00;17.03.2024 07:45:00;2816;3133;40;0;47.5;47.5;54.25
17.03.2024 07:45:00;17.03.2024 08:00:00;2636;3324;0;0;47.5;47.5;54.25
17.03.2024 08:00:00;17.03.2024 08:15:00;2177;3873;0;0;51.4;51.4;51.4
17.03.2024 08:15:00;17.03.2024 08:30:00;2177;3873;0;0;51.4;51.4;51.4
17.03.2024 08:30:00;17.03.2024 08:45:00;2177;3873;0;0;51.4;51.4;51.4
17.03.2024 08:45:00;17.03.2024 09:00:00;2177;3873;0;0;51.4;51.4;51.4
17.03.2024 09:00:00;17.03.2024 09:15:00;1728;4505;0;0;49.7;49.7;49.7
17.03.2024 09:15:00;17.03.2024 09:30:00;1662;4649;0;0;49.7;49.7;49.7
17.03.2024 09:30:00;17.03.2024 09:45:00;1662;4649;0;0;49.7;49.7;49.7
17.03.2024 09:45:00;17.03.2024 10:00:00;1662;4649;0;0;49.7;49.7;49.7
17.03.2024 10:00:00;17.03.2024 10:15:00;1276;5009;83;0;40;40;48.15
17.03.2024 10:15:00;17.03.2024 10:30:00;1276;5009;147;0;40;40;48.15
17.03.2024 10:30:00;17.03.2024 10:45:00;1276;5009;158;0;40;40;48.15
17.03.2024 10:45:00;17.03.2024 11:00:00;1276;5009;158;0;40;40;48.15
17.03.2024 11:00:00;17.03.2024 11:15:00;1063;5205;85;0;40;40;47.28
17.03.2024 11:15:00;17.03.2024 11:30:00;1063;5205;85;0;40;40;47.28
17.03.2024 11:30:00;17.03.2024 11:45:00;1063;5205;85;0;40;40;47.28
17.03.2024 11:45:00;17.03.2024 12:00:00;1063;5205;85;0;40;40;47.28
17.03.2024 12:00:00;17.03.2024 12:15:00;952;5374;0;0;41;41;45.98
17.03.2024 12:15:00;17.03.2024 12:30:00;952;5373;0;0;41;41;45.98
17.03.2024 12:30:00;17.03.2024 12:45:00;952;5373;0;0;41;41;45.98
17.03.2024 12:45:00;17.03.2024 13:00:00;952;5374;0;0;41;41;45.98
17.03.2024 13:00:00;17.03.2024 13:15:00;1326;4890;135;0;41;41;48.91
17.03.2024 13:15:00;17.03.2024 13:30:00;1326;4890;135;0;41;41;48.91
17.03.2024 13:30:00;17.03.2024 13:45:00;1363;4854;172;0;41;41;48.91
17.03.2024 13:45:00;17.03.2024 14:00:00;1453;4669;262;0;41;41;48.91
17.03.2024 14:00:00;17.03.2024 14:15:00;2036;4107;171;0;43;43;51.65
17.03.2024 14:15:00;17.03.2024 14:30:00;2079;4098;171;0;43;43;51.65
17.03.2024 14:30:00;17.03.2024 14:45:00;2080;4098;171;0;43;43;51.65
17.03.2024 14:45:00;17.03.2024 15:00:00;2080;4098;97;0;43;43;51.65
17.03.2024 15:00:00;17.03.2024 15:15:00;2656;3286;120;0;45.5;45.5;54.32
17.03.2024 15:15:00;17.03.2024 15:30:00;2656;3286;43;0;45.5;45.5;54.32
17.03.2024 15:30:00;17.03.2024 15:45:00;2812;3156;0;0;45.5;45.5;54.32
17.03.2024 15:45:00;17.03.2024 16:00:00;3269;2631;0;0;45.5;45.5;54.32
17.03.2024 16:00:00;17.03.2024 16:15:00;3957;1893;0;0;57.46;65.5;65.5
17.03.2024 16:15:00;17.03.2024 16:30:00;4481;1369;0;117;57.46;65.5;65.5
17.03.2024 16:30:00;17.03.2024 16:45:00;4481;1369;0;117;57.46;65.5;65.5
17.03.2024 16:45:00;17.03.2024 17:00:00;4481;1368;0;117;57.46;65.5;65.5
17.03.2024 17:00:00;17.03.2024 17:15:00;4872;947;0;0;73.18;74;74
17.03.2024 17:15:00;17.03.2024 17:30:00;4872;947;0;0;73.18;74;74
17.03.2024 17:30:00;17.03.2024 17:45:00;4872;947;0;46;73.18;74;74
17.03.2024 17:45:00;17.03.2024 18:00:00;4872;947;0;46;73.18;74;74
17.03.2024 18:00:00;17.03.2024 18:15:00;5298;914;0;88;91.38;92;92
17.03.2024 18:15:00;17.03.2024 18:30:00;5298;914;0;40;91.38;92;92
17.03.2024 18:30:00;17.03.2024 18:45:00;5298;914;0;0;91.38;92;92
17.03.2024 18:45:00;17.03.2024 19:00:00;5298;914;0;0;91.38;92;92
17.03.2024 19:00:00;17.03.2024 19:15:00;5444;698;0;0;85.56;85.56;85.56
17.03.2024 19:15:00;17.03.2024 19:30:00;5444;698;0;0;85.56;85.56;85.56
17.03.2024 19:30:00;17.03.2024 19:45:00;5444;698;0;0;85.56;85.56;85.56
17.03.2024 19:45:00;17.03.2024 20:00:00;5444;698;0;0;85.56;85.56;85.56
17.03.2024 20:00:00;17.03.2024 20:15:00;5049;853;0;0;61.02;61.02;61.02
17.03.2024 20:15:00;17.03.2024 20:30:00;5049;853;0;0;61.02;61.02;61.02
17.03.2024 20:30:00;17.03.2024 20:45:00;5049;853;0;0;61.02;61.02;61.02
17.03.2024 20:45:00;17.03.2024 21:00:00;5049;853;0;0;61.02;61.02;61.02
17.03.2024 21:00:00;17.03.2024 21:15:00;4593;1169;0;0;57.73;60;60
17.03.2024 21:15:00;17.03.2024 21:30:00;4593;1169;0;0;57.73;60;60
17.03.2024 21:30:00;17.03.2024 21:45:00;4593;1169;0;0;57.73;60;60
17.03.2024 21:45:00;17.03.2024 22:00:00;4593;1169;0;0;57.73;60;60
17.03.2024 22:00:00;17.03.2024 22:15:00;4015;1792;0;67;55.4;63;63
17.03.2024 22:15:00;17.03.2024 22:30:00;4015;1792;0;67;55.4;63;63
17.03.2024 22:30:00;17.03.2024 22:45:00;4015;1792;0;67;55.4;63;63
17.03.2024 22:45:00;17.03.2024 23:00:00;3705;2102;0;67;55.4;63;63
17.03.2024 23:00:00;17.03.2024 23:15:00;3251;2623;0;126;54.32;63;63
17.03.2024 23:15:00;17.03.2024 23:30:00;3251;2623;0;126;54.32;63;63
17.03.2024 23:30:00;17.03.2024 23:45:00;3126;2748;0;91;54.32;63;63
17.03.2024 23:45:00;18.03.2024 00:00:00;3126;2748;0;31;54.32;63;63
18.03.2024 00:00:00;18.03.2024 00:15:00;3741;2469;0;86;54.55;61;61
18.03.2024 00:15:00;18.03.2024 00:30:00;3741;2469;0;86;54.55;61;61
18.03.2024 00:30:00;18.03.2024 00:45:00;3741;2469;0;86;54.55;61;61
18.03.2024 00:45:00;18.03.2024 01:00:00;3741;2469;0;0;54.55;61;61
18.03.2024 01:00:00;18.03.2024 01:15:00;3792;2679;0;0;54.34;60;60
18.03.2024 01:15:00;18.03.2024 01:30:00;3792;2679;0;0;54.34;60;60
18.03.2024 01:30:00;18.03.2024 01:45:00;3792;2679;0;0;54.34;60;60
18.03.2024 01:45:00;18.03.2024 02:00:00;3792;2679;0;0;54.34;60;60
18.03.2024 02:00:00;18.03.2024 02:15:00;3426;3060;0;0;54.2;54.2;54.2
18.03.2024 02:15:00;18.03.2024 02:30:00;3426;3060;0;0;54.2;54.2;54.2
18.03.2024 02:30:00;18.03.2024 02:45:00;3426;3060;0;0;54.2;54.2;54.2
18.03.2024 02:45:00;18.03.2024 03:00:00;3426;3060;0;0;54.2;54.2;54.2
18.03.2024 03:00:00;18.03.2024 03:15:00;3374;3110;0;0;54.07;54.07;54.07
18.03.2024 03:15:00;18.03.2024 03:30:00;3374;3110;0;0;54.07;54.07;54.07
18.03.2024 03:30:00;18.03.2024 03:45:00;3374;3110;0;0;54.07;54.07;54.07
18.03.2024 03:45:00;18.03.2024 04:00:00;3374;3110;0;0;54.07;54.07;54.07
18.03.2024 04:00:00;18.03.2024 04:15:00;3529;3196;0;0;54.24;54.24;54.24
18.03.2024 04:15:00;18.03.2024 04:30:00;3529;3196;0;0;54.24;54.24;54.24
18.03.2024 04:30:00;18.03.2024 04:45:00;3529;3196;0;0;54.24;54.24;54.24
18.03.2024 04:45:00;18.03.2024 05:00:00;3849;2876;0;0;54.24;54.24;54.24
18.03.2024 05:00:00;18.03.2024 05:15:00;3955;2466;0;0;55.6;55.6;55.6
18.03.2024 05:15:00;18.03.2024 05:30:00;3955;2466;0;0;55.6;55.6;55.6
18.03.2024 05:30:00;18.03.2024 05:45:00;3955;2466;0;0;55.6;55.6;55.6
18.03.2024 05:45:00;18.03.2024 06:00:00;3983;2438;0;0;55.6;55.6;55.6
18.03.2024 06:00:00;18.03.2024 06:15:00;4667;1687;0;0;57.66;57.66;57.66
