"ISP (UTC)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"19/12/2025 16:00 - 19/12/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 16:00 - 19/12/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 17:00 - 19/12/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 17:00 - 19/12/2025 18:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 17:00 - 19/12/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 17:00 - 19/12/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 18:00 - 19/12/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 18:00 - 19/12/2025 19:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 18:00 - 19/12/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 18:00 - 19/12/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 19:00 - 19/12/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 19:00 - 19/12/2025 20:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 19:00 - 19/12/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 19:00 - 19/12/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 20:00 - 19/12/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 20:00 - 19/12/2025 21:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 20:00 - 19/12/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 20:00 - 19/12/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 21:00 - 19/12/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 21:00 - 19/12/2025 22:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 21:00 - 19/12/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 21:00 - 19/12/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 22:00 - 19/12/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 22:00 - 19/12/2025 23:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 22:00 - 19/12/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 22:00 - 19/12/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"19/12/2025 23:00 - 20/12/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"19/12/2025 23:00 - 20/12/2025 00:00","MBA|NO1","aFRR","-","-","-","-"
"19/12/2025 23:00 - 20/12/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"19/12/2025 23:00 - 20/12/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 00:00 - 20/12/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 00:00 - 20/12/2025 01:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 00:00 - 20/12/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 00:00 - 20/12/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 01:00 - 20/12/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 01:00 - 20/12/2025 02:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 01:00 - 20/12/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 01:00 - 20/12/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 02:00 - 20/12/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 02:00 - 20/12/2025 03:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 02:00 - 20/12/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 02:00 - 20/12/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 03:00 - 20/12/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 03:00 - 20/12/2025 04:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 03:00 - 20/12/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 03:00 - 20/12/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 04:00 - 20/12/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 04:00 - 20/12/2025 05:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 04:00 - 20/12/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 04:00 - 20/12/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 05:00 - 20/12/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 05:00 - 20/12/2025 06:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 05:00 - 20/12/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 05:00 - 20/12/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 06:00 - 20/12/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 06:00 - 20/12/2025 07:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 06:00 - 20/12/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 06:00 - 20/12/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 07:00 - 20/12/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 07:00 - 20/12/2025 08:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 07:00 - 20/12/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 07:00 - 20/12/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 08:00 - 20/12/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 08:00 - 20/12/2025 09:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 08:00 - 20/12/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 08:00 - 20/12/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 09:00 - 20/12/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 09:00 - 20/12/2025 10:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 09:00 - 20/12/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 09:00 - 20/12/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 10:00 - 20/12/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 10:00 - 20/12/2025 11:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 10:00 - 20/12/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 10:00 - 20/12/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 11:00 - 20/12/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 11:00 - 20/12/2025 12:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 11:00 - 20/12/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 11:00 - 20/12/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 12:00 - 20/12/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 12:00 - 20/12/2025 13:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 12:00 - 20/12/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 12:00 - 20/12/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 13:00 - 20/12/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 13:00 - 20/12/2025 14:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 13:00 - 20/12/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 13:00 - 20/12/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 14:00 - 20/12/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 14:00 - 20/12/2025 15:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 14:00 - 20/12/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 14:00 - 20/12/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 15:00 - 20/12/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 15:00 - 20/12/2025 16:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 15:00 - 20/12/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 15:00 - 20/12/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 16:00 - 20/12/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 16:00 - 20/12/2025 17:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 16:00 - 20/12/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 16:00 - 20/12/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 17:00 - 20/12/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 17:00 - 20/12/2025 18:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 17:00 - 20/12/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 17:00 - 20/12/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 18:00 - 20/12/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 18:00 - 20/12/2025 19:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 18:00 - 20/12/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 18:00 - 20/12/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 19:00 - 20/12/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 19:00 - 20/12/2025 20:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 19:00 - 20/12/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 19:00 - 20/12/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 20:00 - 20/12/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 20:00 - 20/12/2025 21:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 20:00 - 20/12/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 20:00 - 20/12/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 21:00 - 20/12/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 21:00 - 20/12/2025 22:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 21:00 - 20/12/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 21:00 - 20/12/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 22:00 - 20/12/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 22:00 - 20/12/2025 23:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 22:00 - 20/12/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 22:00 - 20/12/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"20/12/2025 23:00 - 21/12/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"20/12/2025 23:00 - 21/12/2025 00:00","MBA|NO1","aFRR","-","-","-","-"
"20/12/2025 23:00 - 21/12/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"20/12/2025 23:00 - 21/12/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 00:00 - 21/12/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 00:00 - 21/12/2025 01:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 00:00 - 21/12/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 00:00 - 21/12/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 01:00 - 21/12/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 01:00 - 21/12/2025 02:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 01:00 - 21/12/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 01:00 - 21/12/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 02:00 - 21/12/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 02:00 - 21/12/2025 03:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 02:00 - 21/12/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 02:00 - 21/12/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 03:00 - 21/12/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 03:00 - 21/12/2025 04:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 03:00 - 21/12/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 03:00 - 21/12/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 04:00 - 21/12/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 04:00 - 21/12/2025 05:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 04:00 - 21/12/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 04:00 - 21/12/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 05:00 - 21/12/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 05:00 - 21/12/2025 06:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 05:00 - 21/12/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 05:00 - 21/12/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 06:00 - 21/12/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 06:00 - 21/12/2025 07:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 06:00 - 21/12/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 06:00 - 21/12/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 07:00 - 21/12/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 07:00 - 21/12/2025 08:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 07:00 - 21/12/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 07:00 - 21/12/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 08:00 - 21/12/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 08:00 - 21/12/2025 09:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 08:00 - 21/12/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 08:00 - 21/12/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 09:00 - 21/12/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 09:00 - 21/12/2025 10:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 09:00 - 21/12/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 09:00 - 21/12/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 10:00 - 21/12/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 10:00 - 21/12/2025 11:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 10:00 - 21/12/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 10:00 - 21/12/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 11:00 - 21/12/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 11:00 - 21/12/2025 12:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 11:00 - 21/12/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 11:00 - 21/12/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 12:00 - 21/12/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 12:00 - 21/12/2025 13:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 12:00 - 21/12/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 12:00 - 21/12/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 13:00 - 21/12/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 13:00 - 21/12/2025 14:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 13:00 - 21/12/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 13:00 - 21/12/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 14:00 - 21/12/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 14:00 - 21/12/2025 15:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 14:00 - 21/12/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 14:00 - 21/12/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 15:00 - 21/12/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 15:00 - 21/12/2025 16:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 15:00 - 21/12/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 15:00 - 21/12/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 16:00 - 21/12/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 16:00 - 21/12/2025 17:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 16:00 - 21/12/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 16:00 - 21/12/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 17:00 - 21/12/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 17:00 - 21/12/2025 18:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 17:00 - 21/12/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 17:00 - 21/12/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 18:00 - 21/12/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 18:00 - 21/12/2025 19:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 18:00 - 21/12/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 18:00 - 21/12/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 19:00 - 21/12/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 19:00 - 21/12/2025 20:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 19:00 - 21/12/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 19:00 - 21/12/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 20:00 - 21/12/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 20:00 - 21/12/2025 21:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 20:00 - 21/12/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 20:00 - 21/12/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 21:00 - 21/12/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 21:00 - 21/12/2025 22:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 21:00 - 21/12/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 21:00 - 21/12/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 22:00 - 21/12/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 22:00 - 21/12/2025 23:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 22:00 - 21/12/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 22:00 - 21/12/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"21/12/2025 23:00 - 22/12/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"21/12/2025 23:00 - 22/12/2025 00:00","MBA|NO1","aFRR","-","-","-","-"
"21/12/2025 23:00 - 22/12/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"21/12/2025 23:00 - 22/12/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 00:00 - 22/12/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 00:00 - 22/12/2025 01:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 00:00 - 22/12/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 00:00 - 22/12/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 01:00 - 22/12/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 01:00 - 22/12/2025 02:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 01:00 - 22/12/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 01:00 - 22/12/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 02:00 - 22/12/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 02:00 - 22/12/2025 03:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 02:00 - 22/12/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 02:00 - 22/12/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 03:00 - 22/12/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 03:00 - 22/12/2025 04:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 03:00 - 22/12/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 03:00 - 22/12/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 04:00 - 22/12/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 04:00 - 22/12/2025 05:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 04:00 - 22/12/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 04:00 - 22/12/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 05:00 - 22/12/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 05:00 - 22/12/2025 06:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 05:00 - 22/12/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 05:00 - 22/12/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 06:00 - 22/12/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 06:00 - 22/12/2025 07:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 06:00 - 22/12/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 06:00 - 22/12/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 07:00 - 22/12/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 07:00 - 22/12/2025 08:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 07:00 - 22/12/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 07:00 - 22/12/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 08:00 - 22/12/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 08:00 - 22/12/2025 09:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 08:00 - 22/12/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 08:00 - 22/12/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 09:00 - 22/12/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 09:00 - 22/12/2025 10:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 09:00 - 22/12/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 09:00 - 22/12/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 10:00 - 22/12/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 10:00 - 22/12/2025 11:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 10:00 - 22/12/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
