"ISP (UTC)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"15/10/2024 23:00 - 16/10/2024 00:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.08"
"15/10/2024 23:00 - 16/10/2024 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"15/10/2024 23:00 - 16/10/2024 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 00:00 - 16/10/2024 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 00:00 - 16/10/2024 01:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"16/10/2024 00:00 - 16/10/2024 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 00:00 - 16/10/2024 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 01:00 - 16/10/2024 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 01:00 - 16/10/2024 02:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"16/10/2024 01:00 - 16/10/2024 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 01:00 - 16/10/2024 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 02:00 - 16/10/2024 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 02:00 - 16/10/2024 03:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"16/10/2024 02:00 - 16/10/2024 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 02:00 - 16/10/2024 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 03:00 - 16/10/2024 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 03:00 - 16/10/2024 04:00","MBA|NO1","aFRR","25.00","4.92","30.00","11.28"
"16/10/2024 03:00 - 16/10/2024 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 03:00 - 16/10/2024 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 04:00 - 16/10/2024 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 04:00 - 16/10/2024 05:00","MBA|NO1","aFRR","0.00","0.00","30.00","21.23"
"16/10/2024 04:00 - 16/10/2024 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 04:00 - 16/10/2024 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 05:00 - 16/10/2024 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 05:00 - 16/10/2024 06:00","MBA|NO1","aFRR","0.00","0.00","30.00","13.13"
"16/10/2024 05:00 - 16/10/2024 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 05:00 - 16/10/2024 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 06:00 - 16/10/2024 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 06:00 - 16/10/2024 07:00","MBA|NO1","aFRR","0.00","0.00","30.00","29.33"
"16/10/2024 06:00 - 16/10/2024 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 06:00 - 16/10/2024 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 07:00 - 16/10/2024 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 07:00 - 16/10/2024 08:00","MBA|NO1","aFRR","0.00","0.00","30.00","28.86"
"16/10/2024 07:00 - 16/10/2024 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 07:00 - 16/10/2024 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 08:00 - 16/10/2024 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 08:00 - 16/10/2024 09:00","MBA|NO1","aFRR","0.00","0.00","30.00","21.11"
"16/10/2024 08:00 - 16/10/2024 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 08:00 - 16/10/2024 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 09:00 - 16/10/2024 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 09:00 - 16/10/2024 10:00","MBA|NO1","aFRR","24.00","0.97","30.00","23.99"
"16/10/2024 09:00 - 16/10/2024 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 09:00 - 16/10/2024 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 10:00 - 16/10/2024 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 10:00 - 16/10/2024 11:00","MBA|NO1","aFRR","25.00","0.00","30.00","28.76"
"16/10/2024 10:00 - 16/10/2024 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 10:00 - 16/10/2024 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 11:00 - 16/10/2024 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 11:00 - 16/10/2024 12:00","MBA|NO1","aFRR","25.00","9.75","30.00","9.53"
"16/10/2024 11:00 - 16/10/2024 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 11:00 - 16/10/2024 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 12:00 - 16/10/2024 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 12:00 - 16/10/2024 13:00","MBA|NO1","aFRR","25.00","12.12","30.00","1.39"
"16/10/2024 12:00 - 16/10/2024 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 12:00 - 16/10/2024 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 13:00 - 16/10/2024 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 13:00 - 16/10/2024 14:00","MBA|NO1","aFRR","25.00","0.00","30.00","23.13"
"16/10/2024 13:00 - 16/10/2024 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 13:00 - 16/10/2024 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 14:00 - 16/10/2024 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 14:00 - 16/10/2024 15:00","MBA|NO1","aFRR","0.00","0.00","30.00","15.45"
"16/10/2024 14:00 - 16/10/2024 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 14:00 - 16/10/2024 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 15:00 - 16/10/2024 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 15:00 - 16/10/2024 16:00","MBA|NO1","aFRR","0.00","0.00","30.00","6.31"
"16/10/2024 15:00 - 16/10/2024 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 15:00 - 16/10/2024 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 16:00 - 16/10/2024 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 16:00 - 16/10/2024 17:00","MBA|NO1","aFRR","0.00","0.00","30.00","16.54"
"16/10/2024 16:00 - 16/10/2024 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 16:00 - 16/10/2024 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 17:00 - 16/10/2024 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 17:00 - 16/10/2024 18:00","MBA|NO1","aFRR","0.00","0.00","30.00","23.45"
"16/10/2024 17:00 - 16/10/2024 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 17:00 - 16/10/2024 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 18:00 - 16/10/2024 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 18:00 - 16/10/2024 19:00","MBA|NO1","aFRR","0.00","0.00","30.00","27.42"
"16/10/2024 18:00 - 16/10/2024 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 18:00 - 16/10/2024 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 19:00 - 16/10/2024 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 19:00 - 16/10/2024 20:00","MBA|NO1","aFRR","0.00","0.00","30.00","23.35"
"16/10/2024 19:00 - 16/10/2024 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 19:00 - 16/10/2024 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 20:00 - 16/10/2024 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 20:00 - 16/10/2024 21:00","MBA|NO1","aFRR","0.00","0.00","30.00","29.18"
"16/10/2024 20:00 - 16/10/2024 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 20:00 - 16/10/2024 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 21:00 - 16/10/2024 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 21:00 - 16/10/2024 22:00","MBA|NO1","aFRR","2.00","0.00","30.00","24.60"
"16/10/2024 21:00 - 16/10/2024 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 21:00 - 16/10/2024 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 22:00 - 16/10/2024 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 22:00 - 16/10/2024 23:00","MBA|NO1","aFRR","25.00","0.00","30.00","18.76"
"16/10/2024 22:00 - 16/10/2024 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 22:00 - 16/10/2024 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"16/10/2024 23:00 - 17/10/2024 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"16/10/2024 23:00 - 17/10/2024 00:00","MBA|NO1","aFRR","0.00","0.00","30.00","28.94"
"16/10/2024 23:00 - 17/10/2024 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"16/10/2024 23:00 - 17/10/2024 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 00:00 - 17/10/2024 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 00:00 - 17/10/2024 01:00","MBA|NO1","aFRR","0.00","0.00","30.00","25.28"
"17/10/2024 00:00 - 17/10/2024 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 00:00 - 17/10/2024 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 01:00 - 17/10/2024 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 01:00 - 17/10/2024 02:00","MBA|NO1","aFRR","0.00","0.00","30.00","24.00"
"17/10/2024 01:00 - 17/10/2024 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 01:00 - 17/10/2024 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 02:00 - 17/10/2024 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 02:00 - 17/10/2024 03:00","MBA|NO1","aFRR","0.00","0.00","30.00","7.16"
"17/10/2024 02:00 - 17/10/2024 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 02:00 - 17/10/2024 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 03:00 - 17/10/2024 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 03:00 - 17/10/2024 04:00","MBA|NO1","aFRR","25.00","5.54","30.00","6.24"
"17/10/2024 03:00 - 17/10/2024 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 03:00 - 17/10/2024 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 04:00 - 17/10/2024 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 04:00 - 17/10/2024 05:00","MBA|NO1","aFRR","0.00","0.00","15.00","8.39"
"17/10/2024 04:00 - 17/10/2024 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 04:00 - 17/10/2024 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 05:00 - 17/10/2024 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 05:00 - 17/10/2024 06:00","MBA|NO1","aFRR","0.00","0.00","30.00","17.69"
"17/10/2024 05:00 - 17/10/2024 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 05:00 - 17/10/2024 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 06:00 - 17/10/2024 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 06:00 - 17/10/2024 07:00","MBA|NO1","aFRR","0.00","0.00","30.00","25.13"
"17/10/2024 06:00 - 17/10/2024 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 06:00 - 17/10/2024 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 07:00 - 17/10/2024 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 07:00 - 17/10/2024 08:00","MBA|NO1","aFRR","0.00","0.00","15.00","2.39"
"17/10/2024 07:00 - 17/10/2024 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 07:00 - 17/10/2024 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 08:00 - 17/10/2024 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 08:00 - 17/10/2024 09:00","MBA|NO1","aFRR","0.00","0.00","15.00","14.58"
"17/10/2024 08:00 - 17/10/2024 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 08:00 - 17/10/2024 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 09:00 - 17/10/2024 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 09:00 - 17/10/2024 10:00","MBA|NO1","aFRR","0.00","0.00","15.00","12.00"
"17/10/2024 09:00 - 17/10/2024 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 09:00 - 17/10/2024 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 10:00 - 17/10/2024 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 10:00 - 17/10/2024 11:00","MBA|NO1","aFRR","0.00","0.00","30.00","20.77"
"17/10/2024 10:00 - 17/10/2024 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 10:00 - 17/10/2024 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 11:00 - 17/10/2024 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 11:00 - 17/10/2024 12:00","MBA|NO1","aFRR","0.00","0.00","30.00","20.85"
"17/10/2024 11:00 - 17/10/2024 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 11:00 - 17/10/2024 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 12:00 - 17/10/2024 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 12:00 - 17/10/2024 13:00","MBA|NO1","aFRR","0.00","0.00","30.00","1.56"
"17/10/2024 12:00 - 17/10/2024 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 12:00 - 17/10/2024 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 13:00 - 17/10/2024 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 13:00 - 17/10/2024 14:00","MBA|NO1","aFRR","0.00","0.00","15.00","0.08"
"17/10/2024 13:00 - 17/10/2024 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 13:00 - 17/10/2024 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 14:00 - 17/10/2024 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 14:00 - 17/10/2024 15:00","MBA|NO1","aFRR","0.00","0.00","15.00","13.15"
"17/10/2024 14:00 - 17/10/2024 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 14:00 - 17/10/2024 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 15:00 - 17/10/2024 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 15:00 - 17/10/2024 16:00","MBA|NO1","aFRR","0.00","0.00","15.00","14.75"
"17/10/2024 15:00 - 17/10/2024 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 15:00 - 17/10/2024 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 16:00 - 17/10/2024 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 16:00 - 17/10/2024 17:00","MBA|NO1","aFRR","0.00","0.00","15.00","14.59"
"17/10/2024 16:00 - 17/10/2024 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 16:00 - 17/10/2024 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 17:00 - 17/10/2024 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 17:00 - 17/10/2024 18:00","MBA|NO1","aFRR","0.00","0.00","15.00","14.54"
"17/10/2024 17:00 - 17/10/2024 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 17:00 - 17/10/2024 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 18:00 - 17/10/2024 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 18:00 - 17/10/2024 19:00","MBA|NO1","aFRR","0.00","0.00","15.00","10.77"
"17/10/2024 18:00 - 17/10/2024 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 18:00 - 17/10/2024 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 19:00 - 17/10/2024 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 19:00 - 17/10/2024 20:00","MBA|NO1","aFRR","0.00","0.00","15.00","11.64"
"17/10/2024 19:00 - 17/10/2024 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 19:00 - 17/10/2024 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 20:00 - 17/10/2024 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 20:00 - 17/10/2024 21:00","MBA|NO1","aFRR","0.00","0.00","15.00","13.93"
"17/10/2024 20:00 - 17/10/2024 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 20:00 - 17/10/2024 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 21:00 - 17/10/2024 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 21:00 - 17/10/2024 22:00","MBA|NO1","aFRR","0.00","0.00","15.00","3.66"
"17/10/2024 21:00 - 17/10/2024 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 21:00 - 17/10/2024 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 22:00 - 17/10/2024 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 22:00 - 17/10/2024 23:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.08"
"17/10/2024 22:00 - 17/10/2024 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 22:00 - 17/10/2024 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"17/10/2024 23:00 - 18/10/2024 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"17/10/2024 23:00 - 18/10/2024 00:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"17/10/2024 23:00 - 18/10/2024 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"17/10/2024 23:00 - 18/10/2024 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 00:00 - 18/10/2024 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 00:00 - 18/10/2024 01:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 00:00 - 18/10/2024 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 00:00 - 18/10/2024 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 01:00 - 18/10/2024 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 01:00 - 18/10/2024 02:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 01:00 - 18/10/2024 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 01:00 - 18/10/2024 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 02:00 - 18/10/2024 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 02:00 - 18/10/2024 03:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 02:00 - 18/10/2024 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 02:00 - 18/10/2024 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 03:00 - 18/10/2024 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 03:00 - 18/10/2024 04:00","MBA|NO1","aFRR","0.00","0.00","15.00","1.91"
"18/10/2024 03:00 - 18/10/2024 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 03:00 - 18/10/2024 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 04:00 - 18/10/2024 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 04:00 - 18/10/2024 05:00","MBA|NO1","aFRR","0.00","0.00","15.00","0.00"
"18/10/2024 04:00 - 18/10/2024 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 04:00 - 18/10/2024 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 05:00 - 18/10/2024 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 05:00 - 18/10/2024 06:00","MBA|NO1","aFRR","0.00","0.00","15.00","2.76"
"18/10/2024 05:00 - 18/10/2024 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 05:00 - 18/10/2024 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 06:00 - 18/10/2024 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 06:00 - 18/10/2024 07:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 06:00 - 18/10/2024 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 06:00 - 18/10/2024 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 07:00 - 18/10/2024 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 07:00 - 18/10/2024 08:00","MBA|NO1","aFRR","0.00","0.00","15.00","7.70"
"18/10/2024 07:00 - 18/10/2024 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 07:00 - 18/10/2024 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 08:00 - 18/10/2024 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 08:00 - 18/10/2024 09:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.04"
"18/10/2024 08:00 - 18/10/2024 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 08:00 - 18/10/2024 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 09:00 - 18/10/2024 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 09:00 - 18/10/2024 10:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 09:00 - 18/10/2024 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 09:00 - 18/10/2024 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 10:00 - 18/10/2024 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 10:00 - 18/10/2024 11:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 10:00 - 18/10/2024 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 10:00 - 18/10/2024 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 11:00 - 18/10/2024 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 11:00 - 18/10/2024 12:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 11:00 - 18/10/2024 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 11:00 - 18/10/2024 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 12:00 - 18/10/2024 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 12:00 - 18/10/2024 13:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 12:00 - 18/10/2024 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 12:00 - 18/10/2024 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 13:00 - 18/10/2024 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 13:00 - 18/10/2024 14:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 13:00 - 18/10/2024 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 13:00 - 18/10/2024 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"18/10/2024 14:00 - 18/10/2024 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"18/10/2024 14:00 - 18/10/2024 15:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"18/10/2024 14:00 - 18/10/2024 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"18/10/2024 14:00 - 18/10/2024 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
