Delivery Start (CET);Delivery End (CET);NO2 NO2->DK1 Export (MW);NO2 DK1->NO2 Import (MW);NO2 NO2->GER Export (MW);NO2 GER->NO2 Import (MW);NO2 NO2->NL Export (MW);NO2 NL->NO2 Import (MW);NO2 NO2->NO1 Export (MW);NO2 NO1->NO2 Import (MW);NO2 NO2->NO5 Export (MW);NO2 NO5->NO2 Import (MW);NO2 Total Export (MW);NO2 Total Import (MW);NO2 Total Net Position (MW)
02.02.2025 22:00:00;02.02.2025 23:00:00;1653.1;0;1444;0;640;0;790.2;0;0;590.5;4527.3;590.5;-3936.8
02.02.2025 23:00:00;03.02.2025 00:00:00;1680;0;1444;0;640;0;485.6;0;0;678.7;4249.6;678.7;-3570.9
03.02.2025 00:00:00;03.02.2025 01:00:00;1680;0;1444;0;640;0;199.9;0;0;874.4;3963.9;874.4;-3089.5
03.02.2025 01:00:00;03.02.2025 02:00:00;1680;0;1444;0;640;0;415.7;0;0;707.7;4179.7;707.7;-3472
03.02.2025 02:00:00;03.02.2025 03:00:00;1680;0;1444;0;640;0;399.4;0;0;697.5;4163.4;697.5;-3465.9
03.02.2025 03:00:00;03.02.2025 04:00:00;1680;0;1444;0;640;0;372.6;0;0;689.4;4136.6;689.4;-3447.2
03.02.2025 04:00:00;03.02.2025 05:00:00;1680;0;1444;0;640;0;360.8;0;0;724;4124.8;724;-3400.8
03.02.2025 05:00:00;03.02.2025 06:00:00;1680;0;1444;0;640;0;420.9;0;0;836.6;4184.9;836.6;-3348.3
03.02.2025 06:00:00;03.02.2025 07:00:00;1437.9;0;1444;0;640;0;1063.6;0;0;685.1;4585.5;685.1;-3900.4
03.02.2025 07:00:00;03.02.2025 08:00:00;1096.4;0;1444;0;640;0;1383.3;0;0;580.7;4563.7;580.7;-3983
03.02.2025 08:00:00;03.02.2025 09:00:00;732;0;1444;0;640;0;1716.2;0;0;513.8;4532.2;513.8;-4018.4
03.02.2025 09:00:00;03.02.2025 10:00:00;282;0;1424;0;614.1;0;1792.1;0;0;524.1;4112.2;524.1;-3588.1
03.02.2025 10:00:00;03.02.2025 11:00:00;0;0;1444;0;416.6;0;2112.2;0;0;458.4;3972.8;458.4;-3514.4
03.02.2025 11:00:00;03.02.2025 12:00:00;312.2;0;1444;0;640;0;1943;0;0;498.6;4339.2;498.6;-3840.6
03.02.2025 12:00:00;03.02.2025 13:00:00;762.2;0;1444;0;640;0;1738.8;0;0;497.6;4585;497.6;-4087.4
03.02.2025 13:00:00;03.02.2025 14:00:00;926.5;0;1444;0;460.1;0;1607.5;0;0;496.7;4438.1;496.7;-3941.4
03.02.2025 14:00:00;03.02.2025 15:00:00;1376.5;0;1444;0;140.1;0;1732.6;0;0;477.2;4693.2;477.2;-4216
03.02.2025 15:00:00;03.02.2025 16:00:00;1680;0;1444;0;0;0;1668.5;0;0;486.5;4792.5;486.5;-4306
03.02.2025 16:00:00;03.02.2025 17:00:00;1270.6;0;1444;0;100.3;0;1733.3;0;0;492.7;4548.2;492.7;-4055.5
03.02.2025 17:00:00;03.02.2025 18:00:00;1615.8;0;1444;0;420.3;0;1399.2;0;0;559.6;4879.3;559.6;-4319.7
03.02.2025 18:00:00;03.02.2025 19:00:00;1262.5;0;1387.6;0;320;0;1467;0;0;552.1;4437.1;552.1;-3885
03.02.2025 19:00:00;03.02.2025 20:00:00;1172.4;0;1444;0;640;0;1388.3;0;0;596.8;4644.7;596.8;-4047.9
03.02.2025 20:00:00;03.02.2025 21:00:00;891;0;1444;0;505.2;0;1309.4;0;0;634.2;4149.6;634.2;-3515.4
03.02.2025 21:00:00;03.02.2025 22:00:00;988.7;0;1444;0;640;0;1005.4;0;0;709.6;4078.1;709.6;-3368.5
03.02.2025 22:00:00;03.02.2025 23:00:00;1375.7;0;1444;0;640;0;501.9;0;0;796.1;3961.6;796.1;-3165.5
03.02.2025 23:00:00;04.02.2025 00:00:00;1680;0;1444;0;640;0;224.8;0;0;813.1;3988.8;813.1;-3175.7
04.02.2025 00:00:00;04.02.2025 01:00:00;1680;0;1444;0;640;0;0;6.6;0;837;3764;843.6;-2920.4
04.02.2025 01:00:00;04.02.2025 02:00:00;1680;0;1444;0;640;0;86.3;0;0;643.5;3850.3;643.5;-3206.8
04.02.2025 02:00:00;04.02.2025 03:00:00;1680;0;1444;0;640;0;0;75.6;0;634.7;3764;710.3;-3053.7
04.02.2025 03:00:00;04.02.2025 04:00:00;1680;0;1434;0;640;0;0;131.7;0;632.2;3754;763.9;-2990.1
04.02.2025 04:00:00;04.02.2025 05:00:00;1520.2;0;1424;0;640;0;0;12.2;0;581.2;3584.2;593.4;-2990.8
04.02.2025 05:00:00;04.02.2025 06:00:00;1395.5;0;1444;0;640;0;59.5;0;0;653.6;3539;653.6;-2885.4
04.02.2025 06:00:00;04.02.2025 07:00:00;1099;0;1444;0;640;0;645.9;0;0;755.8;3828.9;755.8;-3073.1
04.02.2025 07:00:00;04.02.2025 08:00:00;1065.3;0;1403;0;320;0;752.3;0;0;749.4;3540.6;749.4;-2791.2
04.02.2025 08:00:00;04.02.2025 09:00:00;615.3;0;1393;0;640;0;748;0;0;749.6;3396.3;749.6;-2646.7
04.02.2025 09:00:00;04.02.2025 10:00:00;740.5;0;1362;0;640;0;846.3;0;0;735.3;3588.8;735.3;-2853.5
04.02.2025 10:00:00;04.02.2025 11:00:00;614.8;0;1331;0;640;0;959.8;0;0;724.8;3545.6;724.8;-2820.8
04.02.2025 11:00:00;04.02.2025 12:00:00;526.7;0;1310;0;640;0;1130.1;0;0;710.3;3606.8;710.3;-2896.5
04.02.2025 12:00:00;04.02.2025 13:00:00;954.6;0;1300;0;640;0;818.7;0;0;773.5;3713.3;773.5;-2939.8
04.02.2025 13:00:00;04.02.2025 14:00:00;526.2;0;1289;0;640;0;1084.4;0;0;680;3539.6;680;-2859.6
04.02.2025 14:00:00;04.02.2025 15:00:00;400.1;0;1300;0;640;0;1091.3;0;0;554.3;3431.4;554.3;-2877.1
04.02.2025 15:00:00;04.02.2025 16:00:00;606.2;0;1310;0;640;0;804.5;0;0;643.2;3360.7;643.2;-2717.5
04.02.2025 16:00:00;04.02.2025 17:00:00;649;0;1310;0;640;0;951.7;0;0;632.2;3550.7;632.2;-2918.5
04.02.2025 17:00:00;04.02.2025 18:00:00;520.8;0;1279;0;640;0;991;0;0;661.3;3430.8;661.3;-2769.5
04.02.2025 18:00:00;04.02.2025 19:00:00;272.2;0;1279;0;640;0;1082.4;0;0;565.1;3273.6;565.1;-2708.5
04.02.2025 19:00:00;04.02.2025 20:00:00;0;66.1;1269;0;640;0;994.4;0;0;459.9;2903.4;526;-2377.4
04.02.2025 20:00:00;04.02.2025 21:00:00;0;228;1259;0;640;0;800.4;0;0;385.2;2699.4;613.2;-2086.2
04.02.2025 21:00:00;04.02.2025 22:00:00;0;459.5;1259;0;640;0;381.2;0;0;420.6;2280.2;880.1;-1400.1
04.02.2025 22:00:00;04.02.2025 23:00:00;0;485.9;1228;0;640;0;0;520.9;0;737.9;1868;1744.7;-123.3
04.02.2025 23:00:00;05.02.2025 00:00:00;0;249.1;1207;0;640;0;0;968.9;0;757.4;1847;1975.4;128.4
05.02.2025 00:00:00;05.02.2025 01:00:00;193.5;0;1166;0;640;0;0;1168.3;0;665.6;1999.5;1833.9;-165.6
05.02.2025 01:00:00;05.02.2025 02:00:00;96;0;1186;0;640;0;0;1305.5;0;663.9;1922;1969.4;47.4
05.02.2025 02:00:00;05.02.2025 03:00:00;216.3;0;1176;0;640;0;0;1381.2;0;661.6;2032.3;2042.8;10.5
05.02.2025 03:00:00;05.02.2025 04:00:00;306.3;0;1176;0;640;0;0;1444.1;0;678.2;2122.3;2122.3;0
05.02.2025 04:00:00;05.02.2025 05:00:00;200.8;0;1166;0;640;0;0;1400.1;0;671.4;2006.8;2071.5;64.7
05.02.2025 05:00:00;05.02.2025 06:00:00;69.5;0;1186;0;640;0;0;1384.6;0;713.1;1895.5;2097.7;202.2
05.02.2025 06:00:00;05.02.2025 07:00:00;351.4;0;1228;0;640;0;0;884.3;0;717.4;2219.4;1601.7;-617.7
05.02.2025 07:00:00;05.02.2025 08:00:00;399.7;0;1238;0;640;0;0;267.8;0;697.1;2277.7;964.9;-1312.8
05.02.2025 08:00:00;05.02.2025 09:00:00;447.1;0;1114;0;640;0;73.8;0;0;622.7;2274.9;622.7;-1652.2
05.02.2025 09:00:00;05.02.2025 10:00:00;521.5;0;1031;0;640;0;104.4;0;0;622.7;2296.9;622.7;-1674.2
05.02.2025 10:00:00;05.02.2025 11:00:00;491.4;0;1021;0;640;0;240.8;0;0;591;2393.2;591;-1802.2
05.02.2025 11:00:00;05.02.2025 12:00:00;698.8;0;1021;0;640;0;89.7;0;0;614.7;2449.5;614.7;-1834.8
05.02.2025 12:00:00;05.02.2025 13:00:00;601.4;0;1021;0;640;0;0;71.8;0;660;2262.4;731.8;-1530.6
05.02.2025 13:00:00;05.02.2025 14:00:00;725.4;0;1031;0;640;0;0;191.5;0;704.4;2396.4;895.9;-1500.5
05.02.2025 14:00:00;05.02.2025 15:00:00;744.5;0;1135;0;640;0;0;359.2;0;774;2519.5;1133.2;-1386.3
05.02.2025 15:00:00;05.02.2025 16:00:00;906.9;0;1248;0;640;0;0;289.9;0;784.6;2794.9;1074.5;-1720.4
05.02.2025 16:00:00;05.02.2025 17:00:00;1314.7;0;1320;0;640;0;0;132.1;0;764.3;3274.7;896.4;-2378.3
05.02.2025 17:00:00;05.02.2025 18:00:00;1509.4;0;1372;0;640;0;0;174.5;0;824.6;3521.4;999.1;-2522.3
05.02.2025 18:00:00;05.02.2025 19:00:00;1557.9;0;1362;0;640;0;0;248.4;0;853.1;3559.9;1101.5;-2458.4
05.02.2025 19:00:00;05.02.2025 20:00:00;1518.3;0;1372;0;640;0;0;321.2;0;819.8;3530.3;1141;-2389.3
05.02.2025 20:00:00;05.02.2025 21:00:00;1377.4;0;1403;0;640;0;0;412.8;0;860.9;3420.4;1273.7;-2146.7
05.02.2025 21:00:00;05.02.2025 22:00:00;1317.7;0;1393;0;640;0;0;234.1;0;698.9;3350.7;933;-2417.7
05.02.2025 22:00:00;05.02.2025 23:00:00;1376.3;0;1382;0;640;0;0;661.9;0;820.6;3398.3;1482.5;-1915.8
05.02.2025 23:00:00;06.02.2025 00:00:00;1376.5;0;1341;0;640;0;0;814.7;0;866.9;3357.5;1681.6;-1675.9
06.02.2025 00:00:00;06.02.2025 01:00:00;1680;0;1444;0;640;0;0;976.7;0;861.5;3764;1838.2;-1925.8
06.02.2025 01:00:00;06.02.2025 02:00:00;1680;0;1444;0;640;0;0;1029.7;0;853.3;3764;1883;-1881
06.02.2025 02:00:00;06.02.2025 03:00:00;1680;0;1444;0;640;0;0;987.8;0;857.6;3764;1845.4;-1918.6
06.02.2025 03:00:00;06.02.2025 04:00:00;1680;0;1444;0;640;0;0;980.2;0;878.2;3764;1858.4;-1905.6
06.02.2025 04:00:00;06.02.2025 05:00:00;1680;0;1444;0;640;0;0;817.7;0;870.5;3764;1688.2;-2075.8
06.02.2025 05:00:00;06.02.2025 06:00:00;1680;0;1444;0;640;0;0;409.5;0;749.8;3764;1159.3;-2604.7
06.02.2025 06:00:00;06.02.2025 07:00:00;1492.5;0;1444;0;640;0;300.8;0;0;794.3;3877.3;794.3;-3083
06.02.2025 07:00:00;06.02.2025 08:00:00;1472.7;0;1444;0;640;0;497.8;0;0;768.6;4054.5;768.6;-3285.9
06.02.2025 08:00:00;06.02.2025 09:00:00;1419.8;0;1444;0;640;0;820.1;0;0;683.9;4323.9;683.9;-3640
06.02.2025 09:00:00;06.02.2025 10:00:00;1471.9;0;1444;0;640;0;789.7;0;0;698.4;4345.6;698.4;-3647.2
06.02.2025 10:00:00;06.02.2025 11:00:00;1641.2;0;1444;0;348.9;0;824.3;0;0;689.5;4258.4;689.5;-3568.9
06.02.2025 11:00:00;06.02.2025 12:00:00;1680;0;1444;0;640;0;440.1;0;0;763.4;4204.1;763.4;-3440.7
06.02.2025 12:00:00;06.02.2025 13:00:00;1680;0;1444;0;640;0;434.5;0;0;761.8;4198.5;761.8;-3436.7
06.02.2025 13:00:00;06.02.2025 14:00:00;1581.3;0;1444;0;640;0;333.7;0;0;772.4;3999;772.4;-3226.6
06.02.2025 14:00:00;06.02.2025 15:00:00;1600.4;0;1444;0;640;0;311.1;0;0;765.9;3995.5;765.9;-3229.6
06.02.2025 15:00:00;06.02.2025 16:00:00;1680;0;1444;0;640;0;331.1;0;0;792.3;4095.1;792.3;-3302.8
06.02.2025 16:00:00;06.02.2025 17:00:00;1680;0;1444;0;381.4;0;586.4;0;0;716;4091.8;716;-3375.8
06.02.2025 17:00:00;06.02.2025 18:00:00;1680;0;1444;0;61.4;0;694;0;0;677.2;3879.4;677.2;-3202.2
06.02.2025 18:00:00;06.02.2025 19:00:00;1680;0;1341.7;0;166.6;0;528.2;0;0;707.8;3716.5;707.8;-3008.7
06.02.2025 19:00:00;06.02.2025 20:00:00;1621.8;0;1444;0;486.6;0;296.6;0;0;807.7;3849;807.7;-3041.3
06.02.2025 20:00:00;06.02.2025 21:00:00;1677.1;0;1444;0;302.8;0;339.8;0;0;799.7;3763.7;799.7;-2964
06.02.2025 21:00:00;06.02.2025 22:00:00;1680;0;1364.6;0;578.8;0;74.3;0;0;881;3697.7;881;-2816.7
06.02.2025 22:00:00;06.02.2025 23:00:00;1680;0;1444;0;640;0;0;129.1;0;876;3764;1005.1;-2758.9
06.02.2025 23:00:00;07.02.2025 00:00:00;1680;0;1444;0;640;0;0;304.9;0;848.5;3764;1153.4;-2610.6
07.02.2025 00:00:00;07.02.2025 01:00:00;1680;0;1444;0;640;0;0;367.3;0;790.4;3764;1157.7;-2606.3
07.02.2025 01:00:00;07.02.2025 02:00:00;1680;0;1444;0;640;0;0;328.4;0;711.3;3764;1039.7;-2724.3
07.02.2025 02:00:00;07.02.2025 03:00:00;1680;0;1424;0;640;0;0;302.6;0;693.8;3744;996.4;-2747.6
07.02.2025 03:00:00;07.02.2025 04:00:00;1680;0;1413;0;640;0;0;310.7;0;675.6;3733;986.3;-2746.7
07.02.2025 04:00:00;07.02.2025 05:00:00;1647.3;0;1413;0;640;0;0;273.1;0;676.4;3700.3;949.5;-2750.8
07.02.2025 05:00:00;07.02.2025 06:00:00;1617.7;0;1403;0;640;0;0;21.5;0;692.2;3660.7;713.7;-2947
07.02.2025 06:00:00;07.02.2025 07:00:00;1564.2;0;1413;0;640;0;32.8;0;0;866.6;3650;866.6;-2783.4
07.02.2025 07:00:00;07.02.2025 08:00:00;1680;0;1016.6;0;569.4;0;0;110;0;836.7;3266;946.7;-2319.3
07.02.2025 08:00:00;07.02.2025 09:00:00;1310.9;0;1323.3;0;249.4;0;165.8;0;0;801.6;3049.4;801.6;-2247.8
07.02.2025 09:00:00;07.02.2025 10:00:00;1042.8;0;1351;0;522;0;217;0;0;832.1;3132.8;832.1;-2300.7
07.02.2025 10:00:00;07.02.2025 11:00:00;1011.7;0;1320;0;375.3;0;460.1;0;0;790.2;3167.1;790.2;-2376.9
07.02.2025 11:00:00;07.02.2025 12:00:00;1461.7;0;1289;0;103.8;0;237.7;0;0;781;3092.2;781;-2311.2
07.02.2025 12:00:00;07.02.2025 13:00:00;1392.9;0;1269;0;234.1;0;286.4;0;0;737.4;3182.4;737.4;-2445
07.02.2025 13:00:00;07.02.2025 14:00:00;1680;0;1269;0;535.7;0;0;96.8;0;768.3;3484.7;865.1;-2619.6
07.02.2025 14:00:00;07.02.2025 15:00:00;1638.5;0;1124;0;640;0;45.2;0;0;735.3;3447.7;735.3;-2712.4
07.02.2025 15:00:00;07.02.2025 16:00:00;1188.5;0;1155;0;640;0;333.8;0;0;715.1;3317.3;715.1;-2602.2
07.02.2025 16:00:00;07.02.2025 17:00:00;991.3;0;1176;0;640;0;429.9;0;0;741.5;3237.2;741.5;-2495.7
07.02.2025 17:00:00;07.02.2025 18:00:00;1141.6;0;1238;0;640;0;244;0;0;830.2;3263.6;830.2;-2433.4
07.02.2025 18:00:00;07.02.2025 19:00:00;1302.1;0;1269;0;640;0;25.1;0;0;867.2;3236.2;867.2;-2369
07.02.2025 19:00:00;07.02.2025 20:00:00;927.9;0;1207;0;640;0;430.1;0;0;762;3205;762;-2443
07.02.2025 20:00:00;07.02.2025 21:00:00;818.5;0;1155;0;640;0;296.6;0;0;670.3;2910.1;670.3;-2239.8
07.02.2025 21:00:00;07.02.2025 22:00:00;1268.5;0;1073;0;640;0;0;266.6;0;682.2;2981.5;948.8;-2032.7
07.02.2025 22:00:00;07.02.2025 23:00:00;1472.7;0;1062;0;640;0;0;581.2;0;692.9;3174.7;1274.1;-1900.6
07.02.2025 23:00:00;08.02.2025 00:00:00;1022.7;0;1052;0;640;0;0;272.4;0;546.6;2714.7;819;-1895.7
08.02.2025 00:00:00;08.02.2025 01:00:00;572.7;0;1031;0;640;0;0;243.6;0;369.3;2243.7;612.9;-1630.8
08.02.2025 01:00:00;08.02.2025 02:00:00;160.3;0;1011;0;640;0;0;369.4;0;390.8;1811.3;760.2;-1051.1
08.02.2025 02:00:00;08.02.2025 03:00:00;0;0;1011;0;640;0;0;520.9;0;424.4;1651;945.3;-705.7
08.02.2025 03:00:00;08.02.2025 04:00:00;0;0.8;1011;0;640;0;0;731.4;0;462.9;1651;1195.1;-455.9
08.02.2025 04:00:00;08.02.2025 05:00:00;0;0;1011;0;640;0;0;820.9;0;476.3;1651;1297.2;-353.8
08.02.2025 05:00:00;08.02.2025 06:00:00;0;0;1021;0;640;0;0;794.1;0;465.9;1661;1260;-401
08.02.2025 06:00:00;08.02.2025 07:00:00;109.5;0;1166;0;640;0;0;398.5;0;400.8;1915.5;799.3;-1116.2
08.02.2025 07:00:00;08.02.2025 08:00:00;296.9;0;1093;0;640;0;0;55.2;0;333.2;2029.9;388.4;-1641.5
08.02.2025 08:00:00;08.02.2025 09:00:00;174.7;0;1031;0;640;0;345.3;0;0;280.7;2191;280.7;-1910.3
08.02.2025 09:00:00;08.02.2025 10:00:00;517.1;0;1011;0;640;0;370.5;0;0;409.1;2538.6;409.1;-2129.5
08.02.2025 10:00:00;08.02.2025 11:00:00;665.4;0;1001;0;640;0;587.7;0;0;393.2;2894.1;393.2;-2500.9
08.02.2025 11:00:00;08.02.2025 12:00:00;741.9;0;990;0;640;0;801.3;0;0;300.6;3173.2;300.6;-2872.6
08.02.2025 12:00:00;08.02.2025 13:00:00;867.6;0;990;0;640;0;905.2;0;0;282.4;3402.8;282.4;-3120.4
08.02.2025 13:00:00;08.02.2025 14:00:00;1027.8;0;990;0;640;0;723.4;0;0;339.3;3381.2;339.3;-3041.9
08.02.2025 14:00:00;08.02.2025 15:00:00;1076.3;0;1001;0;640;0;471.4;0;0;449.2;3188.7;449.2;-2739.5
08.02.2025 15:00:00;08.02.2025 16:00:00;1143.7;0;1021;0;640;0;391.8;0;0;631.9;3196.5;631.9;-2564.6
08.02.2025 16:00:00;08.02.2025 17:00:00;1172.5;0;1320;0;640;0;321.3;0;0;759.9;3453.8;759.9;-2693.9
08.02.2025 17:00:00;08.02.2025 18:00:00;1243.8;0;1434;0;640;0;441.1;0;0;756.2;3758.9;756.2;-3002.7
08.02.2025 18:00:00;08.02.2025 19:00:00;1303.7;0;1444;0;640;0;414;0;0;756.1;3801.7;756.1;-3045.6
08.02.2025 19:00:00;08.02.2025 20:00:00;1427.3;0;1444;0;640;0;308.9;0;0;727.2;3820.2;727.2;-3093
08.02.2025 20:00:00;08.02.2025 21:00:00;1575.7;0;1444;0;640;0;226.8;0;0;721.8;3886.5;721.8;-3164.7
08.02.2025 21:00:00;08.02.2025 22:00:00;1680;0;1444;0;640;0;108.7;0;0;733.4;3872.7;733.4;-3139.3
08.02.2025 22:00:00;08.02.2025 23:00:00;1680;0;1444;0;640;0;46.6;0;0;698.6;3810.6;698.6;-3112
08.02.2025 23:00:00;09.02.2025 00:00:00;1680;0;1444;0;640;0;40.1;0;0;615.3;3804.1;615.3;-3188.8
09.02.2025 00:00:00;09.02.2025 01:00:00;1680;0;1124;0;640;0;0;178.5;0;653.5;3444;832;-2612
09.02.2025 01:00:00;09.02.2025 02:00:00;1680;0;990;0;640;0;0;248.2;0;641;3310;889.2;-2420.8
09.02.2025 02:00:00;09.02.2025 03:00:00;1680;0;1062;0;640;0;0;307;0;654.3;3382;961.3;-2420.7
09.02.2025 03:00:00;09.02.2025 04:00:00;1680;0;1124;0;640;0;0;358.3;0;676.2;3444;1034.5;-2409.5
09.02.2025 04:00:00;09.02.2025 05:00:00;1680;0;1166;0;640;0;0;328.3;0;695.5;3486;1023.8;-2462.2
09.02.2025 05:00:00;09.02.2025 06:00:00;1680;0;1259;0;640;0;0;287.3;0;750.8;3579;1038.1;-2540.9
09.02.2025 06:00:00;09.02.2025 07:00:00;1680;0;1310;0;640;0;0;93.4;0;760.6;3630;854;-2776
09.02.2025 07:00:00;09.02.2025 08:00:00;1680;0;1269;0;640;0;24.5;0;0;830.8;3613.5;830.8;-2782.7
09.02.2025 08:00:00;09.02.2025 09:00:00;1680;0;990;0;640;0;250.5;0;0;765.7;3560.5;765.7;-2794.8
09.02.2025 09:00:00;09.02.2025 10:00:00;1680;0;980;0;640;0;216.2;0;0;756.9;3516.2;756.9;-2759.3
09.02.2025 10:00:00;09.02.2025 11:00:00;1543.9;0;970;0;640;0;258;0;0;743.5;3411.9;743.5;-2668.4
09.02.2025 11:00:00;09.02.2025 12:00:00;1618.1;0;980;0;640;0;179.1;0;0;750.9;3417.2;750.9;-2666.3
09.02.2025 12:00:00;09.02.2025 13:00:00;1557.6;0;980;0;640;0;278.5;0;0;745.9;3456.1;745.9;-2710.2
09.02.2025 13:00:00;09.02.2025 14:00:00;1680;0;980;0;640;0;217;0;0;728.3;3517;728.3;-2788.7
09.02.2025 14:00:00;09.02.2025 15:00:00;1331.5;0;990;0;640;0;460.4;0;0;730.3;3421.9;730.3;-2691.6
09.02.2025 15:00:00;09.02.2025 16:00:00;1121.8;0;1135;0;640;0;369.2;0;0;745.4;3266;745.4;-2520.6
09.02.2025 16:00:00;09.02.2025 17:00:00;1061.5;0;1320;0;640;0;200.9;0;0;788.8;3222.4;788.8;-2433.6
09.02.2025 17:00:00;09.02.2025 18:00:00;821.4;0;1310;0;640;0;446.9;0;0;809;3218.3;809;-2409.3
09.02.2025 18:00:00;09.02.2025 19:00:00;1129.3;0;1372;0;640;0;180.4;0;0;838.2;3321.7;838.2;-2483.5
09.02.2025 19:00:00;09.02.2025 20:00:00;1101.2;0;1279;0;640;0;227.8;0;0;816.3;3248;816.3;-2431.7
09.02.2025 20:00:00;09.02.2025 21:00:00;1093.3;0;1228;0;640;0;243.1;0;0;785.9;3204.4;785.9;-2418.5
09.02.2025 21:00:00;09.02.2025 22:00:00;791.3;0;1341;0;640;0;477.6;0;0;694.7;3249.9;694.7;-2555.2
09.02.2025 22:00:00;09.02.2025 23:00:00;569.7;0;1207;0;640;0;625.2;0;0;563.1;3041.9;563.1;-2478.8
09.02.2025 23:00:00;10.02.2025 00:00:00;792;0;1135;0;640;0;336.5;0;0;567.3;2903.5;567.3;-2336.2
10.02.2025 00:00:00;10.02.2025 01:00:00;342;0;1062;0;640;0;464.5;0;0;407;2508.5;407;-2101.5
10.02.2025 01:00:00;10.02.2025 02:00:00;407.7;0;1062;0;640;0;300.1;0;0;402.8;2409.8;402.8;-2007
10.02.2025 02:00:00;10.02.2025 03:00:00;26.2;0;1052;0;640;0;386.3;0;0;342.2;2104.5;342.2;-1762.3
10.02.2025 03:00:00;10.02.2025 04:00:00;52.2;0;1052;0;640;0;278;0;0;343.5;2022.2;343.5;-1678.7
10.02.2025 04:00:00;10.02.2025 05:00:00;11.2;0;1052;0;640;0;350;0;0;329.7;2053.2;329.7;-1723.5
10.02.2025 05:00:00;10.02.2025 06:00:00;278.7;0;1073;0;640;0;511.6;0;0;347;2503.3;347;-2156.3
10.02.2025 06:00:00;10.02.2025 07:00:00;728.7;0;1104;0;640;0;357.4;0;0;650.7;2830.1;650.7;-2179.4
10.02.2025 07:00:00;10.02.2025 08:00:00;1056;0;1176;0;640;0;66.2;0;0;792.5;2938.2;792.5;-2145.7
10.02.2025 08:00:00;10.02.2025 09:00:00;1062.9;0;1052;0;640;0;244.3;0;0;734.9;2999.2;734.9;-2264.3
10.02.2025 09:00:00;10.02.2025 10:00:00;1063;0;1011;0;640;0;357.3;0;0;720.9;3071.3;720.9;-2350.4
10.02.2025 10:00:00;10.02.2025 11:00:00;1158.3;0;1001;0;640;0;317.5;0;0;741.1;3116.8;741.1;-2375.7
10.02.2025 11:00:00;10.02.2025 12:00:00;1114.2;0;1310;0;640;0;0;37.6;0;810.8;3064.2;848.4;-2215.8
10.02.2025 12:00:00;10.02.2025 13:00:00;701.1;0;949;0;640;0;505.8;0;0;649;2795.9;649;-2146.9
10.02.2025 13:00:00;10.02.2025 14:00:00;1151.1;0;1011;0;640;0;0;77.8;0;698.3;2802.1;776.1;-2026
10.02.2025 14:00:00;10.02.2025 15:00:00;701.1;0;970;0;640;0;439.9;0;0;591.9;2751;591.9;-2159.1
10.02.2025 15:00:00;10.02.2025 16:00:00;1024.2;0;970;0;640;0;107.1;0;0;646.3;2741.3;646.3;-2095
10.02.2025 16:00:00;10.02.2025 17:00:00;1045.6;0;970;0;640;0;327.5;0;0;624.7;2983.1;624.7;-2358.4
10.02.2025 17:00:00;10.02.2025 18:00:00;1186.8;0;1001;0;640;0;400.4;0;0;681.8;3228.2;681.8;-2546.4
10.02.2025 18:00:00;10.02.2025 19:00:00;1039.3;0;990;0;640;0;443.6;0;0;672;3112.9;672;-2440.9
10.02.2025 19:00:00;10.02.2025 20:00:00;990.3;0;970;0;640;0;367.5;0;0;610;2967.8;610;-2357.8
10.02.2025 20:00:00;10.02.2025 21:00:00;796.2;0;970;0;640;0;146.6;0;0;463.9;2552.8;463.9;-2088.9
10.02.2025 21:00:00;10.02.2025 22:00:00;543.2;0;980;0;640;0;273.8;0;0;285.5;2437;285.5;-2151.5
10.02.2025 22:00:00;10.02.2025 23:00:00;335.4;0;970;0;640;0;341.3;0;0;270.1;2286.7;270.1;-2016.6
10.02.2025 23:00:00;11.02.2025 00:00:00;16.2;0;970;0;640;0;615.2;0;0;187.9;2241.4;187.9;-2053.5
11.02.2025 00:00:00;11.02.2025 01:00:00;0;22.2;970;0;640;0;0;435;0;449;1610;906.2;-703.8
11.02.2025 01:00:00;11.02.2025 02:00:00;36.6;0;970;0;640;0;0;607.9;0;472.9;1646.6;1080.8;-565.8
11.02.2025 02:00:00;11.02.2025 03:00:00;0;11.6;970;0;640;0;0;742.5;0;498.2;1610;1252.3;-357.7
11.02.2025 03:00:00;11.02.2025 04:00:00;0;239.7;970;0;640;0;0;761.9;0;496.6;1610;1498.2;-111.8
11.02.2025 04:00:00;11.02.2025 05:00:00;0;217.3;970;0;640;0;0;693.2;0;491;1610;1401.5;-208.5
11.02.2025 05:00:00;11.02.2025 06:00:00;0;379.9;970;0;640;0;0;187;0;398.4;1610;965.3;-644.7
11.02.2025 06:00:00;11.02.2025 07:00:00;36.2;0;980;0;640;0;698;0;0;306.3;2354.2;306.3;-2047.9
11.02.2025 07:00:00;11.02.2025 08:00:00;0;0;970;0;640;0;1143.2;0;0;519.4;2753.2;519.4;-2233.8
11.02.2025 08:00:00;11.02.2025 09:00:00;0;0;970;0;640;0;1286.4;0;0;479.1;2896.4;479.1;-2417.3
11.02.2025 09:00:00;11.02.2025 10:00:00;0;0;887;0;640;0;1331.2;0;0;446;2858.2;446;-2412.2
11.02.2025 10:00:00;11.02.2025 11:00:00;313.3;0;866;0;640;0;864.2;0;0;513.1;2683.5;513.1;-2170.4
