Delivery Start (CET);Delivery End (CET);NO1 NO1->NO2 Export (MW);NO1 NO2->NO1 Import (MW);NO1 NO1->NO3 Export (MW);NO1 NO3->NO1 Import (MW);NO1 NO1->NO5 Export (MW);NO1 NO5->NO1 Import (MW);NO1 NO1->SE3 Export (MW);NO1 SE3->NO1 Import (MW);NO1 Total Export (MW);NO1 Total Import (MW);NO1 Total Net Position (MW)
18.07.2025 04:00:00;18.07.2025 05:00:00;1310.3;0;0;393.2;0;76.6;0;802.8;1310.3;1272.6;-37.7
18.07.2025 05:00:00;18.07.2025 06:00:00;1196.8;0;0;381.7;0;150.7;0;656.1;1196.8;1188.5;-8.3
18.07.2025 06:00:00;18.07.2025 07:00:00;859.2;0;0;381.8;0;290.3;0;322.8;859.2;994.9;135.7
18.07.2025 07:00:00;18.07.2025 08:00:00;979.7;0;0;442.2;0;386.6;0;509;979.7;1337.8;358.1
18.07.2025 08:00:00;18.07.2025 09:00:00;589.5;0;0;403.4;0;300.6;0;361.4;589.5;1065.4;475.9
18.07.2025 09:00:00;18.07.2025 10:00:00;711.6;0;0;398.7;0;301.5;0;573.5;711.6;1273.7;562.1
18.07.2025 10:00:00;18.07.2025 11:00:00;544.7;0;0;409.1;0;369.4;0;424.8;544.7;1203.3;658.6
18.07.2025 11:00:00;18.07.2025 12:00:00;592.3;0;0;412;0;327.1;0;483.6;592.3;1222.7;630.4
18.07.2025 12:00:00;18.07.2025 13:00:00;700.4;0;0;408.8;0;317.2;0;605.5;700.4;1331.5;631.1
18.07.2025 13:00:00;18.07.2025 14:00:00;754.4;0;0;380.1;0;294.8;0;589.5;754.4;1264.4;510
18.07.2025 14:00:00;18.07.2025 15:00:00;812.1;0;0;388.7;0;251.3;0;648.4;812.1;1288.4;476.3
18.07.2025 15:00:00;18.07.2025 16:00:00;686.6;0;0;396.1;0;333.2;0;624;686.6;1353.3;666.7
18.07.2025 16:00:00;18.07.2025 17:00:00;616.7;0;0;403.3;0;389.4;0;426.2;616.7;1218.9;602.2
18.07.2025 17:00:00;18.07.2025 18:00:00;296.5;0;0;381.7;0;478.7;0;13.5;296.5;873.9;577.4
18.07.2025 18:00:00;18.07.2025 19:00:00;108.2;0;0;332.3;0;563.5;230.9;0;339.1;895.8;556.7
18.07.2025 19:00:00;18.07.2025 20:00:00;0;63.7;0;275.2;0;687;559.7;0;559.7;1025.9;466.2
18.07.2025 20:00:00;18.07.2025 21:00:00;0;10.2;0;232.1;0;779.8;497.5;0;497.5;1022.1;524.6
18.07.2025 21:00:00;18.07.2025 22:00:00;132.7;0;0;242;0;708.3;322.6;0;455.3;950.3;495
18.07.2025 22:00:00;18.07.2025 23:00:00;480;0;0;267.6;0;767.7;107.2;0;587.2;1035.3;448.1
18.07.2025 23:00:00;19.07.2025 00:00:00;858;0;0;326.3;0;504.8;0;380.1;858;1211.2;353.2
19.07.2025 00:00:00;19.07.2025 01:00:00;1244.9;0;0;500;0;155.5;0;1078.1;1244.9;1733.6;488.7
19.07.2025 01:00:00;19.07.2025 02:00:00;1383.1;0;0;478.7;0;78.1;0;1259;1383.1;1815.8;432.7
19.07.2025 02:00:00;19.07.2025 03:00:00;1396.3;0;0;437.5;0;117.9;0;1212.9;1396.3;1768.3;372
19.07.2025 03:00:00;19.07.2025 04:00:00;1400.4;0;0;403.4;0;110.1;0;1210;1400.4;1723.5;323.1
19.07.2025 04:00:00;19.07.2025 05:00:00;1425.9;0;0;405;0;86;0;1197.6;1425.9;1688.6;262.7
19.07.2025 05:00:00;19.07.2025 06:00:00;1466;0;0;428.3;67.6;0;0;1354.5;1533.6;1782.8;249.2
19.07.2025 06:00:00;19.07.2025 07:00:00;1506;0;0;471.4;80.5;0;0;1349.7;1586.5;1821.1;234.6
19.07.2025 07:00:00;19.07.2025 08:00:00;1262.5;0;0;471.1;68;0;0;1175.2;1330.5;1646.3;315.8
19.07.2025 08:00:00;19.07.2025 09:00:00;1184.5;0;0;448.4;0;52;0;1062.6;1184.5;1563;378.5
19.07.2025 09:00:00;19.07.2025 10:00:00;1225.5;0;0;439.9;0;117.3;0;1106.4;1225.5;1663.6;438.1
19.07.2025 10:00:00;19.07.2025 11:00:00;1556.6;0;0;306.8;176.4;0;0;1915;1733;2221.8;488.8
19.07.2025 11:00:00;19.07.2025 12:00:00;1523.9;0;0;239.1;116.4;0;0;1900.8;1640.3;2139.9;499.6
19.07.2025 12:00:00;19.07.2025 13:00:00;1011.8;0;0;176.7;0;10.8;0;1401;1011.8;1588.5;576.7
19.07.2025 13:00:00;19.07.2025 14:00:00;740.3;0;0;137;10.7;0;0;1188;751;1325;574
19.07.2025 14:00:00;19.07.2025 15:00:00;1069.5;0;0;202.5;0;38.9;0;1414.7;1069.5;1656.1;586.6
19.07.2025 15:00:00;19.07.2025 16:00:00;1461.1;0;0;300.2;104.6;0;0;1841.6;1565.7;2141.8;576.1
19.07.2025 16:00:00;19.07.2025 17:00:00;1207.4;0;0;413.1;20.6;0;0;1405;1228;1818.1;590.1
19.07.2025 17:00:00;19.07.2025 18:00:00;587.5;0;0;436.1;0;231.4;0;485.1;587.5;1152.6;565.1
19.07.2025 18:00:00;19.07.2025 19:00:00;303.9;0;0;438.3;0;308.9;0;192.5;303.9;939.7;635.8
19.07.2025 19:00:00;19.07.2025 20:00:00;166.3;0;0;403.8;0;400.8;116.3;0;282.6;804.6;522
19.07.2025 20:00:00;19.07.2025 21:00:00;242.9;0;0;423.8;0;439.6;131.5;0;374.4;863.4;489
19.07.2025 21:00:00;19.07.2025 22:00:00;441.4;0;0;431.5;0;325.5;0;31.4;441.4;788.4;347
19.07.2025 22:00:00;19.07.2025 23:00:00;585.3;0;0;456.1;0;187.2;0;401.1;585.3;1044.4;459.1
19.07.2025 23:00:00;20.07.2025 00:00:00;916.7;0;0;482.5;0;289.1;0;560.4;916.7;1332;415.3
20.07.2025 00:00:00;20.07.2025 01:00:00;770.8;0;0;333.1;0;591;0;217.9;770.8;1142;371.2
20.07.2025 01:00:00;20.07.2025 02:00:00;1153.3;0;0;370.9;0;384.5;0;691.5;1153.3;1446.9;293.6
20.07.2025 02:00:00;20.07.2025 03:00:00;1208.9;0;0;349.6;0;295.3;0;800.7;1208.9;1445.6;236.7
20.07.2025 03:00:00;20.07.2025 04:00:00;1301.9;0;0;358.2;0;195.3;0;913.5;1301.9;1467;165.1
20.07.2025 04:00:00;20.07.2025 05:00:00;1320.5;0;0;367.8;0;232.3;0;843.3;1320.5;1443.4;122.9
20.07.2025 05:00:00;20.07.2025 06:00:00;1475.2;0;0;429.8;0;73.3;0;1018;1475.2;1521.1;45.9
20.07.2025 06:00:00;20.07.2025 07:00:00;1322.3;0;0;435.1;8.9;0;0;998.9;1331.2;1434;102.8
20.07.2025 07:00:00;20.07.2025 08:00:00;1156.8;0;0;411.8;0;172.4;0;722.5;1156.8;1306.7;149.9
20.07.2025 08:00:00;20.07.2025 09:00:00;1034.5;0;0;415;0;242.7;0;600.4;1034.5;1258.1;223.6
20.07.2025 09:00:00;20.07.2025 10:00:00;1109.3;0;0;383.8;0;346;0;702.5;1109.3;1432.3;323
20.07.2025 10:00:00;20.07.2025 11:00:00;1657.4;0;0;268.8;0;200.4;0;1403.1;1657.4;1872.3;214.9
20.07.2025 11:00:00;20.07.2025 12:00:00;1333.3;0;0;182.2;0;107.9;0;1265.9;1333.3;1556;222.7
20.07.2025 12:00:00;20.07.2025 13:00:00;876.4;0;0;132.8;0;78.9;0;959;876.4;1170.7;294.3
20.07.2025 13:00:00;20.07.2025 14:00:00;1191.8;0;0;180.1;128.6;0;0;1446.1;1320.4;1626.2;305.8
20.07.2025 14:00:00;20.07.2025 15:00:00;1578.7;0;0;237.9;89.6;0;0;1742.5;1668.3;1980.4;312.1
20.07.2025 15:00:00;20.07.2025 16:00:00;1600.9;0;0;297.9;134.2;0;0;1741.2;1735.1;2039.1;304
20.07.2025 16:00:00;20.07.2025 17:00:00;711.5;0;0;403.7;0;192.7;0;611.3;711.5;1207.7;496.2
20.07.2025 17:00:00;20.07.2025 18:00:00;247.8;0;0;372.8;0;454.3;0;23.6;247.8;850.7;602.9
20.07.2025 18:00:00;20.07.2025 19:00:00;332;0;0;401.5;0;533.4;7.3;0;339.3;934.9;595.6
20.07.2025 19:00:00;20.07.2025 20:00:00;228.9;0;0;362.9;0;578.8;142.5;0;371.4;941.7;570.3
20.07.2025 20:00:00;20.07.2025 21:00:00;161.6;0;0;306.9;0;588.5;259.2;0;420.8;895.4;474.6
20.07.2025 21:00:00;20.07.2025 22:00:00;405.8;0;0;299.2;0;708;93.2;0;499;1007.2;508.2
20.07.2025 22:00:00;20.07.2025 23:00:00;644.2;0;0;383.9;0;496.5;0;239.8;644.2;1120.2;476
20.07.2025 23:00:00;21.07.2025 00:00:00;823.9;0;0;385.8;0;422.9;0;502;823.9;1310.7;486.8
21.07.2025 00:00:00;21.07.2025 01:00:00;1251.2;0;0;489;0;259.3;0;964.6;1251.2;1712.9;461.7
21.07.2025 01:00:00;21.07.2025 02:00:00;1432.5;0;0;497.9;0;283.1;0;1021.8;1432.5;1802.8;370.3
21.07.2025 02:00:00;21.07.2025 03:00:00;1494;0;0;513.2;0;133.5;0;1201.8;1494;1848.5;354.5
21.07.2025 03:00:00;21.07.2025 04:00:00;1522;0;0;513.4;0;111.8;0;1229.2;1522;1854.4;332.4
21.07.2025 04:00:00;21.07.2025 05:00:00;1526.8;0;0;517.5;0;188.1;0;1126.4;1526.8;1832;305.2
21.07.2025 05:00:00;21.07.2025 06:00:00;1438;0;0;511.7;0;192.1;0;1002.4;1438;1706.2;268.2
21.07.2025 06:00:00;21.07.2025 07:00:00;1070.2;0;0;518.4;0;467.6;0;525.3;1070.2;1511.3;441.1
21.07.2025 07:00:00;21.07.2025 08:00:00;573.8;0;0;495;0;624.5;0;43.9;573.8;1163.4;589.6
21.07.2025 08:00:00;21.07.2025 09:00:00;181.8;0;0;473.8;0;718.8;193.8;0;375.6;1192.6;817
21.07.2025 09:00:00;21.07.2025 10:00:00;317.2;0;0;516.9;0;609.3;0;112.2;317.2;1238.4;921.2
21.07.2025 10:00:00;21.07.2025 11:00:00;288.2;0;0;454.3;0;590.7;0;157;288.2;1202;913.8
21.07.2025 11:00:00;21.07.2025 12:00:00;374;0;0;468.2;0;596.3;0;274.5;374;1339;965
21.07.2025 12:00:00;21.07.2025 13:00:00;312.9;0;0;460.8;0;368.7;0;424.4;312.9;1253.9;941
21.07.2025 13:00:00;21.07.2025 14:00:00;326.2;0;0;472.3;0;413.5;0;339.8;326.2;1225.6;899.4
21.07.2025 14:00:00;21.07.2025 15:00:00;257.5;0;0;446;0;510;0;201.6;257.5;1157.6;900.1
21.07.2025 15:00:00;21.07.2025 16:00:00;111.7;0;0;443.6;0;633.8;61.2;0;172.9;1077.4;904.5
21.07.2025 16:00:00;21.07.2025 17:00:00;150.5;0;0;467.1;0;534.2;0;14.2;150.5;1015.5;865
21.07.2025 17:00:00;21.07.2025 18:00:00;101.4;0;0;414.3;0;611.9;121.6;0;223;1026.2;803.2
21.07.2025 18:00:00;21.07.2025 19:00:00;0;124.8;0;359.2;0;861.7;613;0;613;1345.7;732.7
21.07.2025 19:00:00;21.07.2025 20:00:00;0;138.7;0;340.9;0;870.6;639.6;0;639.6;1350.2;710.6
21.07.2025 20:00:00;21.07.2025 21:00:00;18.3;0;0;357.9;0;958.1;636.4;0;654.7;1316;661.3
21.07.2025 21:00:00;21.07.2025 22:00:00;72.7;0;0;379.3;0;923.3;551.9;0;624.6;1302.6;678
21.07.2025 22:00:00;21.07.2025 23:00:00;104.4;0;0;385.9;0;836.6;512.5;0;616.9;1222.5;605.6
21.07.2025 23:00:00;22.07.2025 00:00:00;176;0;0;394.2;0;742.6;363.8;0;539.8;1136.8;597
22.07.2025 00:00:00;22.07.2025 01:00:00;354.5;0;0;372.6;0;1056.7;529.8;0;884.3;1429.3;545
22.07.2025 01:00:00;22.07.2025 02:00:00;410.8;0;0;357.6;0;1021.2;513.8;0;924.6;1378.8;454.2
22.07.2025 02:00:00;22.07.2025 03:00:00;448.1;0;0;333.9;0;986.1;477.4;0;925.5;1320;394.5
22.07.2025 03:00:00;22.07.2025 04:00:00;477.6;0;0;330.4;0;944.4;481.5;0;959.1;1274.8;315.7
22.07.2025 04:00:00;22.07.2025 05:00:00;499.9;0;0;337.4;0;736.2;311.1;0;811;1073.6;262.6
22.07.2025 05:00:00;22.07.2025 06:00:00;434.6;0;0;331.1;0;761.1;393.1;0;827.7;1092.2;264.5
22.07.2025 06:00:00;22.07.2025 07:00:00;312.4;0;0;378;0;886;478;0;790.4;1264;473.6
22.07.2025 07:00:00;22.07.2025 08:00:00;281.6;0;0;429.8;0;939.7;435.1;0;716.7;1369.5;652.8
22.07.2025 08:00:00;22.07.2025 09:00:00;328.9;0;0;474.1;0;886.8;198.2;0;527.1;1360.9;833.8
22.07.2025 09:00:00;22.07.2025 10:00:00;368.5;0;0;467.8;0;871.1;62.9;0;431.4;1338.9;907.5
22.07.2025 10:00:00;22.07.2025 11:00:00;423.9;0;0;470.2;0;793.9;0;134.6;423.9;1398.7;974.8
22.07.2025 11:00:00;22.07.2025 12:00:00;465;0;0;449;0;782.2;0;153.9;465;1385.1;920.1
22.07.2025 12:00:00;22.07.2025 13:00:00;542.7;0;0;447.9;0;671.7;0;273.5;542.7;1393.1;850.4
22.07.2025 13:00:00;22.07.2025 14:00:00;547.6;0;0;334.6;0;568;0;545.6;547.6;1448.2;900.6
22.07.2025 14:00:00;22.07.2025 15:00:00;524.7;0;0;295.9;0;387.6;0;724.3;524.7;1407.8;883.1
22.07.2025 15:00:00;22.07.2025 16:00:00;438.2;0;0;307.3;0;719.9;0;291.8;438.2;1319;880.8
22.07.2025 16:00:00;22.07.2025 17:00:00;384.4;0;0;395.2;0;866.7;65.4;0;449.8;1261.9;812.1
22.07.2025 17:00:00;22.07.2025 18:00:00;279.4;0;0;386;0;1048.4;251.1;0;530.5;1434.4;903.9
22.07.2025 18:00:00;22.07.2025 19:00:00;192.4;0;0;352;0;1219.2;508.4;0;700.8;1571.2;870.4
22.07.2025 19:00:00;22.07.2025 20:00:00;185.1;0;0;354.9;0;1209.3;554.5;0;739.6;1564.2;824.6
22.07.2025 20:00:00;22.07.2025 21:00:00;260.8;0;0;376.2;0;1005.4;323;0;583.8;1381.6;797.8
22.07.2025 21:00:00;22.07.2025 22:00:00;242.2;0;0;361.7;0;990.9;423.7;0;665.9;1352.6;686.7
22.07.2025 22:00:00;22.07.2025 23:00:00;241.8;0;0;371.1;0;962.8;439.8;0;681.6;1333.9;652.3
22.07.2025 23:00:00;23.07.2025 00:00:00;260.2;0;0;384.5;0;888.1;368.4;0;628.6;1272.6;644
23.07.2025 00:00:00;23.07.2025 01:00:00;471.8;0;0;301.3;0;481.8;0;218.2;471.8;1001.3;529.5
23.07.2025 01:00:00;23.07.2025 02:00:00;632.7;0;0;319.9;0;377.9;0;377.4;632.7;1075.2;442.5
23.07.2025 02:00:00;23.07.2025 03:00:00;569;0;0;267;0;568.2;0;78.3;569;913.5;344.5
23.07.2025 03:00:00;23.07.2025 04:00:00;545.8;0;0;249.9;0;615.9;42.9;0;588.7;865.8;277.1
23.07.2025 04:00:00;23.07.2025 05:00:00;574.3;0;0;239.4;0;644.6;91.3;0;665.6;884;218.4
23.07.2025 05:00:00;23.07.2025 06:00:00;580.2;0;0;295.1;0;533.5;0;23.8;580.2;852.4;272.2
23.07.2025 06:00:00;23.07.2025 07:00:00;412.4;0;0;364.1;107.8;0;0;637.6;520.2;1001.7;481.5
23.07.2025 07:00:00;23.07.2025 08:00:00;397.1;0;0;329.6;0;1007.6;203.8;0;600.9;1337.2;736.3
23.07.2025 08:00:00;23.07.2025 09:00:00;439.5;0;0;406;0;814.7;0;9.2;439.5;1229.9;790.4
23.07.2025 09:00:00;23.07.2025 10:00:00;358.2;0;0;389.1;0;899.2;50.1;0;408.3;1288.3;880
23.07.2025 10:00:00;23.07.2025 11:00:00;345.6;0;0;381.8;0;899.4;0;12;345.6;1293.2;947.6
23.07.2025 11:00:00;23.07.2025 12:00:00;425.4;0;0;383.1;0;907.2;0;121.1;425.4;1411.4;986
23.07.2025 12:00:00;23.07.2025 13:00:00;471.5;0;0;388.8;0;597.1;0;500.8;471.5;1486.7;1015.2
23.07.2025 13:00:00;23.07.2025 14:00:00;547.8;0;0;383.2;0;388.3;0;817.2;547.8;1588.7;1040.9
23.07.2025 14:00:00;23.07.2025 15:00:00;495.8;0;0;394.2;0;352.2;0;813.2;495.8;1559.6;1063.8
23.07.2025 15:00:00;23.07.2025 16:00:00;520.6;0;0;396.5;0;823.7;0;352.9;520.6;1573.1;1052.5
23.07.2025 16:00:00;23.07.2025 17:00:00;358.7;0;0;411.1;0;841.6;0;148.4;358.7;1401.1;1042.4
23.07.2025 17:00:00;23.07.2025 18:00:00;90.1;0;0;344;0;1215.8;567.6;0;657.7;1559.8;902.1
23.07.2025 18:00:00;23.07.2025 19:00:00;80.6;0;0;345.8;0;1180.4;563;0;643.6;1526.2;882.6
23.07.2025 19:00:00;23.07.2025 20:00:00;86.2;0;0;332.9;0;1279.6;578.9;0;665.1;1612.5;947.4
23.07.2025 20:00:00;23.07.2025 21:00:00;53.8;0;0;334.5;0;1236.4;591.4;0;645.2;1570.9;925.7
23.07.2025 21:00:00;23.07.2025 22:00:00;138.4;0;0;324.7;0;1271;585.4;0;723.8;1595.7;871.9
23.07.2025 22:00:00;23.07.2025 23:00:00;116.3;0;0;300.3;0;1180.9;594.6;0;710.9;1481.2;770.3
23.07.2025 23:00:00;24.07.2025 00:00:00;196.7;0;0;263.1;0;1189.5;591.4;0;788.1;1452.6;664.5
24.07.2025 00:00:00;24.07.2025 01:00:00;140.6;0;0;323.9;0;1021.5;502.2;0;642.8;1345.4;702.6
24.07.2025 01:00:00;24.07.2025 02:00:00;204.1;0;0;321.3;0;1001.3;474.6;0;678.7;1322.6;643.9
24.07.2025 02:00:00;24.07.2025 03:00:00;232.2;0;0;314.3;0;902.5;420.8;0;653;1216.8;563.8
24.07.2025 03:00:00;24.07.2025 04:00:00;263;0;0;305.6;0;877.8;394.9;0;657.9;1183.4;525.5
24.07.2025 04:00:00;24.07.2025 05:00:00;219.4;0;0;296.8;0;821.8;415.9;0;635.3;1118.6;483.3
24.07.2025 05:00:00;24.07.2025 06:00:00;299.4;0;0;313.7;0;796.6;307.9;0;607.3;1110.3;503
24.07.2025 06:00:00;24.07.2025 07:00:00;165.1;0;0;277.2;0;923.1;438;0;603.1;1200.3;597.2
24.07.2025 07:00:00;24.07.2025 08:00:00;50.2;0;0;223.4;0;1053;523.3;0;573.5;1276.4;702.9
24.07.2025 08:00:00;24.07.2025 09:00:00;0;23.7;0;239.8;0;1141;502.6;0;502.6;1404.5;901.9
24.07.2025 09:00:00;24.07.2025 10:00:00;0;30.2;0;270.3;0;1223.7;485.2;0;485.2;1524.2;1039
24.07.2025 10:00:00;24.07.2025 11:00:00;0;32.4;0;261.9;0;1229.8;445.5;0;445.5;1524.1;1078.6
24.07.2025 11:00:00;24.07.2025 12:00:00;63.3;0;0;263;0;1130.4;209.2;0;272.5;1393.4;1120.9
24.07.2025 12:00:00;24.07.2025 13:00:00;22.5;0;0;202.8;0;1106.8;193;0;215.5;1309.6;1094.1
24.07.2025 13:00:00;24.07.2025 14:00:00;91.4;0;0;188.4;0;1019.8;161.4;0;252.8;1208.2;955.4
24.07.2025 14:00:00;24.07.2025 15:00:00;29.9;0;0;133.3;0;1036.1;226.8;0;256.7;1169.4;912.7
24.07.2025 15:00:00;24.07.2025 16:00:00;38.9;0;0;163.2;0;1043.8;217.3;0;256.2;1207;950.8
24.07.2025 16:00:00;24.07.2025 17:00:00;48.9;0;0;170.3;0;1084.1;156.1;0;205;1254.4;1049.4
24.07.2025 17:00:00;24.07.2025 18:00:00;53.5;0;0;204.6;0;971.2;27.7;0;81.2;1175.8;1094.6
24.07.2025 18:00:00;24.07.2025 19:00:00;0;35.8;0;216.8;0;1132.1;271.2;0;271.2;1384.7;1113.5
24.07.2025 19:00:00;24.07.2025 20:00:00;0;126.2;0;210.4;0;1239.6;531.3;0;531.3;1576.2;1044.9
24.07.2025 20:00:00;24.07.2025 21:00:00;0;29.1;0;291.4;0;1180.9;520.7;0;520.7;1501.4;980.7
24.07.2025 21:00:00;24.07.2025 22:00:00;13.4;0;0;342.7;0;1200.6;524.9;0;538.3;1543.3;1005
24.07.2025 22:00:00;24.07.2025 23:00:00;0.4;0;0;327.4;0;1173.1;529.8;0;530.2;1500.5;970.3
24.07.2025 23:00:00;25.07.2025 00:00:00;0;29.6;0;274;0;1134.6;572;0;572;1438.2;866.2
25.07.2025 00:00:00;25.07.2025 01:00:00;84.2;0;0;147.3;0;938.5;129.2;0;213.4;1085.8;872.4
25.07.2025 01:00:00;25.07.2025 02:00:00;274.4;0;0;308.3;0;785.2;23.4;0;297.8;1093.5;795.7
25.07.2025 02:00:00;25.07.2025 03:00:00;346.9;0;0;337.3;0;774.5;98.5;0;445.4;1111.8;666.4
25.07.2025 03:00:00;25.07.2025 04:00:00;367.1;0;0;320.8;0;757.9;92.4;0;459.5;1078.7;619.2
25.07.2025 04:00:00;25.07.2025 05:00:00;370.5;0;0;301.9;0;735.8;135.5;0;506;1037.7;531.7
25.07.2025 05:00:00;25.07.2025 06:00:00;301.9;0;0;308.6;0;708.5;130.8;0;432.7;1017.1;584.4
25.07.2025 06:00:00;25.07.2025 07:00:00;299.5;0;0;340.3;0;817;137.3;0;436.8;1157.3;720.5
25.07.2025 07:00:00;25.07.2025 08:00:00;205.7;0;0;276.3;0;903.2;213.5;0;419.2;1179.5;760.3
25.07.2025 08:00:00;25.07.2025 09:00:00;0;5.5;0;208.6;0;860.5;205.8;0;205.8;1074.6;868.8
25.07.2025 09:00:00;25.07.2025 10:00:00;193.3;0;0;251.5;0;708.9;0;206.9;193.3;1167.3;974
25.07.2025 10:00:00;25.07.2025 11:00:00;287.1;0;0;276.5;0;601.8;0;489.6;287.1;1367.9;1080.8
25.07.2025 11:00:00;25.07.2025 12:00:00;345.8;0;0;309.2;0;563;0;638.2;345.8;1510.4;1164.6
25.07.2025 12:00:00;25.07.2025 13:00:00;432.4;0;0;349.1;0;506;0;769.4;432.4;1624.5;1192.1
25.07.2025 13:00:00;25.07.2025 14:00:00;452;0;0;396.7;0;508.8;0;727;452;1632.5;1180.5
25.07.2025 14:00:00;25.07.2025 15:00:00;656.8;0;0;365.4;0;646.9;0;781;656.8;1793.3;1136.5
25.07.2025 15:00:00;25.07.2025 16:00:00;798;0;0;368.4;0;574.1;0;968.1;798;1910.6;1112.6
25.07.2025 16:00:00;25.07.2025 17:00:00;565.9;0;0;330.1;0;664.2;0;697.9;565.9;1692.2;1126.3
25.07.2025 17:00:00;25.07.2025 18:00:00;157.1;0;0;279.3;0;869;0;109.3;157.1;1257.6;1100.5
25.07.2025 18:00:00;25.07.2025 19:00:00;6.8;0;0;297.4;0;948.6;193.3;0;200.1;1246;1045.9
25.07.2025 19:00:00;25.07.2025 20:00:00;0;46.2;0;295.4;0;1042.1;400.4;0;400.4;1383.7;983.3
25.07.2025 20:00:00;25.07.2025 21:00:00;0;13.9;0;312.7;0;895.1;330.7;0;330.7;1221.7;891
25.07.2025 21:00:00;25.07.2025 22:00:00;247.4;0;0;285.9;0;1006.9;217.2;0;464.6;1292.8;828.2
25.07.2025 22:00:00;25.07.2025 23:00:00;520.8;0;0;226.2;0;974;0;118.3;520.8;1318.5;797.7
25.07.2025 23:00:00;26.07.2025 00:00:00;873.3;0;0;214.2;0;875;0;518.7;873.3;1607.9;734.6
26.07.2025 00:00:00;26.07.2025 01:00:00;1338.8;0;0;189.4;0;620.4;0;1148.1;1338.8;1957.9;619.1
26.07.2025 01:00:00;26.07.2025 02:00:00;1569.7;0;0;212.4;0;455.7;0;1454.8;1569.7;2122.9;553.2
26.07.2025 02:00:00;26.07.2025 03:00:00;1567.2;0;0;309.2;0;268.1;0;1556.7;1567.2;2134;566.8
26.07.2025 03:00:00;26.07.2025 04:00:00;1552.3;0;0;237.1;0;380.4;0;1479.1;1552.3;2096.6;544.3
26.07.2025 04:00:00;26.07.2025 05:00:00;1624.2;0;0;255.4;0;354.8;0;1498;1624.2;2108.2;484
26.07.2025 05:00:00;26.07.2025 06:00:00;1511.8;0;0;250;0;384.9;0;1352.8;1511.8;1987.7;475.9
26.07.2025 06:00:00;26.07.2025 07:00:00;1503;0;0;254.5;0;393.7;0;1320.3;1503;1968.5;465.5
26.07.2025 07:00:00;26.07.2025 08:00:00;1651.7;0;0;340.1;0;278.1;0;1625.8;1651.7;2244;592.3
26.07.2025 08:00:00;26.07.2025 09:00:00;1626.7;0;0;329.8;0;317;0;1669.4;1626.7;2316.2;689.5
26.07.2025 09:00:00;26.07.2025 10:00:00;1589.7;0;0;324.4;0;352.8;0;1787.6;1589.7;2464.8;875.1
26.07.2025 10:00:00;26.07.2025 11:00:00;1606.3;0;0;329.4;0;371.6;0;1852.6;1606.3;2553.6;947.3
26.07.2025 11:00:00;26.07.2025 12:00:00;1580.1;0;0;338.3;0;374.6;0;1871.4;1580.1;2584.3;1004.2
26.07.2025 12:00:00;26.07.2025 13:00:00;1641.6;0;0;330.8;0;361.6;0;1866;1641.6;2558.4;916.8
26.07.2025 13:00:00;26.07.2025 14:00:00;1625.2;0;0;336.3;0;372.7;0;1847.2;1625.2;2556.2;931
26.07.2025 14:00:00;26.07.2025 15:00:00;1711.3;0;0;335.1;0;310.2;0;1844.5;1711.3;2489.8;778.5
26.07.2025 15:00:00;26.07.2025 16:00:00;1715;0;0;330.9;0;302.2;0;1858.3;1715;2491.4;776.4
26.07.2025 16:00:00;26.07.2025 17:00:00;1584.6;0;0;307.8;0;506;0;1655.3;1584.6;2469.1;884.5
26.07.2025 17:00:00;26.07.2025 18:00:00;1362.6;0;0;294.3;0;512.1;0;1394.7;1362.6;2201.1;838.5
26.07.2025 18:00:00;26.07.2025 19:00:00;830.4;0;0;268.6;0;784.9;0;691.9;830.4;1745.4;915
26.07.2025 19:00:00;26.07.2025 20:00:00;370.3;0;0;247.4;0;1005.2;0;36.5;370.3;1289.1;918.8
26.07.2025 20:00:00;26.07.2025 21:00:00;256.5;0;0;237.5;0;1049.5;172.2;0;428.7;1287;858.3
26.07.2025 21:00:00;26.07.2025 22:00:00;411.7;0;0;240.8;0;997.9;3.7;0;415.4;1238.7;823.3
26.07.2025 22:00:00;26.07.2025 23:00:00;497.1;0;0;241.8;0;879.4;0;177.3;497.1;1298.5;801.4
26.07.2025 23:00:00;27.07.2025 00:00:00;771.4;0;0;279;0;722.5;0;518.7;771.4;1520.2;748.8
27.07.2025 00:00:00;27.07.2025 01:00:00;959.6;0;0;214.3;0;623.4;0;738.1;959.6;1575.8;616.2
27.07.2025 01:00:00;27.07.2025 02:00:00;1052.7;0;0;221;0;457.7;0;962.3;1052.7;1641;588.3
27.07.2025 02:00:00;27.07.2025 03:00:00;1172.4;0;0;240.6;0;420.3;0;1004.3;1172.4;1665.2;492.8
27.07.2025 03:00:00;27.07.2025 04:00:00;1330.5;0;0;289.9;0;498.3;0;1039.8;1330.5;1828;497.5
27.07.2025 04:00:00;27.07.2025 05:00:00;1496.3;0;0;328.5;0;450.1;0;1107.8;1496.3;1886.4;390.1
27.07.2025 05:00:00;27.07.2025 06:00:00;1540.8;0;0;319.6;0;443.3;0;1140.3;1540.8;1903.2;362.4
27.07.2025 06:00:00;27.07.2025 07:00:00;1517.6;0;0;340.4;0;444.2;0;1112.8;1517.6;1897.4;379.8
27.07.2025 07:00:00;27.07.2025 08:00:00;1414;0;0;351.4;0;465.1;0;1094.2;1414;1910.7;496.7
